"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023271","1899-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","485.8","0","0.0",",0","13",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","5.6",",0,23,+","","","","","15.7",",,0,21,","21.1",",0,14,","283.3","0","168.0",",0","66.5",",,,0","","","12.73",",0","16.27",",,,0","9.19",",,,0","","","",""
"USW00023271","1899-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","485.8","0","0.0",",0","10",",0","7",",0","1",",0","","","","","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","-0.6",",0,18,","","","","","25.4",",,0,30,","14.4",",0,31,+","647.0","0","363.7",",0","73.9",",,,0","","","6.60",",0","9.17",",,,0","4.03",",,,0","","","",""
"USW00023271","1900-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","11",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.2",",0,26,","","","","","38.6",",,0,03,","15.6",",0,06,","952.4","0","305.4",",0","89.9",",,,0","","","8.48",",0","10.35",",,,0","6.62",",,,0","","","",""
"USW00023271","1900-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","1.7",",0,19,","","","","","4.1",",,0,20,","20.0",",0,12,","1159.8","0","207.4",",0","8.1",",,,0","","","10.93",",0","15.43",",,,0","6.43",",,,0","","","",""
"USW00023271","1900-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.5","0","0.5",",0","8",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","3.3",",0,28,","","","","","20.3",",,0,08,","25.6",",0,21,","1292.5","0","132.7",",0","40.8",",,,0","","","14.07",",0","19.50",",,,0","8.64",",,,0","","","",""
"USW00023271","1900-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.5","0","0.0",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","3.9",",0,10,","","","","","22.9",",,0,20,","26.7",",0,28,","1430.6","0","138.1",",0","47.7",",,,0","","","13.73",",0","19.02",",,,0","8.44",",,,0","","","",""
"USW00023271","1900-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","34.5","0","34.0",",0","5",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","6.7",",0,12,","","","","","33.5",",,0,05,","32.8",",0,21,","1475.1","0","44.5",",0","73.2",",,,0","","","17.99",",0","24.87",",,,0","11.12",",,,0","","","",""
"USW00023271","1900-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","119.1","0","84.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","9.4",",0,16,","","","","","0.0",",T,0,21,+","37.2",",0,06,+","1485.9","0","10.8",",0","0.0",",T,,0","","","20.80",",0","28.65",",,,0","12.94",",,,0","","","",""
"USW00023271","1900-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","266.6","0","147.5",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","11.7",",0,03,+","","","","","0.0",",T,0,22,","37.8",",0,07,","0.0","0","0.0",",0","0.0",",T,,0","","","23.09",",0","32.15",",,,0","14.03",",,,0","","","",""
"USW00023271","1900-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","357.4","0","90.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","10.6",",0,17,+","","","","","0.0",",,0,31,+","38.9",",0,02,","0.0","0","0.0",",0","0.0",",,,0","","","21.26",",0","29.40",",,,0","13.12",",,,0","","","",""
"USW00023271","1900-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","403.3","0","45.9",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","2",",0","","","","","8.3",",0,25,","","","","","1.5",",,0,13,","35.0",",0,22,","11.7","0","11.7",",0","1.5",",,,0","","","19.47",",0","26.45",",,,0","12.50",",,,0","","","",""
"USW00023271","1900-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","413.0","0","9.7",",0","6",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","3.9",",0,30,","","","","","15.2",",,0,28,","29.4",",0,16,+","93.9","0","82.2",",0","44.1",",,,0","","","16.00",",0","22.00",",,,0","9.99",",,,0","","","",""
"USW00023271","1900-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","413.0","0","0.0",",0","9",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","2.8",",0,29,","","","","","58.9",",,0,21,","25.6",",0,12,+","256.8","0","162.9",",0","114.2",",,,0","","","12.90",",0","17.72",",,,0","8.09",",,,0","","","",""
"USW00023271","1900-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","413.0","0","0.0",",0","8",",0","3",",0","0",",0","","","","","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","-1.1",",0,31,","","","","","13.7",",,0,16,","15.6",",0,21,","598.1","0","341.3",",0","34.9",",,,0","","","7.32",",0","10.20",",,,0","4.44",",,,0","","","",""
"USW00023271","1901-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","","","","","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","-3.3",",0,01,","","","","","24.9",",,0,04,","13.9",",0,29,+","942.2","0","344.1",",0","93.9",",,,0","","","7.23",",0","10.63",",,,0","3.83",",,,0","","","",""
"USW00023271","1901-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","10",",0","8",",0","1",",0","","","","","0",",0","3",",0","0",",0","2",",0","0",",0","","","","","-0.6",",0,02,","","","","","45.7",",,0,05,","21.1",",0,28,+","1173.5","0","231.3",",0","135.1",",,,0","","","10.07",",0","13.76",",,,0","6.39",",,,0","","","",""
"USW00023271","1901-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0","1,0","2","1,0","2","1,0","0","1,0","","","","","0","1,0","0","1,0","0","1,0","5","1,0","0","1,0","","","","","3.3","1,0,28,+","","","","","8.6","1,,0,10,","22.8","1,0,06,","1323.4","0","149.9","1,0","12.2","1,,,0","","","13.34","1,0","18.41","1,,,0","8.26","1,,,0","","","",""
"USW00023271","1901-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","5",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","1.7",",0,04,","","","","","38.6",",,0,29,","26.7",",0,19,+","1466.1","0","142.7",",0","56.6",",,,0","","","13.58",",0","20.06",",,,0","7.09",",,,0","","","",""
"USW00023271","1901-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","17.4","0","17.4",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","1",",0","","","","","6.7",",0,20,+","","","","","7.6",",,0,26,","33.9",",0,31,","1545.2","0","79.1",",0","20.2",",,,0","","","16.34",",0","22.86",",,,0","9.83",",,,0","","","",""
"USW00023271","1901-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","110.6","0","93.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","8.3",",0,10,","","","","","0.0",",T,0,12,","40.0",",0,28,","1560.5","0","15.3",",0","0.0",",T,,0","","","20.93",",0","28.78",",,,0","13.08",",,,0","","","",""
"USW00023271","1901-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","244.8","0","134.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","8.3",",0,03,","","","","","0.0",",T,0,31,+","37.8",",0,31,","3.0","0","3.0",",0","0.0",",T,,0","","","22.56",",0","31.77",",,,0","13.36",",,,0","","","",""
"USW00023271","1901-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","382.1","0","137.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","10.0",",0,22,","","","","","0.0",",T,0,31,+","40.6",",0,11,","9.7","0","6.7",",0","0.0",",T,,0","","","22.55",",0","30.63",",,,0","14.47",",,,0","","","",""
"USW00023271","1901-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","450.1","0","68.0",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","7",",0","","","","","8.9",",0,24,","","","","","14.2",",,0,23,","36.7",",0,15,","35.4","0","25.7",",0","14.2",",,,0","","","19.75",",0","27.17",",,,0","12.32",",,,0","","","",""
"USW00023271","1901-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","502.3","0","52.2",",0","3",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","2",",0","","","","","7.2",",0,29,","","","","","25.4",",,0,27,","33.3",",0,12,+","62.2","0","26.8",",0","39.7",",,,0","","","19.15",",0","26.24",",,,0","12.07",",,,0","","","",""
"USW00023271","1901-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","502.3","0","0.0",",0","9",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","5.0",",0,14,","","","","","19.8",",,0,10,","24.4",",0,04,","199.8","0","137.6",",0","68.1",",,,0","","","13.75",",0","18.33",",,,0","9.16",",,,0","","","",""
"USW00023271","1901-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","502.3","0","0.0",",0","4",",0","3",",0","0",",0","","","","","0",",0","8",",0","0",",0","0",",0","0",",0","","","","","-2.2",",0,15,","","","","","14.0",",,0,03,","18.9",",0,24,","507.2","0","307.4",",0","30.2",",,,0","","","8.42",",0","13.05",",,,0","3.78",",,,0","","","",""
"USW00023271","1902-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","","","","","0",",0","5",",0","0",",0","0",",0","0",",0","","","","","-1.7",",0,27,","","","","","8.4",",,0,02,","15.0",",0,02,","880.6","0","373.4",",0","24.3",",,,0","","","6.29",",0","9.30",",,,0","3.28",",,,0","","","",""
"USW00023271","1902-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","19",",0","15",",0","0",",0","","","","","0",",0","1",",0","0",",0","1",",0","0",",0","","","","","0.0",",0,01,","","","","","23.9",",,0,24,","22.2",",0,16,","1081.5","0","200.9",",0","165.7",",,,0","","","11.16",",0","14.40",",,,0","7.91",",,,0","","","",""
"USW00023271","1902-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","3.3",",0,24,+","","","","","13.0",",,0,02,","22.8",",0,30,","1301.2","0","219.7",",0","50.7",",,,0","","","11.25",",0","15.76",",,,0","6.74",",,,0","","","",""
"USW00023271","1902-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","5.0",",0,27,+","","","","","11.7",",,0,07,","25.0",",0,17,","1443.9","0","142.7",",0","34.6",",,,0","","","13.58",",0","18.63",",,,0","8.52",",,,0","","","",""
"USW00023271","1902-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","5.0","0","5.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","5.6",",0,03,+","","","","","5.8",",,0,13,","31.7",",0,25,","1534.5","0","90.6",",0","11.4",",,,0","","","15.57",",0","21.45",",,,0","9.70",",,,0","","","",""
"USW00023271","1902-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","106.2","0","101.2",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","7.8",",0,02,","","","","","0.3",",,0,01,","37.2",",0,19,","1541.8","0","7.3",",0","0.3",",,,0","","","21.47",",0","29.57",",,,0","13.36",",,,0","","","",""
"USW00023271","1902-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","250.1","0","143.9",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","11.7",",0,15,+","","","","","0.0",",,0,31,+","41.7",",0,24,+","2.5","0","2.5",",0","0.0",",,,0","","","22.89",",0","31.05",",,,0","14.73",",,,0","","","",""
"USW00023271","1902-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","358.7","0","108.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","11.1",",0,26,","","","","","0.0",",T,0,10,+","38.3",",0,03,","2.5","0","0.0",",0","0.0",",T,,0","","","21.84",",0","29.64",",,,0","14.04",",,,0","","","",""
"USW00023271","1902-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","462.4","0","103.7",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","9",",0","","","","","10.0",",0,18,","","","","","0.0",",,0,30,+","38.9",",0,05,","10.3","0","7.8",",0","0.0",",,,0","","","21.53",",0","29.60",",,,0","13.46",",,,0","","","",""
"USW00023271","1902-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","471.0","0","8.6",",0","4",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","7.8",",0,31,","","","","","16.3",",,0,24,","29.4",",0,10,+","73.4","0","63.1",",0","42.4",",,,0","","","16.57",",0","22.48",",,,0","10.66",",,,0","","","",""
"USW00023271","1902-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","471.0","0","0.0",",0","6","1,0","4","1,0","1","1,0","","","","","0",",0","2",",0","0",",0","1",",0","0",",0","","","","","-1.1",",0,28,","","","","","28.7","1,,0,09,","21.1",",0,02,","299.0","0","225.6",",0","49.7","1,,,0","","","10.81",",0","15.51",",,,0","6.11",",,,0","","","",""
"USW00023271","1902-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","471.0","0","0.0",",0","5",",0","4",",0","2",",0","","","","","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,31,+","","","","","33.0",",,0,25,","18.9",",0,07,","610.4","0","311.4",",0","73.9",",,,0","","","8.29",",0","11.62",",,,0","4.96",",,,0","","","",""
"USW00023271","1903-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","10",",0","5",",0","1",",0","","","","","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","-1.7",",0,17,","","","","","35.1",",,0,27,","15.6",",0,24,","982.9","0","372.5",",0","77.6",",,,0","","","6.32",",0","8.52",",,,0","4.12",",,,0","","","",""
"USW00023271","1903-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","","","","","0",",0","5",",0","0",",0","0",",0","0",",0","","","","","-0.6",",0,03,","","","","","13.5",",,0,01,","17.2",",0,28,","1286.5","0","303.6",",0","43.3",",,,0","","","7.49",",0","11.79",",,,0","3.19",",,,0","","","",""
"USW00023271","1903-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","14",",0","11",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.3",",0,18,+","","","","","19.3",",,0,30,","20.6",",0,23,","1505.8","0","219.3",",0","122.3",",,,0","","","11.26",",0","14.94",",,,0","7.57",",,,0","","","",""
"USW00023271","1903-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","4.4",",0,19,+","","","","","6.4",",,0,01,","25.0",",0,24,","1654.7","0","148.9",",0","11.7",",,,0","","","13.37",",0","18.74",",,,0","7.99",",,,0","","","",""
"USW00023271","1903-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","46.4","0","46.4",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","6.7",",0,22,","","","","","0.0",",T,0,17,+","36.1",",0,30,","1698.0","0","43.3",",0","0.0",",T,,0","","","18.44",",0","25.48",",,,0","11.39",",,,0","","","",""
"USW00023271","1903-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","161.7","0","115.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","11",",0","","","","","8.9",",0,03,","","","","","0.0",",T,0,29,","38.3",",0,07,","1713.4","0","15.4",",0","0.0",",T,,0","","","21.66",",0","29.27",",,,0","14.06",",,,0","","","",""
"USW00023271","1903-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","240.7","0","79.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","10.0",",0,13,","","","","","0.0",",,0,31,+","35.0",",0,31,","3.0","0","3.0",",0","0.0",",,,0","","","20.78",",0","29.11",",,,0","12.46",",,,0","","","",""
"USW00023271","1903-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","356.8","0","116.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","11.1",",0,21,+","","","","","0.0",",,0,31,+","37.2",",0,17,","3.0","0","0.0",",0","0.0",",,,0","","","22.08",",0","30.74",",,,0","13.42",",,,0","","","",""
"USW00023271","1903-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","456.9","0","100.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","27",",0","11",",0","","","","","9.4",",0,30,+","","","","","0.0",",,0,30,+","38.9",",0,02,","13.4","0","10.4",",0","0.0",",,,0","","","21.33",",0","29.44",",,,0","13.21",",,,0","","","",""
"USW00023271","1903-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","498.0","0","41.1",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","6.7",",0,02,","","","","","3.0",",,0,09,","32.2",",0,16,","34.0","0","20.6",",0","3.0",",,,0","","","18.99",",0","26.58",",,,0","11.41",",,,0","","","",""
"USW00023271","1903-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","498.0","0","0.0",",0","9",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","2.2",",0,09,","","","","","33.8",",,0,20,","22.2",",0,02,+","202.9","0","168.9",",0","87.4",",,,0","","","12.70",",0","16.93",",,,0","8.48",",,,0","","","",""
"USW00023271","1903-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","498.0","0","0.0",",0","5",",0","3",",0","0",",0","","","","","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","-0.6",",0,30,","","","","","18.5",",,0,16,","15.0",",0,11,+","514.9","0","312.0",",0","28.5",",,,0","","","8.27",",0","12.24",",,,0","4.30",",,,0","","","",""
"USW00023271","1904-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,22,+","","","","","5.6",",,0,17,","16.7",",0,30,","847.7","0","332.8",",0","11.5",",,,0","","","7.60",",0","11.97",",,,0","3.22",",,,0","","","",""
"USW00023271","1904-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","16",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0.6",",0,03,","","","","","63.0",",,0,12,","16.1",",0,19,","1100.4","0","252.7",",0","133.7",",,,0","","","9.62",",0","12.86",",,,0","6.38",",,,0","","","",""
"USW00023271","1904-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","19",",0","12",",0","2",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.2",",0,25,","","","","","32.5",",,0,28,","20.0",",0,07,","1326.0","0","225.6",",0","138.0",",,,0","","","11.05",",0","14.06",",,,0","8.05",",,,0","","","",""
"USW00023271","1904-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","13.0","0","13.0",",0","10",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","3.3",",0,20,","","","","","9.9",",,0,19,","28.9",",0,10,","1452.9","0","126.9",",0","26.0",",,,0","","","14.54",",0","19.18",",,,0","9.90",",,,0","","","",""
"USW00023271","1904-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","81.4","0","68.4",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","3",",0","","","","","7.8",",0,01,","","","","","0.8",",,0,01,","36.1",",0,22,","1476.6","0","23.7",",0","0.8",",,,0","","","19.78",",0","26.00",",,,0","13.55",",,,0","","","",""
"USW00023271","1904-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","193.6","0","112.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","10.6",",0,01,","","","","","0.0",",T,0,01,","36.7",",0,27,+","1481.3","0","4.7",",0","0.0",",T,,0","","","21.92",",0","28.84",",,,0","14.99",",,,0","","","",""
"USW00023271","1904-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","303.3","0","109.7",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","11.7",",0,16,+","","","","","0.0",",T,0,22,","37.2",",0,19,","3.0","0","3.0",",0","0.0",",T,,0","","","21.77",",0","29.35",",,,0","14.20",",,,0","","","",""
"USW00023271","1904-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","423.0","0","119.7",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","11.7",",0,10,+","","","","","1.5",",,0,24,","35.6",",0,06,","3.0","0","0.0",",0","1.8",",,,0","","","22.19",",0","30.48",",,,0","13.90",",,,0","","","",""
"USW00023271","1904-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","548.8","0","125.8",",0","5",",0","3",",0","2",",0","","","","","0",",0","0",",0","0",",0","25",",0","9",",0","","","","","11.7",",0,27,+","","","","","44.2",",,0,23,","38.9",",0,07,","17.8","0","14.8",",0","92.0",",,,0","","","22.04",",0","28.82",",,,0","15.25",",,,0","","","",""
