"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00053005","1927-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","114.2","0","18.0",",0","9",",0","5",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","","","","","-2.2",",0,26,","","","13",",,0,26,+","7.9",",,0,30,","29.4",",0,04,+","","","156.3","0","120.2",",0","","","","","28.1",",,,0","26",",,,0","14.93",",0","22.63",",,,0","7.22",",,,0","","","","","",""
"USC00053005","1927-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","114.2","0","0.0",",0","4",",0","3",",0","0",",0","","","0",",0","0",",0","16",",0","0",",0","15",",0","0",",0","","","","","-3.9",",0,12,","","","0",",,0,31,+","10.4",",,0,06,","26.7",",0,18,","","","412.7","0","256.4",",0","","","","","23.4",",,,0","0",",,,0","10.06",",0","19.26",",,,0","0.86",",,,0","","","","","",""
"USC00053005","1927-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","114.2","0","0.0","2,0","5",",0","2",",0","0",",0","","","2",",0","0","1,0","24","1,0","0","1,0","1","1,0","0","1,0","","","","","-14.4","1,0,30,","","","152",",,0,29,","21.6",",,0,29,","23.9","1,0,10,","","","787.0","0","374.3","1,0","","","","","25.4",",,,0","187",",,,0","4.58","2,0","12.29","1,,,0","-3.12","1,,,0","","","","","",""
"USC00053005","1927-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","114.2","0","0.0","4,0","4",",0","1",",0","0",",0","","","2",",0","5","2,0","29","2,0","8","2,0","0","2,0","0","2,0","","","","","-26.7","2,0,31,","","","64",",,0,06,","3.8",",,0,06,","8.9","2,0,12,+","","","1427.2","0","640.2","2,0","","","","","6.4",",,,0","89",",,,0","-5.88","4,0","1.65","2,,,0","-13.41","2,,,0","","","","","",""
"USC00053005","1928-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","2,0","2",",0","1",",0","0",",0","","","1",",0","2","1,0","28","1,0","6","1,0","0","1,0","0","1,0","","","","","-26.7","1,0,01,","","","64",",,0,16,","4.6",",,0,16,","17.8","1,0,13,+","","","1994.2","0","567.0","1,0","","","","","6.6",",,,0","64",",,,0","-0.97","2,0","6.22","1,,,0","-8.15","1,,,0","","","","","",""
"USC00053005","1928-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","","","1",",0","2",",0","29",",0","4",",0","0",",0","0",",0","","","","","-24.4",",0,16,","","","25",",,0,29,","10.2",",,0,15,","14.4",",0,11,","","","2565.1","0","570.9",",0","","","","","12.9",",,,0","25",",,,0","-1.35",",0","6.03",",,,0","-8.74",",,,0","","","","","",""
"USC00053005","1928-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","","","3",",0","0",",0","29",",0","4",",0","3",",0","0",",0","","","","","-13.9",",0,01,","","","279",",,0,15,","19.3",",,0,15,","21.7",",0,27,+","","","3033.4","0","468.3",",0","","","","","35.1",",,,0","393",",,,0","3.23",",0","10.96",",,,0","-4.51",",,,0","","","","","",""
"USC00053005","1928-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","2,0","4","1,0","2","1,0","0","1,0","","","1","1,0","0","1,0","18","1,0","1","2,0","6","2,0","0","2,0","","","","","-12.8","1,0,08,","","","152","1,,0,21,","18.5","1,,0,21,","23.9","2,0,28,","","","3372.0","0","338.6","2,0","","","","","24.6","1,,,0","152","1,,,0","6.29","2,0","13.99","2,,,0","-1.41","1,,,0","","","","","",""
"USC00053005","1928-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","3.4","0","3.4",",0","16",",0","8",",0","0",",0","","","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","","","","","-0.6",",0,04,","","","0",",,0,31,+","18.8",",,0,10,","30.6",",0,30,","","","3535.4","0","163.4",",0","","","","","85.4",",,,0","0",",,,0","13.17",",0","20.21",",,,0","6.13",",,,0","","","","","",""
"USC00053005","1928-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","8.1","0","4.7",",0","16",",0","7",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","2.2",",0,19,+","","","0",",,0,30,+","33.5",",,0,03,","28.3",",0,30,","","","3667.6","0","132.2",",0","","","","","69.5",",,,0","0",",,,0","14.08",",0","20.55",",,,0","7.61",",,,0","","","","","",""
"USC00053005","1928-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","61.7","0","53.6",",0","10",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","6.7",",0,08,","","","0",",,0,31,+","7.1",",,0,27,","32.8",",0,31,+","","","4.1","0","4.1",",0","","","","","21.2",",,,0","0",",,,0","19.93",",0","27.87",",,,0","11.99",",,,0","","","","","",""
"USC00053005","1928-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","107.1","0","45.4",",0","4",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","5.6",",0,25,","","","0",",,0,31,+","6.1",",,0,02,","35.0",",0,19,","","","28.5","0","24.4",",0","","","","","17.5",",,,0","0",",,,0","19.01",",0","27.76",",,,0","10.25",",,,0","","","","","",""
"USC00053005","1928-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","112.7","0","5.6",",0","4",",0","0",",0","0",",0","","","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","","","0.0",",0,21,","","","0",",,0,30,+","1.0",",,0,08,","30.6",",0,07,","","","142.0","0","113.5",",0","","","","","2.3",",,,0","0",",,,0","14.74",",0","23.73",",,,0","5.74",",,,0","","","","","",""
"USC00053005","1928-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","112.7","0","0.0","4,0","8",",0","5",",0","0",",0","","","2",",0","0","2,0","13","2,0","0","2,0","7","2,0","0","2,0","","","","","-5.6","2,0,22,","","","102",",,0,31,","11.9",",,0,31,","27.2","2,0,03,","","","400.7","0","258.7","2,0","","","","","38.0",",,,0","127",",,,0","8.61","4,0","16.34","2,,,0","0.88","2,,,0","","","","","",""
"USC00053005","1928-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","112.7","0","0.0",",0","5",",0","2",",0","0",",0","","","3",",0","1",",0","28",",0","3",",0","0",",0","0",",0","","","","","-18.9",",0,30,","","","224",",,0,28,","14.5",",,0,28,","15.6",",0,23,+","","","900.6","0","499.9",",0","","","","","29.2",",,,0","381",",,,0","1.67",",0","8.56",",,,0","-5.22",",,,0","","","","","",""
"USC00053005","1928-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","112.7","0","0.0","2,0","2",",0","0",",0","0",",0","","","0",",0","2","1,0","30","1,0","8","1,0","0","1,0","0","1,0","","","","","-18.9","1,0,05,","","","13",",,0,04,","1.3",",,0,04,","15.6","1,0,27,","","","1566.3","0","665.7","1,0","","","","","1.6",",,,0","13",",,,0","-4.33","2,0","3.45","1,,,0","-12.11","1,,,0","","","","","",""
"USC00053005","1929-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","4,0","5",",0","1",",0","0",",0","","","1",",0","4","2,0","29","2,0","11","2,0","0","2,0","0","2,0","","","","","-22.8","2,0,25,","","","51",",,0,19,","3.0",",,0,19,","15.0","2,0,12,","","","2189.3","0","623.0","2,0","","","","","5.4",",,,0","76",",,,0","-4.90","4,0","2.23","2,,,0","-12.04","2,,,0","","","","","",""
"USC00053005","1929-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","4,0","9",",0","3",",0","0",",0","","","5",",0","9","2,0","26","2,0","12","2,0","0","2,0","0","2,0","","","","","-30.0","2,0,08,","","","76",",,0,21,","5.3",",,0,21,","11.7","2,0,03,","","","2828.7","0","639.4","2,0","","","","","17.8",",,,0","228",",,,0","-8.22","4,0","-0.04","2,,,0","-16.39","2,,,0","","","","","",""
"USC00053005","1929-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","9",",0","7",",0","0",",0","","","6",",0","0",",0","26",",0","1",",0","1",",0","0",",0","","","","","-15.6",",0,01,","","","152",",,0,24,","13.0",",,0,24,","21.1",",0,29,","","","3312.7","0","484.0",",0","","","","","45.4",",,,0","311",",,,0","2.72",",0","9.24",",,,0","-3.80",",,,0","","","","","",""
"USC00053005","1929-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","7",",0","3",",0","1",",0","","","1",",0","0",",0","17",",0","0",",0","6",",0","0",",0","","","","","-7.8",",0,11,","","","25",",,0,09,","31.8",",,0,20,","23.9",",0,17,","","","3651.0","0","338.3",",0","","","","","60.3",",,,0","25",",,,0","7.06",",0","14.13",",,,0","-0.01",",,,0","","","","","",""
"USC00053005","1929-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","","","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","","","","","-4.4",",0,02,","","","0",",,0,31,+","11.7",",,0,31,","28.3",",0,14,","","","3863.4","0","212.4",",0","","","","","27.4",",,,0","0",",,,0","11.48",",0","18.51",",,,0","4.46",",,,0","","","","","",""
"USC00053005","1929-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","23.8","0","23.8",",0","5",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","","","3.3",",0,03,","","","0",",,0,30,+","5.3",",,0,05,","33.3",",0,29,+","","","3909.2","0","45.8",",0","","","","","15.5",",,,0","0",",,,0","17.60",",0","26.43",",,,0","8.77",",,,0","","","","","",""
"USC00053005","1929-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","125.6","0","101.8",",0","4",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","5.0",",0,09,","","","0",",,0,31,+","8.4",",,0,04,","36.7",",0,16,","","","7.8","0","7.8",",0","","","","","11.7",",,,0","0",",,,0","21.36",",0","29.52",",,,0","13.21",",,,0","","","","","",""
"USC00053005","1929-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","212.2","0","86.6",",0","5",",0","4",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","9.4",",0,15,+","","","0",",,0,31,+","31.8",",,0,03,","33.9",",0,16,","","","9.2","0","1.4",",0","","","","","59.7",",,,0","0",",,,0","21.08",",0","28.60",",,,0","13.56",",,,0","","","","","",""
"USC00053005","1929-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","","","","","11",",0","7",",0","0",",0","","","0",",0","0","2,0","1","2,0","0","2,0","15","2,0","1","2,0","","","","","-2.2","2,0,09,","","","0",",,0,30,+","11.9",",,0,08,","32.8","2,0,01,","","","","","","","","","","","54.2",",,,0","0",",,,0","13.56","4,0","20.90","2,,,0","6.21","2,,,0","","","","","",""
"USC00053005","1929-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","","","0.0",",0","9",",0","4",",0","0",",0","","","3",",0","0",",0","11",",0","2",",0","10",",0","0",",0","","","","","-9.4",",0,24,","","","89",",,0,29,","7.6",",,0,29,","26.1",",0,05,","","","","","286.0",",0","","","","","25.2",",,,0","204",",,,0","9.11",",0","16.86",",,,0","1.35",",,,0","","","","","",""
"USC00053005","1929-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","","","0.0","2,0","10",",0","3",",0","0",",0","","","4",",0","4","1,0","29","1,0","7","1,0","0","1,0","0","1,0","","","","","-22.8","1,0,22,","","","76",",,0,29,","6.1",",,0,07,","18.9","1,0,17,","","","","","585.8","1,0","","","","","23.6",",,,0","282",",,,0","-2.42","2,0","4.84","1,,,0","-9.69","1,,,0","","","","","",""
"USC00053005","1929-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","","","0.0","2,0","2","1,0","0","1,0","0","1,0","","","1","1,0","6","1,0","30","1,0","6","2,0","0","2,0","0","2,0","","","","","-21.1","1,0,19,","","","25","1,,0,17,","1.8","1,,0,17,","14.4","2,0,14,","","","","","563.6","2,0","","","","","2.3","1,,,0","30","1,,,0","-1.27","2,0","6.23","2,,,0","-8.78","1,,,0","","","","","",""
"USC00053005","1930-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","","","2",",0","23",",0","31",",0","23",",0","0",",0","0",",0","","","","","-38.9",",0,17,","","","69",",,0,16,","4.3",",,0,17,","15.0",",0,05,","","","","","964.7",",0","","","","","11.5",",,,0","140",",,,0","-12.79",",0","-5.42",",,,0","-20.15",",,,0","","","","","",""
"USC00053005","1930-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","","","0",",0","0",",0","28",",0","3",",0","0",",0","0",",0","","","","","-15.6",",0,01,","","","20",",,0,14,","1.5",",,0,14,","18.3",",0,08,","","","","","452.1",",0","","","","","1.8",",,,0","20",",,,0","2.19",",0","9.36",",,,0","-4.99",",,,0","","","","","",""
"USC00053005","1930-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","","","3",",0","1",",0","31",",0","4",",0","0",",0","0",",0","","","","","-21.7",",0,03,","","","43",",,0,02,","5.1",",,0,17,","20.0",",0,12,","","","","","542.7",",0","","","","","17.9",",,,0","152",",,,0","0.83",",0","8.41",",,,0","-6.75",",,,0","","","","","",""
"USC00053005","1930-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","","","0",",0","0",",0","9",",0","0",",0","11",",0","0",",0","","","","","-4.4",",0,03,+","","","0",",,0,30,+","4.6",",,0,25,","26.7",",0,08,","","","","","219.2",",0","","","","","14.4",",,,0","0",",,,0","11.03",",0","19.94",",,,0","2.11",",,,0","","","","","",""
"USC00053005","1930-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.8","0","0.8","2,0","15",",0","10",",0","1",",0","","","0",",0","0","1,0","6","1,0","0","1,0","9","1,0","0","1,0","","","","","-2.2","1,0,06,","","","0",",,0,31,+","39.6",",,0,17,","30.0","1,0,21,","","","","","213.6","1,0","","","","","103.7",",,,0","0",",,,0","10.75","2,0","17.89","1,,,0","3.61","1,,,0","","","","","",""
"USC00053005","1930-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","34.2","0","33.4",",0","6",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","","","3.9",",0,10,","","","0",",,0,30,+","19.1",",,0,09,","33.9",",0,28,","","","","","38.3",",0","","","","","38.2",",,,0","0",",,,0","18.17",",0","27.17",",,,0","9.17",",,,0","","","","","",""
"USC00053005","1930-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","133.0","0","98.8",",0","8",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","","","8.9",",0,22,","","","0",",,0,31,+","10.4",",,0,13,","36.1",",0,02,","","","7.9","0","7.9",",0","","","","","24.2",",,,0","0",",,,0","21.27",",0","29.26",",,,0","13.28",",,,0","","","","","",""
"USC00053005","1930-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","195.1","0","62.1",",0","15",",0","9",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","8.9",",0,18,","","","0",",,0,31,+","32.5",",,0,14,","33.3",",0,03,","","","13.7","0","5.8",",0","","","","","138.9",",,,0","0",",,,0","20.15",",0","27.08",",,,0","13.22",",,,0","","","","","",""
"USC00053005","1930-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","198.4","0","3.3",",0","5",",0","0",",0","0",",0","","","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","","","","","-3.3",",0,26,","","","0",",,0,30,+","2.0",",,0,25,","29.4",",0,18,","","","112.3","0","98.6",",0","","","","","4.1",",,,0","0",",,,0","15.16",",0","23.58",",,,0","6.74",",,,0","","","","","",""
"USC00053005","1930-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","198.4","0","0.0",",0","6",",0","0",",0","0",",0","","","0",",0","0",",0","16",",0","0",",0","7",",0","0",",0","","","","","-8.3",",0,31,","","","0",",,0,31,+","2.3",",,0,06,+","25.0",",0,08,","","","430.9","0","318.6",",0","","","","","9.2",",,,0","0",",,,0","8.06",",0","16.07",",,,0","0.04",",,,0","","","","","",""
"USC00053005","1930-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","198.4","0","0.0",",0","3",",0","3",",0","0",",0","","","3",",0","0",",0","30",",0","1",",0","1",",0","0",",0","","","","","-11.7",",0,22,","","","102",",,0,18,","9.1",",,0,18,","21.1",",0,03,","","","892.8","0","461.9",",0","","","","","17.7",",,,0","204",",,,0","2.94",",0","11.44",",,,0","-5.57",",,,0","","","","","",""
"USC00053005","1930-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","198.4","0","0.0",",0","2",",0","0",",0","0",",0","","","1",",0","0",",0","31",",0","6",",0","0",",0","0",",0","","","","","-15.6",",0,26,+","","","30",",,0,14,","2.3",",,0,14,","14.4",",0,08,","","","1535.3","0","642.5",",0","","","","","3.6",",,,0","50",",,,0","-2.39",",0","6.08",",,,0","-10.87",",,,0","","","","","",""
"USC00053005","1931-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","-16.7",",0,19,","","","0",",,0,31,+","0.0",",,0,31,+","18.9",",0,29,","","","2138.7","0","603.4",",0","","","","","0.0",",,,0","0",",,,0","-1.13",",0","8.14",",,,0","-10.40",",,,0","","","","","",""
"USC00053005","1931-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","","","2",",0","0",",0","27",",0","1",",0","0",",0","0",",0","","","","","-11.1",",0,09,","","","64",",,0,22,","20.6",",,0,28,","16.1",",0,19,","","","2610.1","0","471.4",",0","","","","","32.1",",,,0","143",",,,0","1.50",",0","9.01",",,,0","-6.01",",,,0","","","","","",""
"USC00053005","1931-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","2,0","7","1,0","3","1,0","0","1,0","","","3","1,0","1","2,0","24","2,0","5","2,0","0","2,0","0","2,0","","","","","-17.8","2,0,27,","","","38","1,,0,29,+","3.3","1,,0,29,","18.9","2,0,22,","","","3088.5","0","478.4","2,0","","","","","10.5","1,,,0","111","1,,,0","1.84","2,0","8.61","2,,,0","-4.94","2,,,0","","","","","",""
"USC00053005","1931-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","2,0","9",",0","5",",0","0",",0","","","5",",0","0","1,0","14","1,0","2","1,0","8","1,0","0","1,0","","","","","-8.9","1,0,21,","","","97",",,0,25,","7.4",",,0,25,","24.4","1,0,12,+","","","3393.8","0","305.3","1,0","","","","","27.2",",,,0","249",",,,0","7.44","2,0","15.11","1,,,0","-0.22","1,,,0","","","","","",""
"USC00053005","1931-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.9","0","0.9",",0","12",",0","9",",0","0",",0","","","1",",0","0",",0","4",",0","0",",0","13",",0","0",",0","","","","","-2.2",",0,20,","","","38",",,0,19,","16.3",",,0,29,","30.0",",0,26,","","","3599.7","0","205.9",",0","","","","","64.8",",,,0","38",",,,0","11.72",",0","19.23",",,,0","4.21",",,,0","","","","","",""
"USC00053005","1931-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","68.4","0","67.5",",0","6",",0","2",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","6.1",",0,06,","","","0",",,0,30,+","31.5",",,0,05,","35.6",",0,28,","","","3619.5","0","19.8",",0","","","","","38.2",",,,0","0",",,,0","19.93",",0","28.30",",,,0","11.55",",,,0","","","","","",""
"USC00053005","1931-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","194.0","0","125.6",",0","1",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","5.6",",0,05,","","","0",",,0,31,+","1.8",",,0,31,","36.1",",0,25,+","","","5.5","0","5.5",",0","","","","","1.8",",,,0","0",",,,0","22.20",",0","30.51",",,,0","13.90",",,,0","","","","","",""
"USC00053005","1931-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","256.9","0","62.9",",0","6",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","6.1",",0,29,","","","0",",,0,31,+","13.0",",,0,15,","31.7",",0,13,+","","","11.9","0","6.4",",0","","","","","20.7",",,,0","0",",,,0","20.15",",0","27.81",",,,0","12.50",",,,0","","","","","",""
"USC00053005","1931-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","283.9","0","27.0",",0","6",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","0.6",",0,21,","","","0",",,0,30,+","3.8",",,0,06,","31.7",",0,05,","","","66.3","0","54.4",",0","","","","","10.2",",,,0","0",",,,0","17.42",",0","26.09",",,,0","8.74",",,,0","","","","","",""
"USC00053005","1931-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","283.9","0","0.0","4,0","6",",0","2",",0","0",",0","","","0",",0","0","2,0","7","2,0","0","2,0","11","2,0","0","2,0","","","","","-7.8","2,0,30,","","","0",",,0,31,+","11.2",",,0,07,","26.1","2,0,05,","","","279.3","0","213.0","2,0","","","","","25.5",",,,0","0",",,,0","10.46","4,0","18.87","2,,,0","2.05","2,,,0","","","","","",""
"USC00053005","1931-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","283.9","0","0.0","3,0","5","1,0","3","1,0","0","1,0","","","3","1,0","1","2,0","26","2,0","7","2,0","3","2,0","0","2,0","","","","","-18.3","2,0,22,","","","84","1,,0,21,","6.4","1,,0,19,","23.9","2,0,02,","","","749.3","0","470.0","2,0","","","","","16.1","1,,,0","209","1,,,0","0.73","3,0","9.42","2,,,0","-7.96","2,,,0","","","","","",""
"USC00053005","1931-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","283.9","0","0.0",",0","1",",0","1",",0","0",",0","","","1",",0","1",",0","30",",0","2",",0","0",",0","0",",0","","","","","-19.4",",0,13,","","","25",",,0,29,","4.6",",,0,29,","15.6",",0,21,","","","1362.3","0","613.0",",0","","","","","4.6",",,,0","25",",,,0","-1.44",",0","6.53",",,,0","-9.42",",,,0","","","","","",""
