"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013777","1946-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","677.3","0","26.6",",0","9",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","6.7",",0,15,+","","","","","15.7",",,0,26,","29.4",",0,31,+","83.3","0","76.0",",0","65.7",",,,0","","","16.74",",0","21.83",",,,0","11.65",",,,0","",""
"USW00013777","1946-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","678.4","0","1.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","2","","","","0.0",",0,23,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,17,","25.6",",0,04,","293.5","0","210.2",",0","31.5",",,,0","0",",,,0","11.36",",0","15.61",",,,0","7.12",",,,0","",""
"USW00013777","1946-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","678.4","0","0.0",",0","8",",0","4",",0","1",",0","1",",0","2",",0","0",",0","10",",0","0",",0","3",",0","0",",0","2","","","","-6.7",",0,03,","25",",,0,20,","53",",,0,20,","28.4",",,0,20,","23.3",",0,28,","682.5","0","389.0",",0","49.9",",,,0","81",",,,0","5.78",",0","10.25",",,,0","1.32",",,,0","",""
"USW00013777","1947-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","14",",0","10",",0","1",",0","3",",0","2",",0","0",",0","12",",0","1",",0","1",",0","0",",0","3","","","","-11.1",",0,22,","102",",,0,01,","109",",,0,01,","29.2",",,0,01,","21.7",",0,30,","1088.3","0","405.8",",0","98.9",",,,0","168",",,,0","5.24",",0","9.32",",,,0","1.16",",,,0","",""
"USW00013777","1947-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","5",",0","3",",0","1",",0","12",",0","2",",0","0",",0","25",",0","6",",0","0",",0","0",",0","","","","","-14.4",",0,05,","254",",,0,21,","251",",,0,20,","36.3",",,0,20,","13.3",",0,14,","1605.6","0","517.3",",0","47.5",",,,0","317",",,,0","-0.14",",0","4.19",",,,0","-4.47",",,,0","",""
"USW00013777","1947-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","8",",0","7",",0","0",",0","4",",0","1",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","2","","-3.3",",0,01,","76",",,0,02,+","56",",,0,01,","7.9",",,0,01,","20.6",",0,14,","2030.4","0","424.8",",0","39.1",",,,0","72",",,,0","4.63",",0","8.62",",,,0","0.64",",,,0","",""
"USW00013777","1947-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","14.2","0","14.2",",0","8",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","2.8",",0,01,","","","","","77.7",",,0,30,","29.4",",0,06,","2198.2","0","167.8",",0","141.1",",,,0","","","13.22",",0","18.64",",,,0","7.79",",,,0","",""
"USW00013777","1947-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","76.0","0","61.8",",0","14",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","22",",0","2",",0","","","","","2.8",",0,09,","","","","","21.3",",,0,22,","32.2",",0,29,+","2268.0","0","69.8",",0","100.3",",,,0","","","18.07",",0","23.46",",,,0","12.69",",,,0","",""
"USW00013777","1947-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","189.2","0","113.2",",0","12",",0","8",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","12.2",",0,05,+","","","","","61.5",",,0,07,","33.9",",0,11,","2270.5","0","2.5",",0","190.1",",,,0","","","22.02",",0","26.61",",,,0","17.44",",,,0","",""
"USW00013777","1947-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","390.5","0","201.3",",0","13",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","14.4",",0,23,","","","","","57.2",",,0,17,","35.6",",0,30,","0.0","0","0.0",",0","125.1",",,,0","","","24.83",",0","29.49",",,,0","20.16",",,,0","",""
"USW00013777","1947-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","625.4","0","234.9",",0","8",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","16.1",",0,02,","","","","","26.7",",,0,28,","36.1",",0,14,","0.0","0","0.0",",0","95.1",",,,0","","","25.91",",0","30.35",",,,0","21.47",",,,0","",""
"USW00013777","1947-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","757.1","0","131.7",",0","8",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","24",",0","3",",0","","","","","5.0",",0,27,","","","","","30.0",",,0,06,","34.4",",0,04,","48.0","0","48.0",",0","90.0",",,,0","","","21.12",",0","25.58",",,,0","16.67",",,,0","",""
"USW00013777","1947-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","799.4","0","42.3",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","2",",0","","","","","2.2",",0,01,","","","","","23.9",",,0,28,","32.8",",0,23,","92.5","0","44.5",",0","30.5",",,,0","","","18.26",",0","23.14",",,,0","13.39",",,,0","",""
"USW00013777","1947-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","799.4","0","0.0","1,0","8","1,0","8","1,0","2","1,0","0","1,0","0","1,0","0","1,0","3","1,0","0","1,0","0","1,0","0","1,0","1","","2","","-2.2","1,0,30,","0","1,,0,30,+","0","1,T,0,15,","70.9","1,,0,03,","17.2","1,0,07,+","388.9","0","296.4","1,0","175.8","1,,,0","0","1,T,,0","8.11","1,0","11.53","1,,,0","4.70","1,,,0","",""
"USW00013777","1947-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","799.4","0","0.0",",0","7",",0","4",",0","0",",0","3",",0","1",",0","0",",0","20",",0","0",",0","0",",0","0",",0","1","","","","-5.6",",0,20,","76",",,0,26,","104",",,0,26,","17.8",",,0,15,","15.0",",0,08,","870.2","0","481.3",",0","41.4",",,,0","104",",,,0","2.81",",0","6.21",",,,0","-0.59",",,,0","",""
"USW00013777","1948-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","11",",0","7",",0","2",",0","9",",0","3",",0","0",",0","27",",0","11",",0","0",",0","0",",0","2","","","","-13.9",",0,31,","152",",,0,24,","127",",,0,24,","70.4",",,0,01,","14.4",",0,09,","1484.9","0","614.7",",0","148.2",",,,0","226",",,,0","-1.50",",0","1.88",",,,0","-4.87",",,,0","",""
"USW00013777","1948-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","15",",0","2",",0","0",",0","20",",0","6",",0","1",",0","0",",0","7","","","","-11.7",",0,10,","152",",,0,07,+","145",",,0,04,","19.8",",,0,04,","21.7",",0,19,","1943.0","0","458.1",",0","48.1",",,,0","265",",,,0","2.54",",0","6.99",",,,0","-1.92",",,,0","",""
"USW00013777","1948-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","13.0","0","13.0",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","11",",0","1",",0","8",",0","0",",0","2","","2","","-8.9",",0,05,","0",",,0,31,+","0",",T,0,06,+","21.6",",,0,07,","31.7",",0,21,","2253.3","0","310.3",",0","97.8",",,,0","0",",T,,0","8.74",",0","13.90",",,,0","3.58",",,,0","",""
"USW00013777","1948-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","17.8","0","4.8",",0","11",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","2.2",",0,10,+","","","","","20.8",",,0,13,","28.9",",0,20,","2425.5","0","172.2",",0","74.3",",,,0","","","12.75",",0","17.59",",,,0","7.91",",,,0","",""
"USW00013777","1948-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","63.0","0","45.2",",0","15",",0","11",",0","1",",0","","","","","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","8.9",",0,22,+","","","","","29.2",",,0,13,","32.2",",0,10,","2471.5","0","46.0",",0","162.6",",,,0","","","18.31",",0","22.94",",,,0","13.67",",,,0","",""
"USW00013777","1948-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","211.0","0","148.0",",0","14",",0","10",",0","4",",0","","","","","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","12.8",",0,17,","","","","","50.8",",,0,03,","36.1",",0,24,","2472.1","0","0.6",",0","237.9",",,,0","","","23.25",",0","28.20",",,,0","18.29",",,,0","",""
"USW00013777","1948-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","447.2","0","236.2",",0","11",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","17.8",",0,10,+","","","","","23.6",",,0,13,","35.0",",0,05,","0.0","0","0.0",",0","49.4",",,,0","","","25.95",",0","30.30",",,,0","21.60",",,,0","",""
"USW00013777","1948-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","647.5","0","200.3",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","13.9",",0,06,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,01,","38.9",",0,27,","0.0","0","0.0",",0","146.1",",,,0","0",",,,0","24.79",",0","29.46",",,,0","20.13",",,,0","",""
"USW00013777","1948-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","750.1","0","102.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","","","","","10.0",",0,23,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,30,","33.9",",0,13,","14.7","0","14.7",",0","57.7",",,,0","0",",,,0","21.26",",0","26.11",",,,0","16.41",",,,0","",""
"USW00013777","1948-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","757.3","0","7.2",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","2.8",",0,19,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,05,","26.7",",0,01,","164.6","0","149.9",",0","92.1",",,,0","0",",,,0","13.73",",0","17.63",",,,0","9.83",",,,0","",""
"USW00013777","1948-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","758.8","0","1.5",",0","16",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4","","2","","2.8",",0,30,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,28,","24.4",",0,06,","365.3","0","200.7",",0","137.3",",,,0","0",",,,0","11.69",",0","15.58",",,,0","7.81",",,,0","",""
"USW00013777","1948-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","758.8","0","0.0",",0","7",",0","7",",0","2",",0","8",",0","1",",0","0",",0","11",",0","1",",0","0",",0","0",",0","1","","","","-9.4",",0,26,","152",",,0,19,","173",",,0,19,","34.3",",,0,15,","20.0",",0,13,","781.7","0","416.4",",0","139.0",",,,0","173",",,,0","4.90",",0","8.40",",,,0","1.40",",,,0","",""
"USW00013777","1949-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","15",",0","11",",0","2",",0","0",",0","2",",0","0",",0","6",",0","1",",0","1",",0","0",",0","","","","","-6.7",",0,30,","0",",T,0,31,","79",",,0,31,","46.2",",,0,05,","21.1",",0,28,","1171.3","0","389.6",",0","155.6",",,,0","107",",,,0","5.76",",0","9.45",",,,0","2.08",",,,0","",""
"USW00013777","1949-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","7",",0","0",",0","3",",0","2",",0","0",",0","9",",0","0",",0","1",",0","0",",0","","","","","-5.0",",0,03,","76",",,0,10,","132",",,0,28,","16.5",",,0,28,","25.0",",0,15,","1499.5","0","328.2",",0","86.7",",,,0","226",",,,0","6.61",",0","10.67",",,,0","2.55",",,,0","",""
"USW00013777","1949-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","3.9","0","3.9",",0","9",",0","6",",0","0",",0","1",",0","0",",0","0",",0","11",",0","0",",0","4",",0","0",",0","","","","","-5.0",",0,01,","25",",,0,01,","0",",T,0,18,+","19.8",",,0,18,","27.8",",0,27,","1821.2","0","321.7",",0","69.7",",,,0","0",",T,,0","8.08",",0","12.67",",,,0","3.49",",,,0","",""
"USW00013777","1949-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","9.4","0","5.5",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","2.8",",0,17,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,18,+","29.4",",0,15,","1992.9","0","171.7",",0","62.0",",,,0","0",",,,0","12.79",",0","17.56",",,,0","8.03",",,,0","",""
"USW00013777","1949-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","66.7","0","57.3",",0","13",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","","","","","7.2",",0,12,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,22,","33.3",",0,06,","2036.6","0","43.7",",0","149.9",",,,0","0",",,,0","18.77",",0","23.79",",,,0","13.75",",,,0","",""
"USW00013777","1949-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","244.2","0","177.5",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","13.3",",0,09,+","0",",,0,30,+","0",",,0,30,+","11.7",",,0,21,","35.6",",0,21,","2036.6","0","0.0",",0","30.1",",,,0","0",",,,0","24.25",",0","28.65",",,,0","19.85",",,,0","",""
"USW00013777","1949-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","527.7","0","283.5",",0","7","2,0","2","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","17.8",",0,01,","0",",,0,31,+","0",",,0,31,+","13.5","2,,0,17,","37.8",",0,05,","0.0","0","0.0",",0","82.5",",a,,0","0",",,,0","27.48",",0","31.91",",,,0","23.05",",,,0","",""
"USW00013777","1949-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","753.6","0","225.9",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","14.4",",0,20,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,18,","36.7",",0,11,+","0.0","0","0.0",",0","71.8",",,,0","0",",,,0","25.62",",0","29.75",",,,0","21.49",",,,0","",""
"USW00013777","1949-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","816.5","0","62.9",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","","","","","8.9",",0,25,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,22,","32.2",",0,05,","25.8","0","25.8",",0","59.3",",,,0","0",",,,0","19.57",",0","24.24",",,,0","14.89",",,,0","",""
"USW00013777","1949-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","858.7","0","42.2",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","5.0",",0,28,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,07,","30.6",",0,11,+","80.8","0","55.0",",0","104.4",",,,0","0",",,,0","17.92",",0","22.03",",,,0","13.81",",,,0","",""
"USW00013777","1949-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","858.7","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3",",0","0",",0","","","","","-2.8",",0,23,","0",",,0,30,+","0",",T,0,27,+","11.9",",,0,28,","25.0",",0,11,","351.2","0","270.4",",0","28.7",",,,0","0",",T,,0","9.32",",0","13.74",",,,0","4.90",",,,0","",""
"USW00013777","1949-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","858.7","0","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","-5.0",",0,16,","0",",,0,31,+","0",",T,0,23,+","13.0",",,0,12,","18.9",",0,22,","755.8","0","404.6",",0","57.4",",,,0","0",",T,,0","5.28",",0","9.05",",,,0","1.52",",,,0","",""
"USW00013777","1950-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","2.8","0","2.8",",0","17",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","5",",0","0",",0","","","","","-5.0",",0,20,","0",",T,0,19,","10",",,0,19,","15.0",",,0,31,","26.1",",0,26,","1070.5","0","314.7",",0","54.2",",,,0","13",",,,0","8.27",",0","12.92",",,,0","3.62",",,,0","",""
"USW00013777","1950-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","2.8","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","13",",0","3",",0","0",",0","0",",0","","","","","-8.3",",0,21,+","0",",,0,28,+","0",",T,0,28,+","22.9",",,0,14,","12.2",",0,24,","1499.2","0","428.7",",0","104.8",",,,0","0",",T,,0","3.02",",0","6.49",",,,0","-0.45",",,,0","",""
"USW00013777","1950-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","3.9","0","1.1",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","18",",0","1",",0","1",",0","0",",0","","","","","-9.4",",0,03,","0",",T,0,16,+","5",",,0,16,","36.8",",,0,22,","24.4",",0,28,","1911.6","0","412.4",",0","109.1",",,,0","5",",,,0","5.06",",0","9.84",",,,0","0.29",",,,0","",""
"USW00013777","1950-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","7.2","0","3.3",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","8",",0","0",",0","","","","","-4.4",",0,14,","0",",,0,30,+","0",",T,0,13,","12.2",",,0,23,","27.2",",0,04,","2133.9","0","222.3",",0","35.1",",,,0","0",",T,,0","11.03",",0","16.18",",,,0","5.88",",,,0","",""
"USW00013777","1950-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","31.0","0","23.8",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","7.2",",0,09,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,15,","28.9",",0,10,","2192.9","0","59.0",",0","127.1",",,,0","0",",,,0","17.20",",0","21.51",",,,0","12.89",",,,0","",""
"USW00013777","1950-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","177.1","0","146.1",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","12.8",",0,18,+","0",",,0,30,+","0",",,0,30,+","26.9",",,0,14,","34.4",",0,24,","2193.2","0","0.3",",0","96.8",",,,0","0",",,,0","23.19",",0","27.96",",,,0","18.42",",,,0","",""
"USW00013777","1950-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","386.4","0","209.3",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","17.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","25.1",",,0,15,","35.0",",0,31,","0.0","0","0.0",",0","78.1",",,,0","0",",,,0","25.08",",0","29.50",",,,0","20.67",",,,0","",""
"USW00013777","1950-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","574.3","0","187.9",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","16.1",",0,21,+","0",",,0,31,+","0",",,0,31,+","53.8",",,0,19,","33.3",",0,29,+","0.0","0","0.0",",0","75.2",",,,0","0",",,,0","24.39",",0","28.67",",,,0","20.11",",,,0","",""
"USW00013777","1950-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","639.4","0","65.1",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","6.7",",0,25,","0",",,0,30,+","0",",,0,30,+","96.8",",,0,10,","31.7",",0,02,+","36.1","0","36.1",",0","195.8",",,,0","0",",,,0","19.30",",0","23.01",",,,0","15.59",",,,0","",""
"USW00013777","1950-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","658.7","0","19.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,23,","28.9",",0,31,","121.0","0","84.9",",0","75.2",",,,0","0",",,,0","16.22",",0","20.48",",,,0","11.95",",,,0","",""
"USW00013777","1950-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","670.4","0","11.7",",0","6",",0","2",",0","1",",0","0","1,0","0",",0","0",",0","7",",0","1",",0","6",",0","0",",0","","","","","-7.8",",0,26,","0","1,T,0,26,+","13",",,0,25,","41.7",",,0,25,","30.6",",0,01,","400.4","0","279.4",",0","55.0",",,,0","13",",,,0","9.41",",0","14.00",",,,0","4.82",",,,0","",""
"USW00013777","1950-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","670.4","0","0.0",",0","8",",0","6",",0","1",",0","2",",0","1",",0","0",",0","18",",0","3",",0","1",",0","0",",0","","","","","-10.0",",0,27,","25",",,0,11,+","74",",,0,10,","48.8",",,0,04,","21.1",",0,03,","900.8","0","500.4",",0","110.9",",,,0","77",",,,0","2.19",",0","5.53",",,,0","-1.14",",,,0","",""
"USW00013777","1951-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","8",",0","0",",0","","","","","0",",0","20",",0","2",",0","1",",0","0",",0","","","","","-7.2",",0,31,+","","","","","19.6",",,0,31,","21.1",",0,20,","1352.5","0","451.7",",0","72.3",",,,0","","","3.76",",0","8.10",",,,0","-0.58",",,,0","",""
"USW00013777","1951-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","7",",0","4",",0","2",",0","","","","","0",",0","14",",0","4",",0","1",",0","0",",0","","","","","-11.1",",0,08,+","","","","","37.8",",,0,21,","22.2",",0,13,","1772.9","0","420.4",",0","90.5",",,,0","","","3.32",",0","7.60",",,,0","-0.97",",,,0","",""
"USW00013777","1951-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","2",",0","0",",0","","","","","-2.8",",0,22,+","0",",,0,31,+","0",",,0,31,+","34.0",",,0,19,","21.1",",0,23,+","2116.9","0","344.0",",0","81.5",",,,0","0",",,,0","7.24",",0","11.59",",,,0","2.88",",,,0","",""
"USW00013777","1951-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","8.9","0","8.9",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","2.8",",0,18,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,02,","30.0",",0,29,","2284.2","0","167.3",",0","92.2",",,,0","0",",,,0","13.05",",0","18.07",",,,0","8.03",",,,0","",""
"USW00013777","1951-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","52.1","0","43.2",",0","11",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","8.3",",0,14,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,23,","30.6",",0,31,+","2330.7","0","46.5",",0","97.6",",,,0","0",",,,0","18.23",",0","23.29",",,,0","13.16",",,,0","",""
