"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1985-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","12",",0","4",",0","","","","","","","","","","","","","","","","","203",",,0,07,+","152",",,0,03,","18.0",",,0,13,","","","","","46.0",",,,0","358",",,,0","","","","","","","","","",""
"USC00362013","1985-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,31,+","0",",T,0,08,","18.3",",,0,29,","","","","","60.3",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1985-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","4","","2","","","","0",",T,0,09,","0",",T,0,09,","16.5",",,0,01,","","","","","53.6",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1985-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","1","","4","","","","0",",,0,31,+","0",",,0,31,+","45.2",",,0,03,","","","","","115.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","6","","5","","","","0",",,0,30,+","0",",,0,30,+","30.0",",,0,16,","","","","","99.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","15","","4","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,15,","","","","","73.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","13","","2","","","","0",",,0,31,+","0",",,0,31,+","48.3",",,0,01,","","","","","108.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","15","","3","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,28,","","","","","92.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","9","","","","","","0",",,0,31,+","0",",,0,31,+","11.2",",,0,02,","","","","","34.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","14",",0","1",",0","0",",0","0",",0","","","","","","","","","","","3","","1","","","","0",",,0,30,+","0",",,0,30,+","38.9",",,0,17,","","","","","158.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","19",",0","5",",0","","","","","","","","","","","","","","","","","76",",,0,28,+","74",",,0,25,","16.3",",,0,14,","","","","","61.7",",,,0","218",",,,0","","","","","","","","","",""
"USC00362013","1986-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","7",",0","3",",0","","","","","","","","","","","1","","","","","","152",",,0,30,","76",",,0,26,","21.3",",,0,26,","","","","","56.4",",,,0","175",",,,0","","","","","","","","","",""
"USC00362013","1986-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","0",",0","28",",0","6",",0","","","","","","","","","","","2","","1","","","","203",",,0,12,+","117",",,0,07,","16.0",",,0,05,","","","","","100.7",",,,0","424",",,,0","","","","","","","","","",""
"USC00362013","1986-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","2","","","","","","0",",T,0,07,+","0",",T,0,07,+","75.7",",,0,15,","","","","","95.5",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1986-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","3","","1","","","","0",",T,0,23,","0",",T,0,23,+","49.8",",,0,16,","","","","","127.4",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1986-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","2","","","","0",",,0,31,+","0",",,0,31,+","19.8",",,0,21,","","","","","34.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","9","","2","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,06,","","","","","97.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","","","","","7","","3","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,27,","","","","","108.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","16","","7","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,24,","","","","","110.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","10","","3","","","","0",",,0,30,+","0",",,0,30,+","18.3",",,0,24,","","","","","61.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","","","0","2,0","","","","","","","","","","","12","","","","","","","","0","2,,0,31,+","14.5",",,0,05,","","","","","74.0",",,,0","0","2,,,0","","","","","","","","","",""
"USC00362013","1986-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","8",",0","2",",0","1",",0","1",",0","","","","","","","","","","","9","","","","","","25",",,0,19,","25",",,0,19,","28.2",",,0,19,","","","","","136.6",",,,0","25",",,,0","","","","","","","","","",""
"USC00362013","1986-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,12,","0",",T,0,12,","21.8",",,0,25,","","","","","67.3",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1987-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","28",",0","6",",0","","","","","","","","","","","","","","","","","457",",,0,25,+","396",",,0,23,","25.4",",,0,03,","","","","","97.6",",,,0","975",",,,0","","","","","","","","","",""
"USC00362013","1987-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","2","1,0","1","1,0","0","1,0","14",",0","2",",0","","","","","","","","","","","","","","","","","203",",,0,01,","76",",,0,13,","6.6","1,,0,13,","","","","","7.4","1,,,0","140",",,,0","","","","","","","","","",""
"USC00362013","1987-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","1","","","","","","0","1,T,0,04,+","0","1,T,0,04,+","12.2",",,0,01,","","","","","28.9",",,,0","0","1,T,,0","","","","","","","","","",""
"USC00362013","1987-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,01,","","","","","91.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","3","","1","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,04,","","","","","63.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","12","","2","","","","0",",,0,30,+","0",",,0,30,+","15.0",",,0,13,","","","","","50.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","17","","7","","","","0",",,0,31,+","0",",,0,31,+","44.5",",,0,03,","","","","","113.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","12","","4","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,10,","","","","","148.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","24","","2","","","","0",",,0,30,+","0",",,0,30,+","52.1",",,0,13,","","","","","201.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","1",",0","","","0","1,0","","","","","","","","","","","9","","","","","","","","0","1,,0,31,+","35.6",",,0,28,","","","","","79.9",",,,0","0","1,,,0","","","","","","","","","",""
"USC00362013","1987-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","5",",0","1",",0","4",",0","2",",0","","","","","","","","","","","6","","","","","","178",",,0,12,","114",",,0,11,","34.3",",,0,30,","","","","","87.6",",,,0","190",",,,0","","","","","","","","","",""
"USC00362013","1987-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","5",",0","0",",0","3",",0","2",",0","","","","","","","","","","","1","","","","","","76",",,0,31,+","51",",,0,29,","9.1",",,0,20,","","","","","39.9",",,,0","89",",,,0","","","","","","","","","",""
"USC00362013","1988-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","0",",0","18",",0","4",",0","","","","","","","","","","","1","","","","","","152",",,0,27,","142",",,0,26,","16.8",",,0,26,","","","","","47.7",",,,0","269",",,,0","","","","","","","","","",""
"USC00362013","1988-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,12,","51",",,0,12,","17.5",",,0,03,","","","","","68.0",",,,0","66",",,,0","","","","","","","","","",""
"USC00362013","1988-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","0",",0","1",",0","1",",0","","","","","","","","","","","3","","","","","","51",",,0,05,","51",",,0,05,","17.5",",,0,26,","","","","","59.7",",,,0","64",",,,0","","","","","","","","","",""
"USC00362013","1988-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","2","","","","0",",,0,30,+","0",",,0,30,+","21.3",",,0,28,","","","","","83.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","7","","1","","","","0",",,0,31,+","0",",,0,31,+","36.8",",,0,19,","","","","","107.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,02,","","","","","25.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","12",",0","3",",0","0",",0","0",",0","","","","","","","","","","","7","","7","","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,18,","","","","","194.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","13","","2","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,30,","","","","","65.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,05,","","","","","82.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","5","","","","","","0",",,0,31,+","0",",,0,31,+","33.8",",,0,22,","","","","","57.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","2","","1","","","","0",",,0,30,+","0",",,0,30,+","32.0",",,0,06,","","","","","113.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,19,+","13",",,0,11,","12.4",",,0,25,","","","","","24.4",",,,0","13",",,,0","","","","","","","","","",""
"USC00362013","1989-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","5",",0","0",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","76",",,0,07,","51",",,0,07,","11.2",",,0,08,","","","","","44.6",",,,0","77",",,,0","","","","","","","","","",""
"USC00362013","1989-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,27,+","0",",T,0,27,+","11.2",",,0,21,","","","","","44.7",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1989-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","3",",0","3",",0","","","","","","","","","","","","","","","","","76",",,0,07,","51",",,0,07,","30.0",",,0,25,","","","","","71.6",",,,0","101",",,,0","","","","","","","","","",""
"USC00362013","1989-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","9.7",",,0,16,","","","","","25.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","20",",0","12",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","46.2",",,0,06,","","","","","245.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","19",",0","16",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","11.9",",,0,04,","","","","","128.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.8",",,0,17,","","","","","82.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.8",",,0,20,","","","","","67.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","49.8",",,0,20,","","","","","108.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","35.1",",,0,21,","","","","","119.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1989-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","","","","","","","2",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,24,+","25",",,0,23,","","","","","","","","","25",",,,0","","","","","","","","","",""
"USC00362013","1989-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","2",",0","0",",0","4","3,0","4",",0","","","","","","","","","","","","","","","","","76","3,,0,20,+","140",",,0,30,","4.6",",,0,16,","","","","","10.1",",,,0","419",",,,0","","","","","","","","","",""
"USC00362013","1990-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","8",",0","1",",0","2",",0","2",",0","","","","","","","","","","","","","","","","","25",",,0,29,+","25",",,0,29,+","27.4",",,0,30,","","","","","101.9",",,,0","74",",,,0","","","","","","","","","",""
"USC00362013","1990-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,25,","38",",,0,25,","8.9",",,0,24,","","","","","57.1",",,,0","51",",,,0","","","","","","","","","",""
"USC00362013","1990-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,21,","51",",,0,21,","12.2",",,0,18,","","","","","44.8",",,,0","64",",,,0","","","","","","","","","",""
