"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00362942","1986-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","1,0","12",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","18","1,0","0",",0","1",",0","0",",0","","","","","-12.8","1,0,15,+","0",",T,0,13,+","0",",T,0,14,+","37.3",",,0,27,","21.7",",0,09,","","","","","391.4",",0","","","131.8",",,,0","0",",T,,0","4.96","1,0","10.53",",,,0","-0.60","1,,,0","",""
"USC00362942","1986-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","4,0","13","1,0","7","1,0","1","1,0","1",",0","0","1,0","0","2,0","26","2,0","1","2,0","0","2,0","0","2,0","","","","","-15.0","2,0,14,","25",",,0,13,","13","1,,0,13,","28.7","1,,0,25,","13.9","2,0,12,+","","","","","483.9","2,0","","","90.2","1,,,0","13","1,,,0","0.25","4,0","5.94","2,,,0","-5.44","2,,,0","",""
"USC00362942","1987-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","4,0","8",",0","6",",0","0",",0","22",",0","5",",0","1","2,0","27","2,0","6","2,0","0","2,0","0","2,0","","","","","-20.6","2,0,28,","254",",,0,03,+","254",",,0,02,","18.8",",,0,20,","13.9","2,0,15,","","","","","555.8","2,0","","","58.4",",,,0","476",",,,0","-1.98","4,0","2.62","2,,,0","-6.59","2,,,0","",""
"USC00362942","1987-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","2,0","3",",0","1",",0","0",",0","4",",0","0","1,0","1","1,0","25","1,0","1","1,0","0","1,0","0","1,0","","","","","-17.8","1,0,15,","25",",,0,09,+","0","1,T,0,23,","2.5",",,0,02,","9.4","1,0,23,+","","","","","510.5","1,0","","","5.0",",,,0","0","1,T,,0","-1.25","2,0","5.14","1,,,0","-7.65","1,,,0","",""
"USC00362942","1987-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","6",",0","6",",0","2",",0","1",",0","1",",0","0",",0","21",",0","0",",0","5",",0","0",",0","","","","","-12.2",",0,13,","102",",,0,15,","102",",,0,15,","29.5",",,0,31,","22.8",",0,30,","","","","","410.3",",0","","","91.1",",,,0","102",",,,0","5.10",",0","12.49",",,,0","-2.29",",,,0","",""
"USC00362942","1987-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","2.2","0","2.2","3,0","14",",0","10",",0","1",",0","2",",0","2",",0","0","2,0","10","2,0","1","1,0","8","1,0","0","1,0","","","","","-6.1","2,0,01,","51",",,0,04,","127",",,0,04,","33.0",",,0,24,","29.4","1,0,22,","","","","","229.0","1,0","","","120.4",",,,0","152",",,,0","9.67","3,0","17.11","1,,,0","2.23","2,,,0","",""
"USC00362942","1987-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","29.8","0","27.6",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","22",",0","2",",0","","","","","-1.1",",0,16,+","0",",,0,31,+","0",",,0,31,+","36.1",",,0,27,","32.2",",0,31,+","","","","","120.3",",0","","","112.3",",,,0","0",",,,0","15.34",",0","24.00",",,,0","6.69",",,,0","",""
"USC00362942","1987-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","117.2","0","87.4","1,0","12",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","0","1,0","","","","","6.1","1,0,11,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,09,","31.7","1,0,20,+","","","","","6.4","1,0","","","88.3",",,,0","0",",,,0","21.13","1,0","28.00","1,,,0","14.26","1,,,0","",""
"USC00362942","1987-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","281.6","0","164.4","1,0","8",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","9",",0","","","","","10.0","1,0,17,+","0",",,0,31,+","0",",,0,31,+","38.6",",,0,02,","33.9",",0,23,+","","","1.7","0","1.7",",0","","","92.2",",,,0","0",",,,0","23.75","1,0","29.68",",,,0","17.81","1,,,0","",""
"USC00362942","1987-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","367.2","0","85.6","5,0","13",",0","8",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","29",",0","6",",0","","","","","7.2","5,0,25,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,03,","33.3",",0,18,","142.2","2,,,0","15.0","0","13.3",",0","","","134.0",",,,0","0",",,,0","21.13","5,0","27.89",",,,0","14.38","5,,,0","",""
"USC00362942","1987-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","15",",0","10",",0","0",",0","0",",0","0",",0","","","","","0",",0","26",",0","0",",0","","","","","","","0",",,0,30,+","0",",,0,30,+","23.9",",,0,12,","27.8",",0,12,","","","","","","","","","112.8",",,,0","0",",,,0","","","23.60",",,,0","","","478","2,,,0"
"USC00362942","1987-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",0","2",",0","0",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","16.3",",,0,28,","23.9",",0,17,","","","","","","","","","47.5",",,,0","0",",,,0","","","16.09",",,,0","","","1310","3,,,0"
"USC00362942","1987-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","4,0","13",",0","9",",0","0",",0","3",",0","3",",0","0","4,0","14","4,0","1",",0","4",",0","0",",0","","","","","-11.7","4,0,21,","51",",,0,22,","51",",,0,22,","22.9",",,0,29,","23.9",",0,05,+","","","","","320.1",",0","","","63.0",",,,0","101",",,,0","6.14","4,0","12.87",",,,0","-0.59","4,,,0","",""
"USC00362942","1987-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","15",",0","10",",0","0",",0","10",",0","5",",0","","","","","1","1,0","0","1,0","0","1,0","","","","","","","51",",,0,17,+","51",",,0,17,","11.9",",,0,23,","16.1","1,0,09,","","","","","","","","","58.3",",,,0","177",",,,0","","","6.30","1,,,0","","","",""
"USC00362942","1988-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","15",",0","3",",0","0",",0","15",",0","2","1,0","","","","","14","1,0","0","1,0","0","1,0","","","","","","","76",",,0,28,+","51","1,,0,26,","18.5",",,0,20,","16.7","1,0,21,","","","","","","","","","36.1",",,,0","128","1,,,0","","","1.50","1,,,0","","","",""
"USC00362942","1988-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","17","1,0","9","1,0","1","1,0","11",",0","5",",0","","","","","9","3,0","0","3,0","0","3,0","","","","","","","102",",,0,14,+","76",",,0,12,","41.7","1,,0,02,","17.8","3,0,01,","","","","","","","","","100.3","1,,,0","189",",,,0","","","3.52","3,,,0","","","",""
"USC00362942","1988-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","14",",0","7",",0","0",",0","5",",0","2",",0","","","","","3",",0","4",",0","0",",0","","","","","","","76",",,0,21,+","76",",,0,20,","20.8",",,0,26,","25.6",",0,30,+","","","","","","","","","77.9",",,,0","153",",,,0","","","9.48",",,,0","","","",""
"USC00362942","1988-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","13",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","6",",0","0",",0","","","","","","","0",",T,0,16,","0",",T,0,16,","14.7",",,0,07,","25.6",",0,24,","","","","","","","","","49.1",",,,0","0",",T,,0","","","16.03",",,,0","","","",""
"USC00362942","1988-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","10.0","4,0","15",",0","10",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","20",",0","0",",0","","","","","1.1","4,0,02,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,06,","30.6",",0,31,","","","","","96.7",",0","","","106.0",",,,0","0",",,,0","15.24","4,0","22.19",",,,0","8.29","4,,,0","524","4,,,0"
"USC00362942","1988-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","56.9","2,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","25",",0","5",",0","","","","","3.9","2,0,11,+","0",",,0,30,+","0",",,0,30,+","10.7",",,0,04,","37.2",",0,23,","","","","","49.2",",0","","","28.3",",,,0","0",",,,0","18.84","2,0","26.59",",,,0","11.09","2,,,0","551",",,,0"
"USC00362942","1988-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","158.9","2,0","9",",0","7",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","14",",0","","","","","5.6","2,0,01,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,21,","38.3",",0,30,","","","11.6","0","11.6",",0","","","48.1",",,,0","0",",,,0","23.51","2,0","31.19",",,,0","15.83","2,,,0","",""
"USC00362942","1988-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","10",",0","8",",0","0",",0","0",",0","0",",0","","","","","0",",0","31",",0","11",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","23.9",",,0,24,","36.7",",0,18,","","","","","","","","","90.7",",,,0","0",",,,0","","","30.06",",,,0","","","",""
"USC00362942","1988-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","12",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",0","21",",0","0",",0","","","","","","","0",",,0,30,+","0",",,0,30,+","22.1",",,0,04,","28.9",",0,13,+","88.6","5,,,0","","","","","","","66.6",",,,0","0",",,,0","","","22.77",",,,0","","","",""
"USC00362942","1988-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","17",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",0","5",",0","0",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","10.9",",,0,24,","26.7",",0,02,","","","","","","","","","50.5",",,,0","0",",,,0","","","13.13",",,,0","","","",""
"USC00362942","1988-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","17",",0","9",",0","0",",0","0",",0","0",",0","","","","","0","1,0","1","1,0","0","1,0","","","","","","","0",",,0,30,+","0",",,0,30,+","23.9",",,0,06,","21.7","1,0,17,","","","","","","","","","102.0",",,,0","0",",,,0","","","11.21","1,,,0","","","",""
"USC00362942","1988-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","12",",0","7",",0","0",",0","7",",0","6",",0","","","","","8","3,0","0","3,0","0","3,0","","","","","","","127",",,0,14,","51",",,0,19,+","18.5",",,0,25,","15.6","3,0,28,","","","","","","","","","58.1",",,,0","215",",,,0","","","4.46","3,,,0","","","",""
"USC00362942","1989-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","14",",0","7",",0","0",",0","4",",0","2",",0","","","","","","","","","","","","","","","","","76",",,0,04,","64",",,0,04,","13.7",",,0,27,","","","","","","","","","","","56.0",",,,0","89",",,,0","","","","","","","",""
"USC00362942","1989-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","11",",0","7",",0","1",",0","10",",0","4",",0","","","","","10","4,0","0","4,0","0","4,0","","","","","","","51",",,0,27,+","25",",,0,27,+","32.0",",,0,21,","16.7","4,0,02,","","","","","","","","","91.5",",,,0","100",",,,0","","","2.45","4,,,0","","","",""
"USC00362942","1989-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","14",",0","11",",0","2",",0","6",",0","2",",0","","","","","4","3,0","2","3,0","0","3,0","","","","","","","178",",,0,07,","127",",,0,07,","29.7",",,0,30,","26.1","3,0,29,","","","","","","","","","147.4",",,,0","178",",,,0","","","9.53","3,,,0","","","",""
"USC00362942","1989-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","0","1,0","5","1,0","0","1,0","","","","","","","0",",T,0,10,+","0",",T,0,10,+","8.9",",,0,05,","22.8","1,0,28,+","","","","","","","","","42.9",",,,0","0",",T,,0","","","13.33","1,,,0","","","",""
"USC00362942","1989-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","8.3","4,0","21",",0","17",",0","3",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","12",",0","0",",0","","","","","0.6","4,0,08,+","0",",,0,31,+","0",",,0,31,+","38.9",",,0,02,","30.0",",0,26,","","","","","151.4",",0","","","196.8",",,,0","0",",,,0","13.25","4,0","19.08",",,,0","7.41","4,,,0","",""
"USC00362942","1989-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","17",",0","12",",0","2",",0","0",",0","0",",0","","","","","0","2,0","27","2,0","1","2,0","","","","","","","0",",,0,30,+","0",",,0,30,+","30.7",",,0,28,","32.2","2,0,04,","","","","","","","","","183.9",",,,0","0",",,,0","","","26.54","2,,,0","","","",""
"USC00362942","1989-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","126.4","5,0","11",",0","9",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","31",",0","4",",0","","","","","10.0","5,0,15,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,08,","33.9",",0,26,","","","0.5","0","0.5",",0","","","73.9",",,,0","0",",,,0","23.03","5,0","28.67",",,,0","17.40","5,,,0","",""
"USC00362942","1989-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","28",",0","1",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","12.2",",,0,07,","32.2",",0,06,","","","","","","","","","37.5",",,,0","0",",,,0","","","27.33",",,,0","","","",""
"USC00362942","1989-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","9",",0","7",",0","1",",0","0",",0","0",",0","","","","","0",",0","24",",0","0",",0","","","","","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,08,","31.1",",0,11,+","","","","","","","","","121.1",",,,0","0",",,,0","","","23.69",",,,0","","","",""
"USC00362942","1989-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","12",",0","6",",0","0",",0","0",",0","0",",0","","","","","0","1,0","15","1,0","0","1,0","","","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,02,","26.7","1,0,16,+","","","","","","","","","71.2",",,,0","0",",,,0","","","18.74","1,,,0","","","",""
"USC00362942","1989-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","16",",0","6",",0","0",",0","3",",0","1",",0","","","","","4",",0","3",",0","0",",0","","","","","","","25",",,0,24,+","25",",,0,22,","17.5",",,0,16,","23.3",",0,15,+","","","","","","","","","60.9",",,,0","25",",,,0","","","10.39",",,,0","","","",""
"USC00362942","1989-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","11",",0","7",",0","0",",0","19",",0","4","4,0","","","","","22","1,0","0","1,0","0","1,0","","","","","","","229",",,0,29,+","152","4,,0,16,","13.0",",,0,30,","7.8","1,0,07,","","","","","","","","","51.6",",,,0","350","4,,,0","","","-3.18","1,,,0","","","",""
"USC00362942","1990-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","16",",0","8",",0","0",",0","7",",0","3","1,0","0","5,0","22","5,0","3","1,0","0","1,0","0","1,0","","","","","-10.6","5,0,14,","76",",,0,30,+","58","1,,0,13,","21.8",",,0,21,","17.8","1,0,18,","","","","","","","","","76.4",",,,0","116","1,,,0","2.02","6,0","6.96","1,,,0","-2.92","5,,,0","",""
"USC00362942","1990-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","16",",0","8",",0","0",",0","4",",0","2",",0","","","","","2","1,0","0","1,0","0","1,0","","","","","","","51",",,0,26,+","51",",,0,25,","16.5",",,0,16,","18.3","1,0,23,+","","","","","","","","","73.7",",,,0","89",",,,0","","","8.77","1,,,0","","","",""
"USC00362942","1990-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","10",",0","8",",0","0",",0","0",",0","0",",0","","","","","0",",0","5",",0","0",",0","","","","","","","0",",T,0,03,+","0",",,0,31,+","22.4",",,0,17,","27.8",",0,16,","","","","","","","","","60.0",",,,0","0",",,,0","","","11.68",",,,0","","","",""
"USC00362942","1990-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","17",",0","7",",0","1",",0","3",",0","3",",0","","","","","0","1,0","7","1,0","0","1,0","","","","","","","51",",,0,07,","51",",,0,07,","28.4",",,0,11,","31.7","1,0,28,","","","","","","","","","93.8",",,,0","101",",,,0","","","17.05","1,,,0","","","",""
"USC00362942","1990-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","15",",0","14",",0","1",",0","0",",0","0",",0","","","","","0",",0","13",",0","0",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,17,","26.1",",0,16,","102.1","3,,,0","","","","","","","147.7",",,,0","0",",,,0","","","19.38",",,,0","","","",""
"USC00362942","1990-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","43.0","2,0","15",",0","9",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","27",",0","0",",0","","","","","2.2","2,0,05,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,15,","31.7",",0,18,+","147.6",",,,0","","","41.0",",0","","","126.1",",,,0","0",",,,0","18.57","2,0","25.70",",,,0","11.43","2,,,0","",""
"USC00362942","1990-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","13",",0","10",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","","","","","","","","","","","9.4","4,0,07,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,13,","","","142.4","5,,,0","","","","","","","136.2",",,,0","0",",,,0","","","","","14.37","4,,,0","",""
"USC00362942","1990-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","11",",0","6",",0","2",",0","0",",0","0",",0","0","1,","0","1,0","","","","","","","","","","","8.9","1,0,31,+","0",",,0,31,+","0",",,0,31,+","36.8",",,0,29,","","","110.8","4,,,0","","","","","","","111.5",",,,0","0",",,,0","","","","","13.25","1,,,0","",""
"USC00362942","1990-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","16",",0","9",",0","1",",0","0",",0","0",",0","0","1,","0","1,0","","","","","","","","","","","1.1","1,0,17,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,07,","","","","","","","","","","","123.9",",,,0","0",",,,0","","","","","9.34","1,,,0","",""
"USC00362942","1990-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","","","12",",0","8",",0","0",",0","0",",0","0",",0","0","4,0","7","4,0","","","","","","","","","","","-6.1","4,0,26,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,05,","","","","","","","","","","","104.0",",,,0","0",",,,0","","","","","4.56","4,,,0","",""
"USC00362942","1990-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","5,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","1","4,0","4","4,0","0","4,0","","","","","-6.7","1,0,22,+","0",",,0,30,+","0",",,0,30,+","18.5",",,0,10,","23.3","4,0,02,","","","","","327.3","4,0","","","45.0",",,,0","0",",,,0","5.12","5,0","11.17","4,,,0","-0.93","1,,,0","",""
"USC00362942","1990-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","","","0.0","3,0","15",",0","13",",0","0",",0","3","1,0","1","1,0","0","1,0","22","1,0","5","2,0","0","2,0","0","2,0","","","","","-12.8","1,0,24,","152","1,,0,27,","140","1,,0,27,","23.6",",,0,18,","17.8","2,0,29,","","","","","436.9","2,0","","","164.8",",,,0","153","1,,,0","2.83","3,0","8.64","2,,,0","-2.98","1,,,0","",""
"USC00362942","1991-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","4,0","16",",0","9",",0","0",",0","5","3,0","1",",0","1","3,0","26","3,0","6","1,0","0","1,0","0","1,0","","","","","-18.3","3,0,24,","51","3,,0,26,+","51",",,0,20,","12.7",",,0,11,","13.3","1,0,15,","","","","","540.7","1,0","","","70.6",",,,0","77",",,,0","-1.78","4,0","3.38","1,,,0","-6.94","3,,,0","",""
"USC00362942","1991-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","3,0","10","2,0","6","2,0","0","2,0","4",",0","3",",0","0","2,0","20","2,0","3","1,0","0","1,0","0","1,0","","","","","-13.3","2,0,15,","102",",,0,17,+","102",",,0,14,","12.7","2,,0,13,","17.8","1,0,04,","","","","","435.3","1,0","","","53.9","2,,,0","152",",,,0","0.98","3,0","6.69","1,,,0","-4.73","2,,,0","",""
"USC00362942","1991-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","2,0","16",",0","12",",0","0",",0","1",",0","1",",0","0","2,0","17","2,0","0",",0","3",",0","0",",0","","","","","-10.6","2,0,11,","76",",,0,29,","76",",,0,29,","21.1",",,0,03,","25.0",",0,27,","","","","","383.2",",0","","","89.7",",,,0","76",",,,0","5.17","2,0","11.23",",,,0","-0.88","2,,,0","",""
"USC00362942","1991-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","6.1","0","6.1","2,0","17",",0","9",",0","0",",0","0",",0","0",",0","0","2,0","7","2,0","0",",0","13",",0","0",",0","","","","","-5.6","2,0,02,","0",",,0,30,+","0",",T,0,01,","10.9",",,0,21,","28.9",",0,07,","","","","","196.4",",0","","","63.7",",,,0","0",",T,,0","11.58","2,0","18.15",",,,0","5.01","2,,,0","",""
"USC00362942","1991-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","89.4","0","83.3","2,0","12",",0","7",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","26",",0","2",",0","","","","","3.9","2,0,07,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,06,","32.2",",0,29,+","136.8","4,,,0","","","45.5",",0","","","65.5",",,,0","0",",,,0","19.65","2,0","26.75",",,,0","12.56","2,,,0","",""
"USC00362942","1991-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","195.2","0","105.8",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","7.2",",0,13,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,12,","34.4",",0,21,","162.6","4,,,0","","","13.2",",0","","","47.5",",,,0","0",",,,0","21.42",",0","28.97",",,,0","13.87",",,,0","",""
"USC00362942","1991-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","359.2","0","164.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","11.1",",0,27,+","0",",,0,31,+","0",",,0,31,+","24.9",",,0,07,","35.0",",0,21,+","187.2","1,,,0","0.0","0","0.0",",0","","","87.6",",,,0","0",",,,0","23.62",",0","30.68",",,,0","16.56",",,,0","",""
"USC00362942","1991-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","485.1","0","125.9","2,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","13",",0","","","","","10.0","2,0,31,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,20,","35.6",",0,29,+","161.3","4,,,0","0.1","0","0.1",",0","","","35.9",",,,0","0",",,,0","22.66","2,0","30.35",",,,0","14.96","2,,,0","",""
