"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES"
"USW00014861","1960-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","16",",0","6",",0","0",",0","","","4",",0","0",",0","27",",0","14",",0","2",",0","0",",0","","","-12.8",",0,09,","","","224",",,0,03,","20.3",",,0,03,","23.9",",0,30,+","2646.8","0","596.3",",0","51.4",",,,0","","","418",",,,0","-0.90",",0","3.15",",,,0","-4.96",",,,0","",""
"USW00014861","1960-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","40.3","0","40.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","","","-1.7",",0,10,+","0",",,0,30,+","5",",,0,09,+","15.0",",,0,26,","31.1",",0,24,+","2809.0","0","162.2",",0","36.4",",,,0","","","10",",,,0","14.27",",0","20.17",",,,0","8.37",",,,0","",""
"USW00014861","1960-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","67.9","0","27.6",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","3.9",",0,11,+","0",",,0,31,+","0",",,0,31,+","38.4",",,0,08,","30.6",",0,20,","2907.6","0","98.6",",0","124.0",",,,0","","","0",",,,0","16.04",",0","20.75",",,,0","11.34",",,,0","",""
"USW00014861","1960-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","157.2","0","89.3",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","10.0",",0,10,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,29,","31.7",",0,05,+","2910.9","0","3.3",",0","97.0",",,,0","","","0",",,,0","21.20",",0","26.83",",,,0","15.57",",,,0","",""
"USW00014861","1960-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","278.5","0","121.3",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","12.2",",0,07,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,19,","32.2",",0,26,","0.0","0","0.0",",0","73.9",",,,0","","","0",",,,0","22.25",",0","27.66",",,,0","16.83",",,,0","",""
"USW00014861","1960-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","448.7","0","170.2",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,08,","32.8",",0,29,+","0.0","0","0.0",",0","74.3",",,,0","","","0",",,,0","23.82",",0","28.92",",,,0","18.72",",,,0","",""
"USW00014861","1960-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","531.2","0","82.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","10.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,11,","32.2",",0,01,","10.8","0","10.8",",0","64.6",",,,0","","","0",",,,0","20.72",",0","25.68",",,,0","15.76",",,,0","",""
"USW00014861","1960-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","535.7","0","4.5",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","","","0.0",",0,26,","0",",,0,31,+","0",",T,0,24,","16.8",",,0,19,","26.7",",0,15,+","173.3","0","162.5",",0","52.5",",,,0","","","0",",T,,0","13.24",",0","18.35",",,,0","8.12",",,,0","",""
"USW00014861","1960-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","535.7","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","1",",0","0",",0","","","-6.1",",0,30,","0",",,0,30,+","10",",,0,30,","10.4",",,0,05,","21.1",",0,15,","476.7","0","303.4",",0","35.5",",,,0","","","15",",,,0","8.22",",0","12.74",",,,0","3.70",",,,0","",""
"USW00014861","1960-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","535.7","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","5",",0","0",",0","29",",0","12",",0","0",",0","0",",0","","","-16.1",",0,22,","0",",,0,31,+","104",",,0,21,","10.4",",,0,21,","17.8",",0,05,","1111.7","0","635.0",",0","40.3",",,,0","","","416",",,,0","-2.15",",0","2.05",",,,0","-6.35",",,,0","",""
"USW00014861","1961-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","17",",0","5",",0","0",",0","0",",0","5",",0","1",",0","25",",0","15",",0","0",",0","0",",0","","","-17.8",",0,25,","0",",,0,31,+","102",",,0,01,","16.3",",,0,01,","12.2",",0,13,","1768.2","0","656.5",",0","52.1",",,,0","","","429",",,,0","-2.85",",0","0.65",",,,0","-6.34",",,,0","",""
"USW00014861","1961-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","","","5",",0","1",",0","17",",0","5",",0","1",",0","0",",0","","","-19.4",",0,02,","","","221",",,0,03,","21.8",",,0,03,","21.1",",0,24,","2208.0","0","439.8",",0","85.1",",,,0","","","497",",,,0","2.63",",0","6.83",",,,0","-1.58",",,,0","",""
"USW00014861","1961-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.6","0","0.6",",0","19",",0","10",",0","1",",0","0",",0","0",",0","0",",0","9",",0","1",",0","2",",0","0",",0","","","-8.3",",0,17,","0",",,0,31,+","15",",,0,09,","26.2",",,0,04,","23.3",",0,27,","2567.3","0","359.3",",0","93.8",",,,0","","","23",",,,0","6.76",",0","11.12",",,,0","2.40",",,,0","",""
"USW00014861","1961-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","3.2","0","2.6",",0","21",",0","9",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","3",",0","0",",0","","","-2.2",",0,02,","0",",,0,30,+","20",",,0,02,","35.8",",,0,25,","25.6",",0,24,","2876.4","0","309.1",",0","139.9",",,,0","","","71",",,,0","8.12",",0","12.16",",,,0","4.08",",,,0","",""
"USW00014861","1961-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","19.1","0","15.9",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","2.8",",0,04,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,06,","28.9",",0,14,","3016.0","0","139.6",",0","67.8",",,,0","","","0",",,,0","14.34",",0","19.95",",,,0","8.73",",,,0","",""
"USW00014861","1961-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","99.0","0","79.9",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","7.8",",0,16,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,02,","33.3",",0,12,","3030.6","0","14.6",",0","107.4",",,,0","","","0",",,,0","20.51",",0","26.13",",,,0","14.89",",,,0","",""
"USW00014861","1961-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","261.4","0","162.4",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","12.2",",0,08,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,19,","33.3",",0,22,","3.6","0","3.6",",0","118.0",",,,0","","","0",",,,0","23.46",",0","28.35",",,,0","18.56",",,,0","",""
"USW00014861","1961-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","425.7","0","164.3",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","13.9",",0,14,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,02,","33.3",",0,31,","3.6","0","0.0",",0","66.6",",,,0","","","0",",,,0","23.63",",0","28.56",",,,0","18.71",",,,0","",""
"USW00014861","1961-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","559.9","0","134.2",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","5.6",",0,29,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,20,","33.3",",0,12,","29.9","0","26.3",",0","45.2",",,,0","","","0",",,,0","21.93",",0","27.54",",,,0","16.31",",,,0","",""
"USW00014861","1961-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","568.6","0","8.7",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","3.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","15.7",",,0,13,+","27.2",",0,13,","158.9","0","129.0",",0","64.6",",,,0","","","0",",,,0","14.45",",0","20.11",",,,0","8.79",",,,0","",""
"USW00014861","1961-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","571.6","0","3.0",",0","14",",0","6",",0","1",",0","0",",0","2",",0","0",",0","10",",0","0",",0","2",",0","0",",0","","","-3.3",",0,22,","0",",,0,30,+","28",",,0,28,","32.3",",,0,23,","28.3",",0,03,","489.9","0","331.0",",0","84.6",",,,0","","","71",",,,0","7.40",",0","11.37",",,,0","3.43",",,,0","",""
"USW00014861","1961-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","571.6","0","0.0",",0","17",",0","7",",0","0",",0","","","2",",0","0",",0","22",",0","8",",0","0",",0","0",",0","","","-13.9",",0,29,","","","76",",,0,24,","8.1",",,0,10,","18.3",",0,04,","1021.4","0","531.5",",0","42.5",",,,0","","","141",",,,0","1.19",",0","4.93",",,,0","-2.55",",,,0","",""
"USW00014861","1962-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","2",",0","2",",0","27",",0","14",",0","0",",0","0",",0","","","-18.3",",0,10,","0",",,0,31,+","48",",,0,19,","22.6",",,0,26,","17.2",",0,26,","1636.7","0","615.3",",0","66.5",",,,0","","","96",",,,0","-1.51",",0","3.03",",,,0","-6.05",",,,0","",""
"USW00014861","1962-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","14",",0","11",",0","1",",0","","","5",",0","0",",0","23",",0","5",",0","0",",0","0",",0","","","-15.0",",0,11,+","","","76",",,0,09,","38.1",",,0,23,","17.8",",0,26,","2132.8","0","496.1",",0","94.3",",,,0","","","223",",,,0","0.61",",0","5.29",",,,0","-4.06",",,,0","",""
"USW00014861","1962-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","2",",0","0",",0","16",",0","2",",0","1",",0","0",",0","","","-13.3",",0,02,","0",",,0,31,+","180",",,0,05,","22.6",",,0,31,","24.4",",0,29,","2576.2","0","443.4",",0","99.0",",,,0","","","289",",,,0","4.03",",0","8.35",",,,0","-0.29",",,,0","",""
"USW00014861","1962-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","23.7","0","23.7",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","7",",0","0",",0","","","-1.7",",0,17,+","0",",,0,30,+","3",",,0,15,","18.0",",,0,07,","30.6",",0,27,+","2824.9","0","248.7",",0","86.2",",,,0","","","3",",,,0","10.83",",0","15.71",",,,0","5.96",",,,0","",""
"USW00014861","1962-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","108.4","0","84.7",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","6",",0","","","6.1",",0,09,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,19,","33.3",",0,18,","2861.1","0","36.2",",0","58.0",",,,0","","","0",",,,0","19.90",",0","25.82",",,,0","13.97",",,,0","",""
"USW00014861","1962-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","232.3","0","123.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","11.7",",0,03,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,13,","32.8",",0,23,","2862.5","0","1.4",",0","57.1",",,,0","","","0",",,,0","22.42",",0","27.74",",,,0","17.09",",,,0","",""
"USW00014861","1962-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","368.0","0","135.7",",0","10",",0","5",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","12.8",",0,28,+","","","0",",,0,31,+","53.6",",,0,03,","32.8",",0,08,+","0.3","0","0.3",",0","79.6",",,,0","","","0",",,,0","22.70",",0","27.72",",,,0","17.68",",,,0","",""
"USW00014861","1962-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","520.0","0","152.0",",0","9",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","11.1",",0,18,","","","0",",,0,31,+","22.6",",,0,09,","35.6",",0,20,","0.3","0","0.0",",0","80.3",",,,0","","","0",",,,0","23.23",",0","29.21",",,,0","17.26",",,,0","",""
"USW00014861","1962-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","563.1","0","43.1",",0","11",",0","9",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","5.6",",0,21,","","","0",",,0,30,+","58.2",",,0,02,","30.6",",0,13,","82.0","0","81.7",",0","159.9",",,,0","","","0",",,,0","17.05",",0","21.89",",,,0","12.21",",,,0","",""
"USW00014861","1962-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","574.0","0","10.9",",0","12",",0","6",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","","","-1.1",",0,27,+","","","0",",T,0,26,+","7.6",",,0,16,+","28.3",",0,16,+","237.9","0","155.9",",0","41.7",",,,0","","","0",",T,,0","13.66",",0","18.75",",,,0","8.57",",,,0","",""
"USW00014861","1962-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","574.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","-2.8",",0,27,+","0",",,0,30,+","0",",T,0,24,+","14.5",",,0,09,","17.2",",0,30,+","591.2","0","353.3",",0","31.8",",,,0","","","0",",T,,0","6.56",",0","10.61",",,,0","2.50",",,,0","",""
"USW00014861","1962-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","574.0","0","0.0",",0","14",",0","6",",0","0",",0","","","3",",0","0",",0","29",",0","13",",0","0",",0","0",",0","","","-17.2",",0,13,","","","132",",,0,06,","12.2",",,0,29,+","17.8",",0,04,+","1220.1","0","628.9",",0","57.0",",,,0","","","301",",,,0","-1.95",",0","2.04",",,,0","-5.95",",,,0","",""
"USW00014861","1963-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0","1,0","10",",0","6",",0","0",",0","","","2",",0","4",",0","26",",0","11","1,0","0","1,0","0","1,0","","","-25.0",",0,24,","","","76",",,0,26,","7.9",",,0,11,","13.9","1,0,10,","1851.4","0","631.3","1,0","34.3",",,,0","","","157",",,,0","-2.83","1,0","2.15","1,,,0","-7.81",",,,0","",""
"USW00014861","1963-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","14",",0","6",",0","0",",0","","","5",",0","0",",0","25",",0","14",",0","0",",0","0",",0","","","-16.7",",0,27,+","","","64",",,0,09,","16.5",",,0,02,","13.3",",0,06,","2472.3","0","620.9",",0","52.6",",,,0","","","292",",,,0","-3.84",",0","0.87",",,,0","-8.55",",,,0","",""
"USW00014861","1963-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.6","0","0.6",",0","15",",0","10",",0","2",",0","","","2",",0","0",",0","13",",0","0",",0","5",",0","0",",0","","","-2.8",",0,23,+","","","25",",,0,11,+","47.8",",,0,04,","25.6",",0,29,","2816.1","0","343.8",",0","143.0",",,,0","","","63",",,,0","7.26",",0","12.17",",,,0","2.35",",,,0","",""
"USW00014861","1963-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","9.2","0","8.6",",0","13",",0","5",",0","0",",0","","","0",",0","0",",0","1",",0","0",",0","8",",0","0",",0","","","-1.7",",0,10,","","","0",",T,0,30,+","14.0",",,0,19,","28.9",",0,02,","3033.1","0","217.0",",0","52.1",",,,0","","","0",",T,,0","11.39",",0","17.24",",,,0","5.53",",,,0","",""
"USW00014861","1963-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","29.4","0","20.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","1",",0","","","0.0",",0,01,","0",",,0,31,+","20",",,0,01,","17.8",",,0,17,","32.8",",0,09,","3126.8","0","93.7",",0","43.2",",,,0","","","20",",,,0","15.96",",0","22.15",",,,0","9.78",",,,0","",""
"USW00014861","1963-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","130.6","0","101.2",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","8.3",",0,21,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,10,","34.4",",0,27,","3136.5","0","9.7",",0","86.5",",,,0","","","0",",,,0","21.38",",0","27.57",",,,0","15.20",",,,0","",""
"USW00014861","1963-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","287.4","0","156.8",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","10.6",",0,10,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,02,","35.0",",0,17,","3.8","0","3.8",",0","62.8",",,,0","","","0",",,,0","23.27",",0","29.10",",,,0","17.44",",,,0","",""
"USW00014861","1963-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","387.2","0","99.8",",0","12",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","10.6",",0,15,","","","0",",,0,31,+","21.1",",,0,03,","30.0",",0,23,+","6.6","0","2.8",",0","46.5",",,,0","","","0",",,,0","21.46",",0","26.90",",,,0","16.03",",,,0","",""
"USW00014861","1963-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","423.9","0","36.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","3.9",",0,24,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,03,","30.6",",0,12,+","57.4","0","50.8",",0","16.0",",,,0","","","0",",,,0","17.86",",0","24.31",",,,0","11.41",",,,0","",""
"USW00014861","1963-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","441.5","0","17.6",",0","4",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","2.2",",0,30,","","","0",",,0,31,+","1.8",",,0,27,","29.4",",0,07,","134.4","0","77.0",",0","4.1",",,,0","","","0",",,,0","16.42",",0","23.75",",,,0","9.08",",,,0","",""
"USW00014861","1963-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","441.5","0","0.0",",0","14",",0","6",",0","1",",0","","","1",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","-2.2",",0,25,","","","107",",,0,29,","29.5",",,0,29,","20.6",",0,18,","429.3","0","294.9",",0","75.2",",,,0","","","135",",,,0","8.50",",0","12.45",",,,0","4.55",",,,0","",""
"USW00014861","1963-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","441.5","0","0.0",",0","14",",0","7",",0","0",",0","","","3",",0","0",",0","30",",0","17",",0","0",",0","0",",0","","","-17.2",",0,20,","","","104",",,0,23,","10.2",",,0,23,","12.2",",0,07,","1101.9","0","672.6",",0","40.5",",,,0","","","300",",,,0","-3.36",",0","-0.34",",,,0","-6.39",",,,0","",""
"USW00014861","1964-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","11",",0","6",",0","0",",0","","","3",",0","0",",0","22",",0","5",",0","0",",0","0",",0","","","-15.0",",0,14,","","","254",",,0,12,","19.6",",,0,13,","17.2",",0,23,","1635.8","0","533.9",",0","62.4",",,,0","","","577",",,,0","1.11",",0","5.56",",,,0","-3.34",",,,0","",""
"USW00014861","1964-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","14",",0","4",",0","0",",0","","","2",",0","0",",0","25",",0","6",",0","0",",0","0",",0","","","-11.1",",0,23,","","","89",",,0,18,","13.0",",,0,06,","12.2",",0,05,","2192.4","0","556.6",",0","49.0",",,,0","","","231",",,,0","-0.86",",0","3.05",",,,0","-4.77",",,,0","",""
"USW00014861","1964-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","15",",0","8",",0","1",",0","","","1",",0","0",",0","14",",0","3",",0","1",",0","0",",0","","","-9.4",",0,18,","","","56",",,0,12,","47.2",",,0,09,","21.1",",0,24,","2580.2","0","387.8",",0","129.6",",,,0","","","119",",,,0","5.82",",0","11.05",",,,0","0.59",",,,0","",""
"USW00014861","1964-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","4.4","0","4.4",",0","16",",0","11",",0","1",",0","","","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","","","-6.1",",0,01,","","","5",",,0,08,","26.2",",,0,20,","28.9",",0,17,","2774.6","0","194.4",",0","135.6",",,,0","","","5",",,,0","12.00",",0","17.80",",,,0","6.20",",,,0","",""
"USW00014861","1964-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","50.6","0","46.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","","","6.7",",0,30,+","0",",,0,31,+","0",",,0,31,+","19.8",",,0,12,","32.8",",0,19,","2824.3","0","49.7",",0","62.8",",,,0","","","0",",,,0","18.22",",0","24.06",",,,0","12.38",",,,0","",""
"USW00014861","1964-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","174.1","0","123.5",",0","13",",0","11",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","","","6.7",",0,02,","","","0",",,0,30,+","30.7",",,0,14,","33.3",",0,29,","2846.5","0","22.2",",0","142.6",",,,0","","","0",",,,0","21.71",",0","27.82",",,,0","15.60",",,,0","",""
"USW00014861","1964-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","359.4","0","185.3",",0","10",",0","4",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","12.8",",0,31,","","","0",",,0,31,+","55.9",",,0,12,","34.4",",0,27,","0.0","0","0.0",",0","100.6",",,,0","","","0",",,,0","24.31",",0","29.59",",,,0","19.03",",,,0","",""
"USW00014861","1964-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","461.4","0","102.0",",0","9",",0","6",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","9.4",",0,15,","","","0",",,0,31,+","28.2",",,0,11,","32.2",",0,29,","9.5","0","9.5",",0","63.7",",,,0","","","0",",,,0","21.32",",0","26.84",",,,0","15.79",",,,0","",""
"USW00014861","1964-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","521.6","0","60.2",",0","6",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","","","6.7",",0,14,","","","0",",,0,30,+","8.6",",,0,28,","34.4",",0,10,+","47.9","0","38.4",",0","22.1",",,,0","","","0",",,,0","19.06",",0","24.79",",,,0","13.34",",,,0","",""
"USW00014861","1964-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","522.5","0","0.9",",0","7",",0","3",",0","1",",0","","","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","","","0.0",",0,24,","","","0",",T,0,10,","25.9",",,0,29,","25.6",",0,18,+","250.1","0","202.2",",0","49.4",",,,0","","","0",",T,,0","11.84",",0","17.56",",,,0","6.11",",,,0","",""
