"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294719","1945-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","6","0.0","2,6","2",",6","0",",6","0",",6","","","0",",6","0",",6","10",",6","0","2,6","5","2,6","0","2,6","","","","","-10.6",",6,05,","","","0",",T,6,16,","2.0",",,6,25,","23.9","2,6,30,","","","2884.3","6","272.9","2,6","","","3.5",",,,6","0",",T,,6","8.55","2,6","16.75","2,,,6","0.36",",,,6","",""
"USC00294719","1945-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","2.2","6","2.2","1,6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","21","1,6","0","1,6","","","","","1.7",",6,21,","","","0",",,6,31,+","0.0",",,6,31,+","28.3","1,6,29,+","","","2979.2","6","94.9","1,6","","","0.0",",,,6","0",",,,6","15.27","1,6","22.94","1,,,6","7.59",",,,6","",""
"USC00294719","1945-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","42.5","6","40.3",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","6.7",",6,17,+","","","0",",,6,30,+","0.0",",,6,30,+","31.1",",6,30,","","","3003.1","6","23.9",",6","","","0.0",",,,6","0",",,,6","18.88",",6","26.89",",,,6","10.86",",,,6","",""
"USC00294719","1945-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","154.3","6","111.8","1,6","6",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","2","1,6","","","","","10.6",",6,03,","","","0",",,6,31,+","16.8",",,6,26,","32.2","1,6,22,+","","","0.0","6","0.0","1,6","","","32.0",",,,6","0",",,,6","22.01","1,6","28.83","1,,,6","15.19",",,,6","",""
"USC00294719","1945-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","5",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","","","","","","","","","","","11.1",",6,21,","","","0",",,6,31,+","13.0",",,6,08,","","","","","","","","","","","32.3",",,,6","0",",,,6","","","","","16.52",",,,6","",""
"USC00294719","1945-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","69.3","1,6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","27","1,6","1","1,6","","","","","1.1",",6,29,","","","0",",,6,30,+","11.4",",,6,29,","32.2","1,6,06,","","","","","33.4","1,6","","","11.4",",,,6","0",",,,6","19.44","1,6","26.43","1,,,6","12.46",",,,6","",""
"USC00294719","1945-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","4,6","2",",6","1",",6","0",",6","","","0",",6","0",",6","1",",6","0","4,6","10","4,6","0","4,6","","","","","-5.0",",6,24,","","","0",",,6,31,+","8.9",",,6,09,","23.9","4,6,06,","","","","","146.1","4,6","","","10.2",",,,6","0",",,,6","12.86","4,6","19.81","4,,,6","5.90",",,,6","",""
"USC00294719","1945-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","5,6","0",",6","0",",6","0",",6","","","0",",6","0",",6","23",",6","0","5,6","0","5,6","0","5,6","","","","","-9.4",",6,21,+","","","0",",,6,30,+","0.0",",,6,30,+","20.6","5,6,03,","","","","","335.7","5,6","","","0.0",",,,6","0",",,,6","5.08","5,6","12.60","5,,,6","-2.44",",,,6","",""
"USC00294719","1945-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","3,6","2",",6","2",",6","0",",6","","","1",",6","0","1,6","28","1,6","6","2,6","0","2,6","0","2,6","","","","","-15.6","1,6,15,+","","","38",",,6,12,","3.0",",,6,12,","13.9","2,6,29,","","","","","542.9","2,6","","","5.5",",,,6","38",",,,6","-0.84","3,6","5.08","2,,,6","-6.75","1,,,6","",""
"USC00294719","1946-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0",",6","6",",6","2",",6","0",",6","","","3",",6","1",",6","31",",6","3",",6","0",",6","0",",6","","","","","-17.8",",6,13,","","","102",",,6,09,","2.5",",,6,18,+","11.1",",6,24,","","","","","622.4",",6","","","7.9",",,,6","178",",,,6","-1.74",",6","4.29",",,,6","-7.78",",,,6","",""
"USC00294719","1946-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0","4,6","3",",6","0",",6","0",",6","","","0",",6","0",",6","24",",6","0","4,6","0","4,6","0","4,6","","","","","-13.3",",6,10,","","","20",",,6,12,","1.0",",,6,12,","15.6","4,6,24,","","","","","373.9","4,6","","","2.3",",,,6","51",",,,6","2.66","4,6","10.71","4,,,6","-5.40",",,,6","",""
"USC00294719","1946-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","25",",6","0",",6","2",",6","0",",6","","","","","-10.6",",6,16,","","","38",",,6,04,","5.6",",,6,04,","24.4",",6,31,","","","","","377.3",",6","","","5.6",",,,6","38",",,,6","6.16",",6","14.10",",,,6","-1.78",",,,6","",""
"USC00294719","1946-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0","1,6","1",",6","0",",6","0",",6","","","0",",6","0",",6","3",",6","0","1,6","16","1,6","0","1,6","","","","","-1.7",",6,04,","","","0",",,6,30,+","1.3",",,6,29,","26.7","1,6,21,","","","","","161.0","1,6","","","1.3",",,,6","0",",,,6","12.82","1,6","20.95","1,,,6","4.70",",,,6","",""
"USC00294719","1946-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","1.4","","1.4","3,6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0","3,6","25","3,6","0","3,6","","","","","3.3",",6,13,+","","","0",",,6,31,+","3.6",",,6,12,","26.7","3,6,27,+","","","","","83.8","3,6","","","3.6",",,,6","0",",,,6","15.35","3,6","23.50","3,,,6","7.21",",,,6","",""
"USC00294719","1946-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","132.3","","130.9",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","19",",6","","","","","2.2",",6,02,","","","0",",,6,30,+","0.8",",,6,16,","35.0",",6,17,+","","","","","3.9",",6","","","0.8",",,,6","0",",,,6","22.57",",6","32.38",",,,6","12.76",",,,6","",""
"USC00294719","1946-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","329.5","","197.2",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","21",",6","","","","","12.8",",6,22,+","","","0",",,6,31,+","7.1",",,6,30,","35.6",",6,27,","","","0.0","","0.0",",6","","","27.4",",,,6","0",",,,6","24.70",",6","32.70",",,,6","16.69",",,,6","",""
"USC00294719","1946-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","480.5","","151.0",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","31",",6","3",",6","","","","","11.7",",6,27,","","","0",",,6,31,+","","","35.0",",6,01,","","","0.0","","0.0",",6","","","","","0",",,,6","23.20",",6","30.74",",,,6","15.67",",,,6","",""
"USC00294719","1948-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","","","-16.1",",0,28,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,04,","20.0",",0,04,+","","","","","465.5",",0","","","3.0",",,,0","0",",,,0","2.82",",0","12.87",",,,0","-7.24",",,,0","",""
"USC00294719","1948-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","-13.3",",0,25,+","0",",,0,31,+","10",",,0,27,","2.5",",,0,23,","17.8",",0,12,","","","","","537.6",",0","","","3.5",",,,0","10",",,,0","0.99",",0","10.50",",,,0","-8.51",",,,0","",""
"USC00294719","1949-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","2",",0","3",",0","4",",0","30",",0","4",",0","0",",0","0",",0","","","","","-20.0",",0,30,+","51",",,0,29,+","51",",,0,09,","5.6",",,0,26,","12.2",",0,23,","","","","","636.3",",0","","","15.1",",,,0","134",",,,0","-2.19",",0","4.93",",,,0","-9.32",",,,0","",""
"USC00294719","1949-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","4","5,0","2","5,0","0","5,0","0","5,0","0","5,0","","","","","","","","","","","","","","","","","0","5,,0,28,+","0","5,,0,28,+","3.8","5,,0,25,","","","","","","","","","","","9.2","5,,,0","0","5,,,0","","","","","","","",""
"USC00294719","1949-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","3",",0","0",",0","","","","","-11.1",",0,01,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,01,","22.8",",0,19,","","","","","384.0",",0","","","6.6",",,,0","0",",,,0","5.95",",0","16.43",",,,0","-4.54",",,,0","",""
"USC00294719","1949-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","4",",0","2",",0","0",",0","1",",0","2",",0","0",",0","14",",0","0",",0","18",",0","0",",0","","","","","-10.0",",0,02,","25",",,0,01,","76",",,0,01,","8.4",",,0,01,","29.4",",0,25,","","","","","234.7",",0","","","15.3",",,,0","127",",,,0","10.51",",0","21.13",",,,0","-0.11",",,,0","",""
"USC00294719","1949-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.6",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","28",",0","0",",0","","","","","-1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,11,","31.1",",0,24,","","","","","109.1",",0","","","44.6",",,,0","0",",,,0","14.83",",0","25.56",",,,0","4.10",",,,0","",""
"USC00294719","1949-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","51.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","3.9",",0,03,+","0",",,0,30,+","0",",,0,30,+","5.8",",,0,12,","35.0",",0,16,","","","","","17.9",",0","","","11.9",",,,0","0",",,,0","19.46",",0","30.80",",,,0","8.12",",,,0","",""
"USC00294719","1949-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","155.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","10.6",",0,08,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,11,","35.6",",0,29,","","","0.0","0","0.0",",0","","","50.8",",,,0","0",",,,0","23.34",",0","32.18",",,,0","14.49",",,,0","",""
"USC00294719","1949-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","128.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","8.9",",0,27,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,03,","35.0",",0,29,","","","0.0","0","0.0",",0","","","14.0",",,,0","0",",,,0","22.47",",0","31.81",",,,0","13.14",",,,0","",""
"USC00294719","1949-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","45.4",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","6.1",",0,28,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,06,","33.3",",0,02,","","","7.3","0","7.3",",0","","","37.1",",,,0","0",",,,0","19.60",",0","29.08",",,,0","10.12",",,,0","",""
"USC00294719","1949-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","17",",0","0",",0","","","","","-9.4",",0,21,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,23,","31.7",",0,03,","","","241.7","0","234.4",",0","","","2.3",",,,0","0",",,,0","10.79",",0","21.13",",,,0","0.45",",,,0","",""
"USC00294719","1949-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","8",",0","0",",0","","","","","-8.9",",0,12,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","23.9",",0,04,","","","544.1","0","302.4",",0","","","0.0",",,,0","0",",,,0","8.25",",0","20.06",",,,0","-3.56",",,,0","",""
"USC00294719","1949-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","31",",0","1","1,0","0","1,0","0","1,0","","","","","-17.8",",0,15,+","0",",T,0,11,","0",",T,0,11,","0.0",",T,0,11,","16.7","1,0,06,","","","1118.2","0","574.1","1,0","","","0.0",",T,,0","0",",T,,0","-0.82","1,0","9.60","1,,,0","-11.24",",,,0","",""
"USC00294719","1950-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","30",",0","2",",0","2",",0","0",",0","","","","","-22.2",",0,04,","0",",T,0,13,","0",",T,0,13,","0.0",",T,0,13,","22.2",",0,22,","","","1672.1","0","553.9",",0","","","0.0",",T,,0","0",",T,,0","0.46",",0","10.80",",,,0","-9.87",",,,0","",""
"USC00294719","1950-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","","","-15.0",",0,01,","0",",,0,28,+","0",",,0,28,+","5.1",",,0,12,","20.0",",0,25,","","","2061.2","0","389.1",",0","","","7.1",",,,0","0",",,,0","4.44",",0","14.53",",,,0","-5.66",",,,0","",""
"USC00294719","1950-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","4",",0","0",",0","","","","","-13.9",",0,13,","0",",,0,31,+","0",",T,0,27,+","3.0",",,0,02,","23.3",",0,31,+","","","2417.5","0","356.3",",0","","","3.0",",,,0","0",",T,,0","6.84",",0","17.29",",,,0","-3.62",",,,0","",""
"USC00294719","1950-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","24",",0","0",",0","","","","","-6.1",",0,11,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,13,","28.3",",0,21,","","","2591.2","0","173.7",",0","","","15.8",",,,0","0",",,,0","12.54",",0","23.18",",,,0","1.91",",,,0","",""
"USC00294719","1950-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","5.0","0","5.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","30",",0","2",",0","","","","","-3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.2",",0,31,+","","","2698.9","0","107.7",",0","","","0.0",",,,0","0",",,,0","15.02",",0","26.27",",,,0","3.76",",,,0","",""
"USC00294719","1950-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","111.6","0","106.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","2.2",",0,09,+","0",",,0,30,+","0",",,0,30,+","2.5",",,0,22,","37.2",",0,17,","","","2714.2","0","15.3",",0","","","3.5",",,,0","0",",,,0","21.37",",0","32.89",",,,0","9.86",",,,0","",""
"USC00294719","1950-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","264.9","0","153.3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","10.0",",0,23,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,07,","35.0",",0,03,+","","","0.0","0","0.0",",0","","","41.7",",,,0","0",",,,0","23.28",",0","31.47",",,,0","15.09",",,,0","",""
"USC00294719","1950-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","374.8","0","109.9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","7.2",",0,27,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,16,","35.0",",0,31,","","","0.3","0","0.3",",0","","","4.5",",,,0","0",",,,0","21.87",",0","32.01",",,,0","11.73",",,,0","",""
"USC00294719","1950-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","391.4","0","16.6",",0","2","5,0","2","5,0","0","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","2.2",",0,25,","0",",,0,30,+","0",",,0,30,+","15.0","5,,0,22,","35.0",",0,03,+","","","45.3","0","45.0",",0","","","25.6",",a,,0","0",",,,0","17.38",",0","27.31",",,,0","7.46",",,,0","",""
"USC00294719","1950-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","395.5","0","4.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,01,","30.0",",0,11,","","","105.2","0","59.9",",0","","","0.8",",,,0","0",",,,0","16.54",",0","26.53",",,,0","6.55",",,,0","",""
"USC00294719","1950-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","395.5","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","10",",0","0",",0","","","","","-12.8",",0,10,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","25.6",",0,05,","","","423.4","0","318.2",",0","","","0.0",",,,0","0",",,,0","7.73",",0","18.17",",,,0","-2.72",",,,0","",""
"USC00294719","1950-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","395.5","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","-15.0",",0,06,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","20.6",",0,08,","","","847.2","0","423.8",",0","","","0.0",",,,0","0",",,,0","4.66",",0","14.53",",,,0","-5.21",",,,0","",""
"USC00294719","1951-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","2",",0","0","2,0","0",",0","31",",0","1",",0","0",",0","0",",0","","","","","-15.0",",0,09,+","76",",,0,31,","0","2,T,0,12,","5.6",",,0,30,","17.2",",0,25,","","","1380.4","0","533.2",",0","","","9.7",",,,0","0","2,T,,0","1.13",",0","10.48",",,,0","-8.22",",,,0","",""
"USC00294719","1951-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","","","0","1,0","4",",0","26",",0","2",",0","1",",0","0",",0","","","","","-25.0",",0,01,","","","0","1,,0,28,+","5.3",",,0,13,","22.2",",0,11,","","","1835.0","0","454.6",",0","","","5.3",",,,0","0","1,,,0","2.10",",0","11.09",",,,0","-6.90",",,,0","",""
"USC00294719","1951-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","1",",0","0",",0","","","","","-11.7",",0,12,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","21.7",",0,21,","","","2213.3","0","378.3",",0","","","0.0",",,,0","0",",,,0","6.13",",0","16.00",",,,0","-3.74",",,,0","",""
"USC00294719","1951-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","17",",0","0",",0","","","","","-10.6",",0,10,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,07,","25.6",",0,23,","","","2443.2","0","229.9",",0","","","8.4",",,,0","0",",,,0","10.67",",0","20.12",",,,0","1.22",",,,0","",""
"USC00294719","1951-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","38.0","0","38.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","27",",0","6",",0","","","","","-3.3",",0,03,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,17,","36.1",",0,27,","","","2538.4","0","95.2",",0","","","2.3",",,,0","0",",,,0","16.49",",0","26.54",",,,0","6.44",",,,0","",""
"USC00294719","1951-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","135.4","0","97.4","2,0","1","2,0","1","2,0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","28","2,0","15","2,0","","","","","2.8","2,0,03,","0","2,,0,30,+","0","2,T,0,04,","16.3","2,,0,04,","37.2","2,0,28,","","","2555.7","0","17.3","2,0","","","16.3","2,,,0","0","2,T,,0","21.19","2,0","31.26","2,,,0","11.13","2,,,0","",""
"USC00294719","1951-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","344.3","0","208.9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","11.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,14,","37.8",",0,09,+","","","0.0","0","0.0",",0","","","22.4",",,,0","0",",,,0","25.07",",0","34.61",",,,0","15.54",",,,0","",""
"USC00294719","1951-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","454.0","0","109.7",",0","7","2,0","5","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","7.8",",0,26,","0",",,0,31,+","0",",,0,31,+","7.9","2,,0,25,","36.1",",0,14,","","","1.7","0","1.7",",0","","","32.2",",a,,0","0",",,,0","21.82",",0","31.32",",,,0","12.32",",,,0","",""
"USC00294719","1951-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","493.6","0","39.6","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","7","1,0","","","","","1.1",",0,13,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,29,","34.4","1,0,02,","","","20.6","0","18.9","1,0","","","1.0",",,,0","0",",,,0","19.14","1,0","30.67","1,,,0","7.61",",,,0","",""
"USC00294719","1951-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","493.6","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","21",",0","0",",0","","","","","-5.6",",0,24,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,26,","27.8",",0,10,","","","213.3","0","192.7",",0","","","2.5",",,,0","0",",,,0","12.12",",0","22.10",",,,0","2.14",",,,0","",""
"USC00294719","1951-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","493.6","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","1",",0","0",",0","","","","","-8.9",",0,16,+","0",",,0,30,+","0",",T,0,13,","3.6",",,0,11,","21.1",",0,04,","","","615.8","0","402.5",",0","","","3.6",",,,0","0",",T,,0","4.92",",0","13.41",",,,0","-3.57",",,,0","",""
"USC00294719","1951-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","493.6","0","0.0",",0","1","2,0","1","2,0","0","2,0","","","3",",0","2",",0","26",",0","4",",0","0",",0","0",",0","","","","","-21.7",",0,10,","","","203",",,0,08,","2.5","2,,0,20,","18.3",",0,01,","","","1194.4","0","578.6",",0","","","17.0",",a,,0","330",",,,0","-0.33",",0","7.11",",,,0","-7.77",",,,0","",""
"USC00294719","1952-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","1",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","","","-12.2",",0,05,","","","51",",,0,08,","3.3",",,0,18,","16.7",",0,31,","","","1682.2","0","487.8",",0","","","7.9",",,,0","51",",,,0","2.60",",0","9.81",",,,0","-4.62",",,,0","",""
"USC00294719","1952-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","-11.1",",0,25,","0",",,0,29,+","0",",,0,29,+","5.8",",,0,11,","15.0",",0,01,","","","2134.7","0","452.5",",0","","","7.1",",,,0","0",",,,0","2.73",",0","10.60",",,,0","-5.14",",,,0","",""
