"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00489615","1981-06","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","66.6","0","65.5",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","10",",0","","","7","","1.1",",0,15,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,28,","37.8",",0,23,","3172.2","0","","","","","","","","","","","26.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1",",,,0","0",",,,0","19.65",",0","29.96",",,,0","9.33",",,,0"
"USC00489615","1981-07","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","218.0","0","151.4",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","8","","8.3",",0,27,","0",",,0,31,+","0",",,0,31,+","41.7",",,0,13,","40.6",",0,06,","6.4","0","","","","","","","","","","","6.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6",",,,0","0",",,,0","23.01",",0","32.55",",,,0","13.47",",,,0"
"USC00489615","1981-08","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","282.2","0","64.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","13","","6.7",",0,11,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,16,","36.7",",0,02,","10.6","0","","","","","","","","","","","4.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5",",,,0","0",",,,0","20.27",",0","30.10",",,,0","10.44",",,,0"
"USC00489615","1981-09","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","296.3","0","14.1",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","30",",0","9",",0","","","5","","-0.6",",0,27,+","0",",,0,30,+","0",",,0,30,+","6.9",",,0,06,","34.4",",0,12,","58.8","0","","","","","","","","","","","48.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0",",,,0","0",",,,0","17.20",",0","28.31",",,,0","6.08",",,,0"
"USC00489615","1981-10","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","296.3","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10",",0","0",",0","","","1","","-11.1",",0,23,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,13,","28.9",",0,02,","322.1","0","","","","","","","","","","","263.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0",",,,0","0",",,,0","9.84",",0","18.08",",,,0","1.60",",,,0"
"USC00489615","1981-11","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","296.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3",",0","0",",0","","","","","-13.3",",0,27,","0",",T,0,25,","0",",T,0,25,","4.8",",,0,18,","23.9",",0,17,","672.6","0","","","","","","","","","","","350.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8",",,,0","0",",T,,0","6.65",",0","14.77",",,,0","-1.47",",,,0"
"USC00489615","1981-12","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","296.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","1",",0","2",",0","25",",0","5",",0","0",",0","0",",0","","","","","-20.6",",0,23,","0",",T,0,28,+","25",",,0,03,","5.3",",,0,03,","19.4",",0,06,","1222.9","0","","","","","","","","","","","550.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3",",,,0","25",",,,0","0.58",",0","7.49",",,,0","-6.33",",,,0"
"USC00489615","1982-01","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","4",",0","4",",0","9",",0","30",",0","9",",0","1",",0","0",",0","","","","","-26.1",",0,23,","25",",,0,11,+","51",",,0,25,","1.5",",,0,25,","21.1",",0,26,","1912.3","0","   3.9",",,,0,0,1","   2.8",",,,0,0,2","   2.8",",,,0,0,3","","","","","689.4",",0","   6.7",",,,0,0,1","   4.4",",,,0,0,2","   3.3",",,,0,0,3","","","","","  -4.4",",,,0,0,1","  -4.4",",,,0,0,2","  -1.7",",,,0,0,3","","","","","  -1.1",",,,0,0,1","  -2.8",",,,0,0,2","  -1.1",",,,0,0,3","","","","","  -0.8",",,,0,0,1","  -1.9",",,,0,0,2","  -0.1",",,,0,0,3","","","","","   1.7",",,,0,0,1","  -0.1",",,,0,0,2","   0.3",",,,0,0,3","","","","","4.3",",,,0","139",",,,0","-3.91",",0","4.43",",,,0","-12.24",",,,0"
"USC00489615","1982-02","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","0.0","0","0.0","1,0","1",",0","1",",0","0",",0","3",",0","2",",0","5",",0","20",",0","7","1,0","0","1,0","0","1,0","","","","","-36.1",",0,05,","51",",,0,05,+","51",",,0,03,","2.5",",,0,03,","20.6","1,0,21,","2412.9","0","   8.9",",,,0,0,1","   7.8",",,,0,0,2","   8.9",",,,0,0,3","","","","","500.6","1,0","  13.9",",,,0,0,1","  11.1",",,,0,0,2","   9.4",",,,0,0,3","","","","","  -6.7",",,,0,0,1","  -7.8",",,,0,0,2","  -3.9",",,,0,0,3","","","","","  -3.3",",,,0,0,1","  -5.0",",,,0,0,2","  -3.9",",,,0,0,3","","","","","   1.5",",,,0,0,1","   0.4",",,,0,0,2","   1.8",",,,0,0,3","","","","","   5.9",",,,0,0,1","   3.5",",,,0,0,2","   3.0",",,,0,0,3","","","","","2.5",",,,0","76",",,,0","-0.25","1,0","7.76","1,,,0","-8.26",",,,0"
"USC00489615","1982-03","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","1",",0","0",",0","2","","","","-15.6",",0,05,","0",",T,0,24,+","13",",,0,07,+","3.3",",,0,17,","21.1",",0,11,","2845.1","0","   9.4",",,,0,0,1","   8.9",",,,0,0,2","   9.4",",,,0,0,3","","","","","432.2",",0","  15.6",",,,0,0,1","  13.9",",,,0,0,2","  10.6",",,,0,0,3","","","","","   1.1",",,,0,0,1","   0.6",",,,0,0,2","   3.9",",,,0,0,3","","","","","   7.2",",,,0,0,1","   5.0",",,,0,0,2","   4.4",",,,0,0,3","","","","","   5.6",",,,0,0,1","   5.0",",,,0,0,2","   6.5",",,,0,0,3","","","","","  11.8",",,,0,0,1","   9.5",",,,0,0,2","   8.0",",,,0,0,3","","","","","5.1",",,,0","26",",,,0","4.39",",0","12.69",",,,0","-3.90",",,,0"
"USC00489615","1982-04","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","8",",0","0",",0","2","","","","-10.6",",0,17,","0",",T,0,09,+","25",",,0,07,","11.4",",,0,27,","25.6",",0,24,","3191.0","0","  13.3",",,,0,0,1","  12.8",",,,0,0,2","  13.9",",,,0,0,3","","","","","345.9",",0","  22.8",",,,0,0,1","  20.0",",,,0,0,2","  16.1",",,,0,0,3","","","","","   3.3",",,,0,0,1","   2.8",",,,0,0,2","   5.6",",,,0,0,3","","","","","  10.6",",,,0,0,1","   8.3",",,,0,0,2","   7.2",",,,0,0,3","","","","","   8.2",",,,0,0,1","   7.7",",,,0,0,2","   9.4",",,,0,0,3","","","","","  17.0",",,,0,0,1","  14.3",",,,0,0,2","  12.0",",,,0,0,3","","","","","22.6",",,,0","25",",,,0","6.80",",0","16.38",",,,0","-2.77",",,,0"
"USC00489615","1982-05","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","0.0","0","0.0",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","1","","8","","-5.0",",0,06,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,13,","29.4",",0,27,+","3379.6","0","  18.3",",,,0,0,1","  17.2",",,,0,0,2","  17.8",",,,0,0,3","","","","","188.6",",0","  25.6",",,,0,0,1","  22.8",",,,0,0,2","  19.4",",,,0,0,3","","","","","   8.9",",,,0,0,1","   8.9",",,,0,0,2","   7.8",",,,0,0,3","","","","","  11.1",",,,0,0,1","  10.0",",,,0,0,2","  11.1",",,,0,0,3","","","","","  13.2",",,,0,0,1","  12.7",",,,0,0,2","  14.1",",,,0,0,3","","","","","  20.8",",,,0,0,1","  18.6",",,,0,0,2","  16.7",",,,0,0,3","","","","","87.8",",,,0","0",",,,0","12.25",",0","19.82",",,,0","4.68",",,,0"
"USC00489615","1982-06","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","17.2","0","17.2",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","15","","1.7",",0,09,+","0",",,0,30,+","0",",,0,30,+","12.4",",,0,01,","33.3",",0,28,","3446.2","0","  24.4",",,,0,0,1","  23.9",",,,0,0,2","  23.3",",,,0,0,3","","","","","66.6",",0","  32.8",",,,0,0,1","  29.4",",,,0,0,2","  26.1",",,,0,0,3","","","","","  13.9",",,,0,0,1","  13.9",",,,0,0,2","  15.6",",,,0,0,3","","","","","  18.9",",,,0,0,1","  17.2",",,,0,0,2","  17.2",",,,0,0,3","","","","","  17.7",",,,0,0,1","  17.3",",,,0,0,2","  18.7",",,,0,0,3","","","","","  25.7",",,,0,0,1","  23.0",",,,0,0,2","  20.7",",,,0,0,3","","","","","41.9",",,,0","0",",,,0","16.69",",0","24.98",",,,0","8.39",",,,0"
"USC00489615","1982-07","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","134.9","0","117.7",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","13","","5.6",",0,18,+","0",",,0,31,+","0",",,0,31,+","31.5",",,0,25,","41.7",",0,22,","0.8","0","  27.8",",,,0,0,1","  26.7",",,,0,0,2","  28.9",",,,0,0,3","","","","","0.8",",0","  37.8",",,,0,0,1","  34.4",",,,0,0,2","  30.6",",,,0,0,3","","","","","  19.4",",,,0,0,1","  20.0",",,,0,0,2","  21.1",",,,0,0,3","","","","","  26.1",",,,0,0,1","  23.9",",,,0,0,2","  23.9",",,,0,0,3","","","","","  23.0",",,,0,0,1","  22.9",",,,0,0,2","  24.3",",,,0,0,3","","","","","  32.7",",,,0,0,1","  30.0",",,,0,0,2","  27.1",",,,0,0,3","","","","","56.2",",,,0","0",",,,0","22.10",",0","32.53",",,,0","11.67",",,,0"
"USC00489615","1982-08","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","273.7","0","138.8",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","2","","15","","8.3",",0,25,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,22,","36.7",",0,01,","0.8","0","  25.6",",,,0,0,1","  25.6",",,,0,0,2","  26.1",",,,0,0,3","","","","","0.0",",0","  35.6",",,,0,0,1","  32.2",",,,0,0,2","  28.9",",,,0,0,3","","","","","  19.4",",,,0,0,1","  19.4",",,,0,0,2","  21.7",",,,0,0,3","","","","","  28.9",",,,0,0,1","  25.6",",,,0,0,2","  23.9",",,,0,0,3","","","","","  22.7",",,,0,0,1","  22.7",",,,0,0,2","  23.8",",,,0,0,3","","","","","  32.0",",,,0,0,1","  29.0",",,,0,0,2","  26.4",",,,0,0,3","","","","","54.8",",,,0","0",",,,0","22.81",",0","32.14",",,,0","13.48",",,,0"
"USC00489615","1982-09","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","299.6","0","25.9",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","3",",0","2","","8","","0.0",",0,20,","0",",,0,30,+","0",",,0,30,+","47.0",",,0,13,","33.9",",0,04,","109.1","0","  22.8",",,,0,0,1","  22.2",",,,0,0,2","  23.9",",,,0,0,3","","","","","108.3",",0","  30.6",",,,0,0,1","  27.8",",,,0,0,2","  26.1",",,,0,0,3","","","","","  11.7",",,,0,0,1","  11.1",",,,0,0,2","   7.8",",,,0,0,3","","","","","  15.0",",,,0,0,1","  14.4",",,,0,0,2","  14.4",",,,0,0,3","","","","","  16.4",",,,0,0,1","  16.2",",,,0,0,2","  17.7",",,,0,0,3","","","","","  23.7",",,,0,0,1","  21.5",",,,0,0,2","  19.9",",,,0,0,3","","","","","117.1",",,,0","0",",,,0","15.59",",0","23.72",",,,0","7.45",",,,0"
"USC00489615","1982-10","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","299.6","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","9",",0","0",",0","1","","","","-8.3",",0,20,","0",",T,0,19,","51",",,0,19,","7.4",",,0,09,","27.8",",0,07,","399.3","0","  11.7",",,,0,0,1","  11.1",",,,0,0,2","  12.8",",,,0,0,3","","","","","290.2",",0","  18.3",",,,0,0,1","  15.0",",,,0,0,2","  13.9",",,,0,0,3","","","","","   4.4",",,,0,0,1","   3.9",",,,0,0,2","   6.7",",,,0,0,3","","","","","  10.0",",,,0,0,1","   8.3",",,,0,0,2","   7.8",",,,0,0,3","","","","","   8.5",",,,0,0,1","   8.1",",,,0,0,2","   9.7",",,,0,0,3","","","","","  14.0",",,,0,0,1","  11.9",",,,0,0,2","  11.2",",,,0,0,3","","","","","18.2",",,,0","51",",,,0","8.97",",0","16.94",",,,0","1.01",",,,0"
"USC00489615","1982-11","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","299.6","0","0.0",",0","2",",0","1",",0","0",",0","2",",0","2",",0","0",",0","26",",0","0",",0","0",",0","0",",0","2","","","","-15.6",",0,23,","25",",,0,13,+","25",",,0,13,+","15.7",",,0,11,","20.0",",0,06,","881.9","0","   8.9",",,,0,0,1","   7.2",",,,0,0,2","   8.9",",,,0,0,3","","","","","482.6",",0","  11.7",",,,0,0,1","  10.0",",,,0,0,2","  10.0",",,,0,0,3","","","","","   0.6",",,,0,0,1","   0.0",",,,0,0,2","   2.2",",,,0,0,3","","","","","   1.1",",,,0,0,1","   0.0",",,,0,0,2","   2.2",",,,0,0,3","","","","","   3.2",",,,0,0,1","   2.2",",,,0,0,2","   4.2",",,,0,0,3","","","","","   5.7",",,,0,0,1","   4.1",",,,0,0,2","   5.1",",,,0,0,3","","","","","17.0",",,,0","50",",,,0","2.25",",0","9.18",",,,0","-4.69",",,,0"
"USC00489615","1982-12","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","299.6","0","0.0",",0","4",",0","2",",0","0",",0","12",",0","6",",0","0",",0","25",",0","4",",0","0",",0","0",",0","","","","","-17.2",",0,28,","127",",,0,02,","127",",,0,24,","3.3",",,0,24,","16.1",",0,21,","1439.6","0","   3.9",",,,0,0,1","   2.8",",,,0,0,2","   4.4",",,,0,0,3","","","","","557.7",",0","   6.7",",,,0,0,1","   5.0",",,,0,0,2","   4.4",",,,0,0,3","","","","","  -2.8",",,,0,0,1","  -2.8",",,,0,0,2","   0.6",",,,0,0,3","","","","","  -1.1",",,,0,0,1","  -1.7",",,,0,0,2","   0.6",",,,0,0,3","","","","","   1.8",",,,0,0,1","   0.8",",,,0,0,2","   2.6",",,,0,0,3","","","","","   3.1",",,,0,0,1","   1.6",",,,0,0,2","   2.8",",,,0,0,3","","","","","9.9",",,,0","381",",,,0","0.34",",0","6.61",",,,0","-5.93",",,,0"
"USC00489615","1983-01","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","","","2",",0","0",",0","0",",0","2",",0","1",",0","0",",0","24",",0","","","","","","","","","","","-14.4",",0,02,","25",",,0,09,+","25",",,0,09,","1.3",",,0,09,","","","","","   3.3",",,,0,0,1","   2.8",",,,0,0,2","   2.8",",,,0,0,3","","","","","","","   6.7",",,,0,0,1","   4.4",",,,0,0,2","   2.8",",,,0,0,3","","","","","  -2.8",",,,0,0,1","  -2.2",",,,0,0,2","   0.0",",,,0,0,3","","","","","   0.0",",,,0,0,1","  -1.7",",,,0,0,2","   0.0",",,,0,0,3","","","","","   1.5",",,,0,0,1","   0.1",",,,0,0,2","   1.4",",,,0,0,3","","","","","   2.9",",,,0,0,1","   1.0",",,,0,0,2","   1.5",",,,0,0,3","","","","","1.6",",,,0","25",",,,0","","","","","-4.87",",,,0"
"USC00489615","1983-02","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","","","2",",0","0",",0","0",",0","0",",0","0","1,0","0",",","24",",0","","","","","","","","","","","-16.1",",0,04,","0",",T,0,10,","0","1,,0,28,+","0.3",",,0,11,+","","","","","   7.2",",,,0,0,1","   6.7",",,,0,0,2","   7.2",",,,0,0,3","","","","","","","  12.2",",,,0,0,1","  10.0",",,,0,0,2","   7.8",",,,0,0,3","","","","","  -1.1",",,,0,0,1","  -1.7",",,,0,0,2","   1.1",",,,0,0,3","","","","","   1.1",",,,0,0,1","  -1.1",",,,0,0,2","   1.1",",,,0,0,3","","","","","   3.2",",,,0,0,1","   2.1",",,,0,0,2","   3.5",",,,0,0,3","","","","","   6.7",",,,0,0,1","   4.3",",,,0,0,2","   4.2",",,,0,0,3","","","","","0.6",",,,0","0","1,,,0","","","","","-4.55",",,,0"
"USC00489615","1983-03","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","","","8",",0","7",",0","0",",0","6",",0","5",",0","0",",0","23",",0","","","","","","","","","","","-13.9",",0,21,","76",",,0,26,","102",",,0,25,","22.4",",,0,05,","","","","","   9.4",",,,0,0,1","   8.9",",,,0,0,2","   8.9",",,,0,0,3","","","","","","","  14.4",",,,0,0,1","  12.2",",,,0,0,2","  10.0",",,,0,0,3","","","","","   2.8",",,,0,0,1","   1.7",",,,0,0,2","   3.3",",,,0,0,3","","","","","   3.9",",,,0,0,1","   2.2",",,,0,0,2","   3.3",",,,0,0,3","","","","","   5.2",",,,0,0,1","   4.4",",,,0,0,2","   5.6",",,,0,0,3","","","","","   9.6",",,,0,0,1","   7.4",",,,0,0,2","   6.7",",,,0,0,3","","","","","52.1",",,,0","298",",,,0","","","","","-2.55",",,,0"
"USC00489615","1983-04","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","0.0",",0","9",",0","6",",0","0",",0","6",",0","4",",0","0",",0","16",",0","3",",0","2",",0","0",",0","","","5","","-16.7",",0,06,","76",",,0,05,+","76",",,0,03,","10.4",",,0,22,","23.9",",0,24,","","","  11.7",",,,0,0,1","  11.1",",,,0,0,2","  12.2",",,,0,0,3","","","","","414.3",",0","  18.9",",,,0,0,1","  16.1",",,,0,0,2","  13.3",",,,0,0,3","","","","","   2.2",",,,0,0,1","  -1.1",",,,0,0,2","   2.8",",,,0,0,3","","","","","   2.8",",,,0,0,1","   1.7",",,,0,0,2","   2.8",",,,0,0,3","","","","","   6.2",",,,0,0,1","   5.6",",,,0,0,2","   6.8",",,,0,0,3","","","","","  11.3",",,,0,0,1","   9.3",",,,0,0,2","   8.2",",,,0,0,3","","","","","36.6",",,,0","177",",,,0","4.52",",0","11.27",",,,0","-2.22",",,,0"
"USC00489615","1983-05","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","2.2",",0","9",",0","6",",0","1",",0","1",",0","2",",0","0",",0","8",",0","0",",0","11",",0","0",",0","","","5","","-10.6",",0,12,","51",",,0,17,","203",",,0,17,","28.4",",,0,17,","29.4",",0,27,+","","","  17.2",",,,0,0,1","  18.3",",,,0,0,2","  17.2",",,,0,0,3","","","","","245.5",",0","  25.6",",,,0,0,1","  22.2",",,,0,0,2","  19.4",",,,0,0,3","","","","","   5.6",",,,0,0,1","   4.4",",,,0,0,2","   6.7",",,,0,0,3","","","","","   9.4",",,,0,0,1","   7.2",",,,0,0,2","   7.8",",,,0,0,3","","","","","  10.8",",,,0,0,1","  10.5",",,,0,0,2","  11.3",",,,0,0,3","","","","","  17.8",",,,0,0,1","  15.4",",,,0,0,2","  13.3",",,,0,0,3","","","","","58.2",",,,0","254",",,,0","10.48",",0","18.27",",,,0","2.69",",,,0"
"USC00489615","1983-06","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","35.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","4",",0","1","","16","","3.3",",0,14,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,26,","33.9",",0,18,","","","  24.4",",,,0,0,1","  23.3",",,,0,0,2","  23.9",",,,0,0,3","","","","","62.8",",0","  32.2",",,,0,0,1","  28.3",",,,0,0,2","  26.1",",,,0,0,3","","","","","  13.3",",,,0,0,1","  13.3",",,,0,0,2","  13.3",",,,0,0,3","","","","","  20.0",",,,0,0,1","  17.2",",,,0,0,2","  17.2",",,,0,0,3","","","","","  18.1",",,,0,0,1","  17.6",",,,0,0,2","  18.8",",,,0,0,3","","","","","  26.6",",,,0,0,1","  23.5",",,,0,0,2","  21.2",",,,0,0,3","","","","","87.4",",,,0","0",",,,0","17.41",",0","25.17",",,,0","9.65",",,,0"
"USC00489615","1983-07","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","138.8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","14","","7.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,23,","38.3",",0,18,","3.3","0","  25.6",",,,0,0,1","  26.1",",,,0,0,2","  26.1",",,,0,0,3","","","","","3.3",",0","  36.1",",,,0,0,1","  32.8",",,,0,0,2","  28.9",",,,0,0,3","","","","","  20.0",",,,0,0,1","  20.0",",,,0,0,2","  20.6",",,,0,0,3","","","","","  27.2",",,,0,0,1","  25.6",",,,0,0,2","  23.3",",,,0,0,3","","","","","  23.1",",,,0,0,1","  23.0",",,,0,0,2","  24.1",",,,0,0,3","","","","","  32.6",",,,0,0,1","  29.6",",,,0,0,2","  26.5",",,,0,0,3","","","","","33.1",",,,0","0",",,,0","22.70",",0","32.08",",,,0","13.33",",,,0"
"USC00489615","1983-08","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","","","178.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","13","","10.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","23.1",",,0,20,","37.2",",0,09,","3.3","0","  27.2",",,,0,0,1","  26.7",",,,0,0,2","  27.8",",,,0,0,3","","","","","0.0",",0","  36.1",",,,0,0,1","  33.3",",,,0,0,2","  29.4",",,,0,0,3","","","","","  21.7",",,,0,0,1","  21.7",",,,0,0,2","  23.3",",,,0,0,3","","","","","  31.1",",,,0,0,1","  28.3",",,,0,0,2","  25.6",",,,0,0,3","","","","","  24.2",",,,0,0,1","  24.1",",,,0,0,2","  25.3",",,,0,0,3","","","","","  33.5",",,,0,0,1","  30.2",",,,0,0,2","  27.5",",,,0,0,3","","","","","42.1",",,,0","0",",,,0","24.08",",0","33.88",",,,0","14.28",",,,0"
