"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00400137","1980-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","68.5","0","58.8",",0","10","1,0","7","1,0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","17.3","1,,0,20,","31.1",",0,29,","","","2210.7","0","","","","","21.9",",0","","","","","","","","","","","","","","","","","","","","","67.4","1,,,0","0",",,,0","19.52",",0","25.91",",,,0","13.14",",,,0","",""
"USC00400137","1980-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","249.8","0","181.3",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","7.8",",0,12,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,24,","35.6",",0,29,","","","2212.3","0","","","","","1.6",",0","","","","","","","","","","","","","","","","","","","","","52.0",",,,0","0",",,,0","24.32",",0","30.72",",,,0","17.93",",,,0","",""
"USC00400137","1980-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","575.0","0","325.2",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","17.2",",0,29,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,22,","40.6",",0,15,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","55.4",",,,0","0",",,,0","28.82",",0","35.82",",,,0","21.83",",,,0","",""
"USC00400137","1980-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","874.1","0","299.1",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","16.1",",0,22,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,14,","38.3",",0,08,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","35.3",",,,0","0",",,,0","27.98",",0","35.18",",,,0","20.78",",,,0","",""
"USC00400137","1980-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1061.1","0","187.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","20",",0","","","11.7",",0,27,+","0",",,0,30,+","0",",,0,30,+","25.4",",,0,29,","37.8",",0,17,","","","10.8","0","","","","","10.8",",0","","","","","","","","","","","","","","","","","","","","","81.8",",,,0","0",",,,0","24.21",",0","31.15",",,,0","17.26",",,,0","",""
"USC00400137","1980-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1079.5","0","18.4",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","-2.2",",0,31,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,18,","31.7",",0,10,","","","162.0","0","","","","","151.2",",0","","","","","","","","","","","","","","","","","","","","","75.7",",,,0","0",",,,0","14.05",",0","21.65",",,,0","6.45",",,,0","",""
"USC00400137","1980-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1079.8","0","0.3",",0","7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","","","-4.4",",0,21,+","0",",,0,30,+","0",",,0,30,+","38.6",",,0,15,","25.6",",0,09,","","","437.1","0","","","","","275.1",",0","","","","","","","","","","","","","","","","","","","","","129.7",",,,0","0",",,,0","9.17",",0","15.23",",,,0","3.12",",,,0","",""
"USC00400137","1980-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1079.8","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","3",",0","0",",0","","","-10.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,09,","23.3",",0,07,","","","853.8","0","","","","","416.7",",0","","","","","","","","","","","","","","","","","","","","","28.9",",,,0","0",",,,0","4.89",",0","11.33",",,,0","-1.54",",,,0","",""
"USC00400137","1981-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","0",",0","0",",0","","","-15.0",",0,13,+","0",",,0,31,+","0",",,0,31,+","16.0",",,0,07,","20.6",",0,26,","","","1367.6","0","","","","","513.8",",0","","","","","","","","","","","","","","","","","","","","","30.7",",,,0","0",",,,0","1.76",",0","7.98",",,,0","-4.46",",,,0","",""
"USC00400137","1981-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","15",",0","3",",0","5",",0","0",",0","","","-13.9",",0,12,","0",",,0,28,+","0",",,0,28,+","24.4",",,0,01,","26.1",",0,28,","","","1722.7","0","","","","","355.1",",0","","","","","","","","","","","","","","","","","","","","","82.9",",,,0","0",",,,0","5.65",",0","12.23",",,,0","-0.93",",,,0","",""
"USC00400137","1981-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1.4","0","1.4","1,0","9",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","14","1,0","0",",0","6",",0","0",",0","","","-4.4","1,0,09,","0",",,0,31,+","0",",,0,31,+","57.4",",,0,30,","25.6",",0,31,+","","","2005.9","0","","","","","283.2",",0","","","","","","","","","","","","","","","","","","","","","142.8",",,,0","0",",,,0","8.90","1,0","15.61",",,,0","2.19","1,,,0","",""
"USC00400137","1981-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","50.9","0","49.5",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","1.7",",0,06,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,29,","29.4",",0,28,","","","2046.4","0","","","","","40.5",",0","","","","","","","","","","","","","","","","","","","","","89.0",",,,0","0",",,,0","18.63",",0","24.93",",,,0","12.33",",,,0","",""
"USC00400137","1981-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","103.5","0","52.6","1,0","10",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","23",",0","0",",0","","","5.0","1,0,21,+","0",",,0,31,+","0",",,0,31,+","22.6",",,0,26,","31.1",",0,31,+","","","2104.0","0","","","","","57.6",",0","","","","","","","","","","","","","","","","","","","","","116.3",",,,0","0",",,,0","18.19","1,0","24.23",",,,0","12.15","1,,,0","",""
"USC00400137","1981-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","315.7","0","212.2",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","12.2",",0,18,","0",",,0,30,+","0",",,0,30,+","49.8",",,0,06,","36.1",",0,25,","","","2104.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","101.7",",,,0","0",",,,0","25.41",",0","31.19",",,,0","19.62",",,,0","",""
"USC00400137","1981-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","570.0","0","254.3",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","13.9",",0,31,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,05,","35.6",",0,25,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","150.2",",,,0","0",",,,0","26.54",",0","32.27",",,,0","20.80",",,,0","",""
"USC00400137","1981-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","774.8","0","204.8",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","14.4",",0,02,+","0",",,0,31,+","0",",,0,31,+","9.4",",,0,27,","36.1",",0,16,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","45.0",",,,0","0",",,,0","24.94",",0","30.90",",,,0","18.98",",,,0","",""
"USC00400137","1981-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","857.3","0","82.5",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","4.4",",0,18,","0",",,0,30,+","0",",,0,30,+","109.2",",,0,01,","31.7",",0,14,","","","19.8","0","","","","","19.8",",0","","","","","","","","","","","","","","","","","","","","","126.5",",,,0","0",",,,0","20.42",",0","27.39",",,,0","13.45",",,,0","",""
"USC00400137","1981-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","878.1","0","20.8",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","2",",0","","","-3.3",",0,25,+","0",",,0,31,+","0",",,0,31,+","54.6",",,0,18,","32.8",",0,01,","","","144.5","0","","","","","124.7",",0","","","","","","","","","","","","","","","","","","","","","95.9",",,,0","0",",,,0","14.98",",0","21.83",",,,0","8.14",",,,0","",""
"USC00400137","1981-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","878.1","0","0.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","9",",0","0",",0","","","-7.2",",0,21,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,30,","26.1",",0,04,","","","371.9","0","","","","","227.4",",0","","","","","","","","","","","","","","","","","","","","","72.9",",,,0","0",",,,0","10.76",",0","17.92",",,,0","3.59",",,,0","",""
"USC00400137","1981-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","878.1","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","0",",0","0",",0","","","-15.0",",0,19,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,01,","18.3",",0,23,","","","827.9","0","","","","","456.0",",0","","","","","","","","","","","","","","","","","","","","","60.4",",,,0","0",",,,0","3.62",",0","9.73",",,,0","-2.49",",,,0","",""
"USC00400137","1982-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0","1,0","9",",0","7",",0","2",",0","1",",0","0","1,0","3",",0","21",",0","7","1,0","0","1,0","0","1,0","","","-20.6",",0,17,","127",",,0,13,","0","1,,0,31,+","30.5",",,0,04,","19.4","1,0,31,","","","1346.3","0","   8.9","1,,,0,0,2","","","518.4","1,0","  13.9","1,,,0,0,2","","","  -2.8","1,,,0,0,2","","","  -0.6","1,,,0,0,2","","","   2.2","1,,,0,0,2","","","   5.9","1,,,0,0,2","","","140.0",",,,0","0","1,,,0","1.16","1,0","7.30","1,,,0","-4.98",",,,0","",""
"USC00400137","1982-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.6","0","0.6","2,0","9","1,0","5","1,0","1","1,0","","","","","0","1,0","16","1,0","4","2,0","2","2,0","0","2,0","","","-13.3","1,0,07,","","","","","83.8","1,,0,09,","26.7","2,0,24,","","","1713.7","0","  10.0","1,,,0,0,2","","","367.4","2,0","  15.0","1,,,0,0,2","","","   0.6","1,,,0,0,2","","","   1.7","1,,,0,0,2","","","   4.2","1,,,0,0,2","","","   8.0","1,,,0,0,2","","","121.7","1,,,0","","","4.07","2,0","9.59","2,,,0","-1.44","1,,,0","",""
"USC00400137","1982-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","15.5","0","14.9",",0","10","1,0","4","1,0","2","1,0","0",",0","0",",0","0",",0","10",",0","0",",0","9",",0","0",",0","","","-6.1",",0,08,","0",",,0,31,+","8",",,0,04,","37.1","1,,0,14,","29.4",",0,19,+","","","1933.2","0","  18.3",",,,0,0,2","","","219.5",",0","  22.8",",,,0,0,2","","","   2.8",",,,0,0,2","","","   5.0",",,,0,0,2","","","   9.0",",,,0,0,2","","","  14.3",",,,0,0,2","","","98.2","1,,,0","8",",,,0","11.73",",0","17.97",",,,0","5.49",",,,0","",""
"USC00400137","1982-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","23.6","0","8.1",",0","17",",0","14",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","10",",0","0",",0","","","-1.7",",0,10,","0",",,0,30,+","0",",,0,30,+","89.9",",,0,17,","28.3",",0,16,","","","2100.7","0","  19.4",",,,0,0,2","","","167.5",",0","  22.8",",,,0,0,2","","","   5.6",",,,0,0,2","","","   9.4",",,,0,0,2","","","  11.2",",,,0,0,2","","","  17.4",",,,0,0,2","","","255.0",",,,0","0",",,,0","13.02",",0","19.17",",,,0","6.87",",,,0","",""
"USC00400137","1982-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","139.4","0","115.8",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","6.1",",0,08,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,28,","33.9",",0,31,","","","2110.4","0","  24.4",",,,0,0,2","","","9.7",",0","  31.7",",,,0,0,2","","","  12.8",",,,0,0,2","","","  19.4",",,,0,0,2","","","  19.4",",,,0,0,2","","","  26.8",",,,0,0,2","","","91.8",",,,0","0",",,,0","21.75",",0","28.27",",,,0","15.23",",,,0","",""
"USC00400137","1982-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","273.8","0","134.4",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","10.6",",0,20,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,01,","33.3",",0,09,","","","2110.4","0","  25.0",",,,0,0,2","","","0.0",",0","  35.0",",,,0,0,2","","","  20.0",",,,0,0,2","","","  26.1",",,,0,0,2","","","  22.6",",,,0,0,2","","","  30.0",",,,0,0,2","","","102.1",",,,0","0",",,,0","22.81",",0","28.82",",,,0","16.80",",,,0","",""
"USC00400137","1982-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","529.4","0","255.6",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","16.7",",0,13,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,31,","35.0",",0,21,","","","0.0","0","  28.9",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  24.4",",,,0,0,2","","","  28.9",",,,0,0,2","","","  26.4",",,,0,0,2","","","  33.4",",,,0,0,2","","","92.2",",,,0","0",",,,0","26.58",",0","32.51",",,,0","20.65",",,,0","",""
"USC00400137","1982-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","739.0","0","209.6","1,0","13",",0","9",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","12",",0","","","15.0","1,0,22,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,06,","35.0",",0,06,","","","0.0","0","  26.7",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  22.2",",,,0,0,2","","","  25.6",",,,0,0,2","","","  24.7",",,,0,0,2","","","  30.6",",,,0,0,2","","","125.2",",,,0","0",",,,0","25.30","1,0","31.07",",,,0","19.53","1,,,0","",""
"USC00400137","1982-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","848.5","0","109.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","5.6",",0,24,+","0",",,0,30,+","0",",,0,30,+","38.4",",,0,16,","33.3",",0,15,","","","22.2","0","  26.1",",,,0,0,2","","","22.2",",0","  31.7",",,,0,0,2","","","  15.0",",,,0,0,2","","","  19.4",",,,0,0,2","","","  20.6",",,,0,0,2","","","  26.8",",,,0,0,2","","","62.3",",,,0","0",",,,0","21.24",",0","27.92",",,,0","14.56",",,,0","",""
"USC00400137","1982-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","883.8","0","35.3",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","","","-1.1",",0,27,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,07,","31.1",",0,06,","","","139.5","0","  22.2",",,,0,0,2","","","117.3",",0","  29.4",",,,0,0,2","","","   6.7",",,,0,0,2","","","  14.4",",,,0,0,2","","","  14.8",",,,0,0,2","","","  20.5",",,,0,0,2","","","84.0",",,,0","0",",,,0","15.69",",0","22.81",",,,0","8.57",",,,0","",""
"USC00400137","1982-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","891.6","0","7.8",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","","","-6.1",",0,16,","0",",,0,30,+","0",",,0,30,+","67.3",",,0,29,","27.2",",0,02,+","","","379.2","0","  16.7",",,,0,0,2","","","239.7",",0","  21.1",",,,0,0,2","","","   3.3",",,,0,0,2","","","   8.9",",,,0,0,2","","","   9.1",",,,0,0,2","","","  14.1",",,,0,0,2","","","168.7",",,,0","0",",,,0","10.60",",0","16.77",",,,0","4.43",",,,0","",""
"USC00400137","1982-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","898.6","0","7.0",",0","14",",0","11",",0","4",",0","","","0","1,0","0",",0","14",",0","1",",0","6",",0","0",",0","","","-8.3",",0,14,+","","","0","1,,0,31,+","97.3",",,0,04,","26.1",",0,03,","","","692.6","0","  18.3","1,,,0,0,2","","","313.4",",0","  24.4","1,,,0,0,2","","","   3.3","1,,,0,0,2","","","   4.4","1,,,0,0,2","","","   8.4","1,,,0,0,2","","","  11.8","1,,,0,0,2","","","371.3",",,,0","0","1,,,0","8.45",",0","13.45",",,,0","3.44",",,,0","",""
"USC00400137","1983-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0","3,0","8",",0","6",",0","1",",0","","","0","1,0","0","2,0","19","2,0","1","1,0","0","1,0","0","1,0","","","-8.9","2,0,16,","","","0","1,,0,31,+","39.4",",,0,21,","16.7","1,0,15,","","","1121.7","0","   9.4",",,,0,0,2","","","429.1","1,0","  11.7",",,,0,0,2","","","   1.7",",,,0,0,2","","","   1.7",",,,0,0,2","","","   3.8",",,,0,0,2","","","   6.8",",,,0,0,2","","","75.0",",,,0","0","1,,,0","2.99","3,0","7.67","1,,,0","-1.69","2,,,0","",""
"USC00400137","1983-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0","2,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","19","1,0","0","1,0","2","1,0","0","1,0","","","-6.7","1,0,08,+","0",",,0,28,+","0",",,0,28,+","27.7",",,0,10,","22.2","1,0,21,","","","1451.3","0","  11.1","1,,,0,0,2","","","329.6","1,0","  15.0","1,,,0,0,2","","","   2.2","1,,,0,0,2","","","   3.9","1,,,0,0,2","","","   5.3","1,,,0,0,2","","","   9.9","1,,,0,0,2","","","98.8",",,,0","0",",,,0","5.79","2,0","11.86","1,,,0","-0.29","1,,,0","",""
"USC00400137","1983-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","-4.4",",0,22,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,06,","26.1",",0,05,","","","1735.8","0","  12.8",",,,0,0,2","","","284.5",",0","  18.3",",,,0,0,2","","","   3.9",",,,0,0,2","","","   5.0",",,,0,0,2","","","   7.7",",,,0,0,2","","","  12.8",",,,0,0,2","","","78.9",",,,0","0",",,,0","9.16",",0","15.00",",,,0","3.31",",,,0","",""
"USC00400137","1983-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","7.9","0","7.9",",0","13",",0","11",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","9",",0","0",",0","","","-1.7",",0,16,","0",",,0,30,+","0",",,0,30,+","50.3",",,0,05,","26.7",",0,29,+","","","1945.4","0","  18.9",",,,0,0,2","","","209.6",",0","  24.4",",,,0,0,2","","","   6.7",",,,0,0,2","","","  10.6",",,,0,0,2","","","  10.3",",,,0,0,2","","","  17.2",",,,0,0,2","","","219.4",",,,0","0",",,,0","11.61",",0","17.77",",,,0","5.44",",,,0","",""
"USC00400137","1983-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","47.4","0","39.5",",0","11",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","5.0",",0,09,","0",",,0,31,+","0",",,0,31,+","74.9",",,0,19,","28.3",",0,14,+","","","1980.8","0","  21.1",",,,0,0,2","","","35.4",",0","  28.3",",,,0,0,2","","","  13.9",",,,0,0,2","","","  20.0",",,,0,0,2","","","  17.9",",,,0,0,2","","","  24.2",",,,0,0,2","","","292.1",",,,0","0",",,,0","18.46",",0","24.38",",,,0","12.55",",,,0","",""
"USC00400137","1983-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","199.0","0","151.6",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","7.2",",0,08,","0",",,0,30,+","0",",,0,30,+","61.7",",,0,30,","33.3",",0,26,","","","1983.9","0","  26.7",",,,0,0,2","","","3.1",",0","  35.0",",,,0,0,2","","","  18.9",",,,0,0,2","","","  23.9",",,,0,0,2","","","  22.9",",,,0,0,2","","","  30.3",",,,0,0,2","","","150.6",",,,0","0",",,,0","23.28",",0","29.43",",,,0","17.14",",,,0","",""
"USC00400137","1983-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","458.2","0","259.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","12.2",",0,07,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,26,","36.7",",0,23,+","","","0.0","0","  30.6",",,,0,0,2","","","0.0",",0","  38.3",",,,0,0,2","","","  22.2",",,,0,0,2","","","  30.6",",,,0,0,2","","","  27.0",",,,0,0,2","","","  35.2",",,,0,0,2","","","23.6",",,,0","0",",,,0","26.69",",0","33.35",",,,0","20.04",",,,0","",""
"USC00400137","1983-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","748.6","0","290.4",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,12,","37.8",",0,26,+","","","0.0","0","  30.0",",,,0,0,2","","","0.0",",0","  38.3",",,,0,0,2","","","  24.4",",,,0,0,2","","","  27.2",",,,0,0,2","","","  27.8",",,,0,0,2","","","  35.9",",,,0,0,2","","","55.0",",,,0","0",",,,0","27.70",",0","34.86",",,,0","20.54",",,,0","",""
"USC00400137","1983-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","890.7","0","142.1",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","","","2.2",",0,23,+","0",",,0,30,+","0",",,0,30,+","30.0",",,0,21,","36.1",",0,12,","","","26.7","0","  27.8",",,,0,0,2","","","26.7",",0","  34.4",",,,0,0,2","","","  13.3",",,,0,0,2","","","  21.1",",,,0,0,2","","","  22.3",",,,0,0,2","","","  28.8",",,,0,0,2","","","74.0",",,,0","0",",,,0","22.18",",0","29.49",",,,0","14.87",",,,0","",""
"USC00400137","1983-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","920.0","0","29.3","1,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","0",",0","","","1.7","1,0,28,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,22,","30.0",",0,03,","","","97.0","0","  21.1",",,,0,0,2","","","70.3",",0","  26.7",",,,0,0,2","","","  10.0",",,,0,0,2","","","  16.7",",,,0,0,2","","","  16.7",",,,0,0,2","","","  22.4",",,,0,0,2","","","75.2",",,,0","0",",,,0","17.02","1,0","24.35",",,,0","9.69","1,,,0","",""
