"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013958","1968-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1301.9","0","183.3",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","11","","","","7","","12.2",",0,18,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,04,","34.4",",0,04,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","87.0",",,,0","64.2",",X","0",",,,0","24.44",",0","30.22",",,,0","18.67",",,,0","14232",",X","","","","","","","","","360",",X","","","","","","","","","","","12.5",",X"
"USW00013958","1968-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1425.7","0","123.8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","13","","2","","3","","6.7",",0,25,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,09,","33.3",",0,02,","","","4.1","0","","","4.1",",0","","","","","","","","","","","","","","","15.3",",,,0","57.0",",X","0",",,,0","22.19",",0","28.43",",,,0","15.95",",,,0","12060",",X","","","","","","","","","315",",X","","","","","","","","","","","10.7",",X"
"USW00013958","1968-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1439.9","0","14.2",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","11","","3","","4","","0.0",",0,12,","0",",,0,30,+","0",",,0,30,+","39.9",",,0,30,","28.9",",0,02,+","","","171.6","0","","","167.5",",0","","","","","","","","","","","","","","","124.8",",,,0","56.9",",X","0",",,,0","13.22",",0","19.91",",,,0","6.54",",,,0","10926",",X","","","","","","","","","315",",X","","","","","","","","","","","15.2",",X"
"USW00013958","1968-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1440.5","0","0.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","8",",0","0",",0","13","","3","","","","-2.8",",0,31,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,22,","24.4",",0,18,+","","","423.8","0","","","252.2",",0","","","","","","","","","","","","","","","14.1",",,,0","55.7",",X","0",",,,0","10.22",",0","16.75",",,,0","3.68",",,,0","10608",",X","","","","","","","","","270","1,X","","","","","","","","","","","18.8","1,X"
"USW00013958","1969-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","12.5","0","12.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","17","","5","","","","-5.6",",0,05,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,15,","28.9",",0,22,","","","631.7","0","","","207.9",",0","","","","","","","","","","","","","","","10.2",",,,0","42.8",",X","0",",,,0","12.03",",0","17.59",",,,0","6.47",",,,0","8274",",X","","","","","","","","","360",",X","","","","","","","","","","","15.6",",X"
"USW00013958","1969-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","15.0","0","2.5",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","15","","5","","3","","0.6",",0,16,+","0",",,0,28,+","0",",,0,28,+","37.6",",,0,13,","27.8",",0,27,","","","828.1","0","","","196.4",",0","","","","","","","","","","","","","","","106.2",",,,0","42.7",",X","0",",,,0","11.41",",0","16.76",",,,0","6.05",",,,0","8178",",X","","","","","","","","","315",",X","","","","","","","","","","","12.5",",X"
"USW00013958","1969-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","18.9","0","3.9",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","14","","3","","3","","-1.1",",0,09,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,23,","28.9",",0,19,","","","1023.5","0","","","195.4",",0","","","","","","","","","","","","","","","82.7",",,,0","51.3",",X","0",",,,0","12.15",",0","17.61",",,,0","6.70",",,,0","12234",",X","","","","","","","","","270",",X","","","","","","","","","","","15.6",",X"
"USW00013958","1969-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","89.7","0","70.8",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","11","","1","","5","","10.0",",0,06,","0",",,0,30,+","0",",,0,30,+","61.0",",,0,12,","29.4",",0,10,","","","1028.3","0","","","4.8",",0","","","","","","","","","","","","","","","128.2",",,,0","56.6",",X","0",",,,0","20.53",",0","26.00",",,,0","15.07",",,,0","13986",",X","","","","","","","","","315",",X","","","","","","","","","","","14.8",",X"
"USW00013958","1969-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","238.8","0","149.1",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","20","","1","","7","","10.0",",0,10,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,08,","33.3",",0,31,+","","","1029.1","0","","","0.8",",0","","","","","","","","","","","","","","","82.5",",,,0","64.4",",X","0",",,,0","23.11",",0","28.52",",,,0","17.71",",,,0","16446",",X","","","","","","","","","45",",X","","","","","","","","","","","13.4",",X"
"USW00013958","1969-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","499.1","0","260.3",",0","4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","11","","2","","3","","15.0",",0,05,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,24,","36.7",",0,21,","","","1029.1","0","","","0.0",",0","","","","","","","","","","","","","","","67.6",",,,0","70.4",",X","0",",,,0","27.01",",0","32.59",",,,0","21.43",",,,0","17856",",X","","","","","","","","","135",",X","","","","","","","","","","","13.9",",X"
"USW00013958","1969-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","866.2","0","367.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","3","","21.7",",0,16,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,20,","38.9",",0,29,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","3.0",",,,0","76.3",",X","0",",,,0","30.18",",0","36.51",",,,0","23.85",",,,0","19800",",X","","","","","","","","","135",",X","","","","","","","","","","","19.2",",X"
"USW00013958","1969-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1207.7","0","341.5",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","7","","","","7","","18.9",",0,31,","0",",,0,31,+","0",",,0,31,+","70.9",",,0,14,","40.6",",0,11,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","146.9",",,,0","71.1",",X","0",",,,0","29.35",",0","35.39",",,,0","23.31",",,,0","17526",",X","","","","","","","","","315",",X","","","","","","","","","","","23.7",",X"
"USW00013958","1969-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1452.4","0","244.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","15","","1","","2","","15.6",",0,13,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,03,","35.0",",0,08,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","29.7",",,,0","67.6",",X","0",",,,0","26.49",",0","32.27",",,,0","20.71",",,,0","14988",",X","","","","","","","","","45",",X","","","","","","","","","","","13.9",",X"
"USW00013958","1969-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1553.4","0","101.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","5",",0","13","","4","","2","","7.2",",0,15,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,05,","33.3",",0,03,+","","","40.7","0","","","40.7",",0","","","","","","","","","","","","","","","67.4",",,,0","49.8",",X","0",",,,0","20.28",",0","25.75",",,,0","14.81",",,,0","10662",",X","","","","","","","","","315",",X","","","","","","","","","","","11.6",",X"
"USW00013958","1969-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1577.7","0","24.3",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","9","","2","","1","","-1.7",",0,20,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,18,","31.1",",0,08,","","","184.0","0","","","143.3",",0","","","","","","","","","","","","","","","20.1",",,,0","59.7",",X","0",",,,0","14.37",",0","21.07",",,,0","7.67",",,,0","11460",",X","","","","","","","","","360",",X","","","","","","","","","","","13.9",",X"
"USW00013958","1969-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1578.0","0","0.3",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12",",0","0",",0","15","","4","","1","","-3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","62.2",",,0,05,","23.3",",0,15,","","","377.7","0","","","193.7",",0","","","","","","","","","","","","","","","109.0",",,,0","63.6",",X","0",",,,0","12.09",",0","18.12",",,,0","6.06",",,,0","12108",",X","","","","","","","","","315",",X","","","","","","","","","","","13.4",",X"
"USW00013958","1970-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","3.9","0","3.9",",0","6",",0","5",",0","0",",0","1",",0","1",",0","0",",0","16",",0","1",",0","5",",0","0",",0","20","","8","","","","-8.3",",0,07,","25",",,0,19,","38",",,0,18,","16.5",",,0,05,","26.1",",0,28,","","","744.6","0","","","366.9",",0","","","","","","","","","","","","","","","46.5",",,,0","48.5",",X","38",",,,0","6.62",",0","11.87",",,,0","1.38",",,,0","9432",",X","","","","","","","","","315",",X","","","","","","","","","","","15.2",",X"
"USW00013958","1970-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","4.5","0","0.6",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","11","","3","","3","","-5.0",",0,03,","0",",,0,28,+","0",",T,0,20,","56.4",",,0,06,","26.1",",0,18,","","","931.4","0","","","186.8",",0","","","","","","","","","","","","","","","144.7",",,,0","54.1",",X","0",",T,,0","11.68",",0","17.39",",,,0","5.98",",,,0","10086",",X","","","","","","","","","315",",X","","","","","","","","","","","13.9",",X"
"USW00013958","1970-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","10.1","0","5.6",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","12","","3","","2","","-0.6",",0,22,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,06,","26.7",",0,03,","","","1106.3","0","","","174.9",",0","","","","","","","","","","","","","","","62.7",",,,0","55.3",",X","0",",,,0","12.87",",0","18.64",",,,0","7.11",",,,0","12420",",X","","","","","","","","","315",",X","","","","","","","","","","","17.0",",X"
"USW00013958","1970-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","98.4","0","88.3",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","16","","3","","2","","1.7",",0,02,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,18,","32.2",",0,12,","","","1133.7","0","","","27.4",",0","","","","","","","","","","","","","","","34.6",",,,0","42.7",",X","0",",,,0","20.36",",0","25.76",",,,0","14.96",",,,0","9822",",X","","","","","","","","","315",",X","","","","","","","","","","","17.0",",X"
"USW00013958","1970-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","224.6","0","126.2",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","11","","1","","7","","8.3",",0,04,","0",",,0,31,+","0",",,0,31,+","92.7",",,0,15,","32.2",",0,30,","","","1140.4","0","","","6.7",",0","","","","","","","","","","","","","","","207.7",",,,0","54.1",",X","0",",,,0","22.19",",0","27.64",",,,0","16.74",",,,0","13758",",X","","","","","","","","","270",",X","","","","","","","","","","","16.1",",X"
"USW00013958","1970-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","472.5","0","247.9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","5","","","","1","","11.7",",0,03,","0",",,0,30,+","0",",,0,30,+","5.3",",,0,24,","35.6",",0,26,","","","1140.4","0","","","0.0",",0","","","","","","","","","","","","","","","7.3",",,,0","76.5",",X","0",",,,0","26.60",",0","32.13",",,,0","21.06",",,,0","19392",",X","","","","","","","","","315",",X","","","","","","","","","","","13.0",",X"
"USW00013958","1970-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","796.1","0","323.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","3","","","","2","","17.8",",0,23,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,15,","38.9",",0,04,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","16.8",",,,0","77.7",",X","0",",,,0","28.77",",0","34.60",",,,0","22.95",",,,0","20040",",X","","","","","","","","","90",",X","","","","","","","","","","","10.7",",X"
"USW00013958","1970-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1154.6","0","358.5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","2","","","","5","","19.4",",0,27,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,29,","38.9",",0,10,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","25.4",",,,0","75.9",",X","0",",,,0","29.90",",0","36.13",",,,0","23.67",",,,0","19476",",X","","","","","","","","","90",",X","","","","","","","","","","","13.0",",X"
"USW00013958","1970-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1393.2","0","238.6",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","18",",0","10","","1","","11","","13.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","26.9",",,0,01,","35.6",",0,08,","","","2.0","0","","","2.0",",0","","","","","","","","","","","","","","","97.0",",,,0","59.1",",X","0",",,,0","26.22",",0","30.95",",,,0","21.49",",,,0","13170",",X","","","","","","","","","315",",X","","","","","","","","","","","11.6",",X"
"USW00013958","1970-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1465.6","0","72.4",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","9","","4","","5","","3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","42.9",",,0,05,","31.1",",0,04,+","","","45.3","0","","","43.3",",0","","","","","","","","","","","","","","","132.5",",,,0","58.9",",X","0",",,,0","19.27",",0","25.07",",,,0","13.47",",,,0","12522",",X","","","","","","","","","315",",X","","","","","","","","","","","16.1",",X"
"USW00013958","1970-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1477.0","0","11.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","20",",0","0",",0","4","","2","","","","-2.8",",0,24,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,29,+","27.8",",0,30,+","","","183.1","0","","","137.8",",0","","","","","","","","","","","","","","","0.0",",T,,0","74.0",",X","0",",,,0","14.12",",0","21.61",",,,0","6.63",",,,0","14220",",X","","","","","","","","","225",",X","","","","","","","","","","","15.6",",X"
"USW00013958","1970-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1499.5","0","22.5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","13","","4","","","","-0.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","1.5",",,0,30,","27.2",",0,21,+","","","314.1","0","","","131.0",",0","","","","","","","","","","","","","","","2.9",",,,0","41.6",",X","0",",,,0","14.83",",0","20.73",",,,0","8.94",",,,0","7914",",X","","","","","","","","","135",",X","","","","","","","","","","","14.3",",X"
"USW00013958","1971-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","7.0","0","7.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","1",",0","11","","3","","","","-5.0",",0,05,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,12,+","32.2",",0,30,","","","499.5","0","","","185.4",",0","","","","","","","","","","","","","","","1.0",",,,0","55.9",",X","0",",,,0","12.58",",0","19.63",",,,0","5.53",",,,0","10872",",X","","","","","","","","","360",",X","","","","","","","","","","","13.4",",X"
"USW00013958","1971-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","17.6","0","10.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","6","","3","","2","","-6.7",",0,08,","0",",,0,28,+","0",",T,0,07,","11.9",",,0,25,","27.2",",0,18,+","","","668.3","0","","","168.8",",0","","","","","","","","","","","","","","","17.5",",,,0","60.9",",X","0",",T,,0","12.68",",0","19.55",",,,0","5.81",",,,0","11382",",X","","","","","","","","","315",",X","","","","","","","","","","","19.2",",X"
"USW00013958","1971-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","63.4","0","45.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","4",",0","7","","4","","1","","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,12,","36.7",",0,28,","","","765.4","0","","","97.1",",0","","","","","","","","","","","","","","","20.1",",,,0","70.2",",X","0",",,,0","16.68",",0","24.58",",,,0","8.77",",,,0","15660",",X","","","","","","","","","315",",X","","","","","","","","","","","15.2",",X"
"USW00013958","1971-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","147.6","0","84.2",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","12","","2","","2","","2.8",",0,07,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,16,","35.0",",0,27,","","","795.9","0","","","30.5",",0","","","","","","","","","","","","","","","27.2",",,,0","58.2",",X","0",",,,0","20.12",",0","26.51",",,,0","13.73",",,,0","13494",",X","","","","","","","","","360",",X","","","","","","","","","","","12.1",",X"
"USW00013958","1971-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","341.1","0","193.5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","9","","1","","3","","9.4",",0,14,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,24,","33.3",",0,28,+","","","795.9","0","","","0.0",",0","","","","","","","","","","","","","","","34.8",",,,0","48.2",",X","0",",,,0","24.57",",0","30.30",",,,0","18.85",",,,0","12252",",X","","","","","","","225",",X","225",",X","","","","","","","","","17.0",",X","13.4",",X"
"USW00013958","1971-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","653.3","0","312.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","4","","","","3","","20.0",",0,05,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,21,","36.7",",0,17,+","","","795.9","0","","","0.0",",0","","","","","","","","","","","","","","","42.8",",,,0","54.4",",X","0",",,,0","28.74",",0","34.52",",,,0","22.96",",,,0","13818",",X","","","","","","","135",",X","135",",X","","","","","","","","","20.6",",X","14.8",",X"
"USW00013958","1971-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1012.8","0","359.5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","4","","19.4",",0,31,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,26,","38.3",",0,20,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","31.3",",,,0","75.8",",X","0",",,,0","29.93",",0","36.09",",,,0","23.77",",,,0","19602",",X","","","","","","","360",",X","360",",X","","","","","","","","","18.5",",X","13.4",",X"
"USW00013958","1971-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1292.1","0","279.3",",0","11",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","9","","","","6","","20.6",",0,04,+","0",",,0,31,+","0",",,0,31,+","43.7",",,0,04,","36.1",",0,28,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","144.6",",,,0","50.4",",X","0",",,,0","27.34",",0","32.01",",,,0","22.68",",,,0","12330",",X","","","","","","","45",",X","45",",X","","","","","","","","","12.3",",X","9.4",",X"
"USW00013958","1971-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1531.5","0","239.4",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","18","","4","","3","","11.1",",0,20,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,10,","36.7",",0,06,","","","2.0","0","","","2.0",",0","","","","","","","","","","","","","","","54.1",",,,0","47.3",",X","0",",,,0","26.25",",0","31.01",",,,0","21.49",",,,0","10554",",X","","","","","","","135",",X","135",",X","","","","","","","","","17.0",",X","12.1",",X"
