"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093193","2018-03","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.8",",W","5.6","W","5.6",",W","12",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","12",",W","0",",W","14","","2","","3","","2.8",",W,05,","0",",,W,31,+","0",",,W,31,+","26.9",",,W,22,","28.9",",W,30,","985.0","W","","","","","146.2",",W","","","","","","","","","","","","","","","","","","","","","106.4",",,,W","","","0",",,,W","13.80",",W","19.64",",,,W","7.95",",,,W","","","","","150",",W","110",",W","","","","","","","11.2",",W","14.8",",W","","","",""
"USW00093193","2018-04","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.4",",W","46.4","W","40.8",",W","2",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","3",",W","2","","","","","","5.0",",W,17,","0",",,W,30,+","0",",,W,30,+","8.4",",,W,16,","33.9",",W,24,","1027.1","W","","","","","42.1",",W","","","","","","","","","","","","","","","","","","","","","16.3",",,,W","","","0",",,,W","18.29",",W","25.32",",,,W","11.26",",,,W","","","","","290",",W","300",",W","","","","","","","13.4",",W","16.1",",W","","","",""
"USW00093193","2018-05","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.8",",W","150.8","W","104.4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","5",",W","","","","","","","10.6",",W,01,","0",",,W,31,+","0",",,W,31,+","0.0",",T,W,25,","38.3",",W,29,","1029.6","W","","","","","2.5",",W","","","","","","","","","","","","","","","","","","","","","0.0",",T,,W","","","0",",,,W","21.62",",W","28.96",",,,W","14.28",",,,W","","","","","280",",W","280",",W","","","","","","","11.2",",W","14.3",",W","","","",""
"USW00093193","2018-06","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.5",",W","390.1","W","239.3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","22",",W","","","","","","","11.7",",W,01,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","40.0",",W,13,+","1029.6","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","26.31",",W","34.79",",,,W","17.83",",,,W","","","","","300",",W","310","1,W","","","","","","","11.2",",W","14.3","1,W","","","",""
"USW00093193","2018-07","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.4",",W","790.3","W","400.2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","","","","","","","17.8",",W,05,+","0",",,W,31,+","0",",,W,31,+","0.0",",,W,31,+","42.2",",W,18,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","31.24",",W","39.34",",,,W","23.15",",,,W","","","","","310",",W","310",",W","","","","","","","9.8",",W","12.1",",W","","","",""
"USW00093193","2018-08","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.3",",W","1100.4","W","310.1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","29",",W","","","","","","","15.6",",W,24,","0",",,W,31,+","0",",,W,31,+","0.0",",,W,31,+","41.1",",W,10,+","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","28.34",",W","36.95",",,,W","19.73",",,,W","","","","","300",",W","300",",W","","","","","","","10.3",",W","12.5",",W","","","",""
"USW00093193","2018-09","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.7",",W","1317.0","W","216.6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","20",",W","","","","","","","13.3",",W,16,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","37.8",",W,08,+","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","25.55",",W","33.86",",,,W","17.24",",,,W","","","","","310",",W","310",",W","","","","","","","9.4",",W","10.7",",W","","","",""
"USW00093193","2018-10","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.9",",W","1375.6","W","58.6",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","2","","","","1","","10.0",",W,31,+","0",",,W,31,+","0",",,W,31,+","1.5",",,W,03,","32.2",",W,01,","5.6","W","","","","","5.6",",W","","","","","","","","","","","","","","","","","","","","","2.6",",,,W","","","0",",,,W","20.05",",W","27.04",",,,W","13.05",",,,W","","","","","310",",W","310",",W","","","","","","","10.7",",W","13.0",",W","","","",""
"USW00093193","2018-11","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.4","1,W","1376.7","W","1.1",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","13",",W","0",",W","10","","2","","","","3.9",",W,20,+","0",",,W,30,+","0",",,W,30,+","22.9",",,W,28,","26.7",",W,04,","127.0","W","","","","","121.4",",W","","","","","","","","","","","","","","","","","","","","","42.5",",,,W","","","0",",,,W","14.33",",W","20.67",",,,W","7.98",",,,W","","","","","140","3,W","","","","","","","","","11.6","3,W","","","","","",""
"USW00093193","2018-12","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.3",",W","1376.7","W","0.0",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28","","8","","","","1.1",",W,30,+","0",",,W,31,+","0",",,W,31,+","8.6",",,W,17,","18.9",",W,15,","385.8","W","","","","","258.8",",W","","","","","","","","","","","","","","","","","","","","","14.3",",,,W","","","0",",,,W","9.98",",W","13.80",",,,W","6.17",",,,W","","","","","300",",W","300",",W","","","","","","","9.4",",W","10.7",",W","","","",""
"USW00093193","2019-01","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.9",",W","0.0","W","0.0",",W","9",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","24","","3","","","","0.6",",W,03,+","0",",,W,31,+","0",",,W,31,+","14.2",",,W,06,","19.4",",W,30,","600.7","W","","","","","214.9",",W","","","","","","","","","","","","","","","","","","","","","56.7",",,,W","","","0",",,,W","11.40",",W","16.13",",,,W","6.68",",,,W","","","","","290",",W","280",",W","","","","","","","16.1",",W","19.7",",W","","","",""
"USW00093193","2019-02","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.0",",W","0.0","W","0.0",",W","15",",W","9",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","0",",W","0",",W","14","","1","","1","","0.0",",W,06,","0",",,W,28,+","0",",,W,28,+","19.6",",,W,04,","20.6",",W,25,","846.0","W","","","","","245.3",",W","","","","","","","","","","","","","","","","","","","","","82.9",",,,W","","","0",",,,W","9.57",",W","14.08",",,,W","5.07",",,,W","","","","","180",",W","170",",W","","","","","","","14.8",",W","21.0",",W","","","",""
"USW00093193","2019-03","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.8",",W","2.5","W","2.5",",W","10",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","9",",W","0",",W","5","","","","1","","4.4",",W,11,+","0",",,W,31,+","0",",,W,31,+","18.5",",,W,02,","28.3",",W,18,","980.0","W","","","","","134.0",",W","","","","","","","","","","","","","","","","","","","","","32.2",",,,W","","","0",",,,W","14.09",",W","19.65",",,,W","8.53",",,,W","","","","","170",",W","160",",W","","","","","","","13.0",",W","16.5",",W","","","",""
"USW00093193","2019-04","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.1",",W","63.7","W","61.2",",W","3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","4",",W","2","","","","1","","7.8",",W,12,","0",",,W,30,+","0",",,W,30,+","4.3",",,W,16,","35.6",",W,25,","1007.0","W","","","","","27.0",",W","","","","","","","","","","","","","","","","","","","","","9.9",",,,W","","","0",",,,W","19.48",",W","26.28",",,,W","12.67",",,,W","","","","","310",",W","310",",W","","","","","","","17.9",",W","22.4",",W","","","",""
"USW00093193","2019-05","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.2",",W","125.6","W","61.9",",W","9",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","1",",W","7","","","","5","","8.9",",W,27,","0",",,W,31,+","0",",,W,31,+","19.3",",,W,16,","32.2",",W,12,","1040.4","W","","","","","33.4",",W","","","","","","","","","","","","","","","","","","","","","60.5",",,,W","","","0",",,,W","19.25",",W","25.08",",,,W","13.43",",,,W","","","","","300",",W","20","1,W","","","","","","","13.4",",W","17.9","1,W","","","",""
"USW00093193","2019-06","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.6",",W","387.0","W","261.4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","24",",W","","","","","","","13.3",",W,08,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","41.1",",W,12,","1040.4","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","27.05",",W","34.59",",,,W","19.50",",,,W","","","","","310",",W","310",",W","","","","","","","11.2",",W","13.4",",W","","","",""
"USW00093193","2019-07","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.5",",W","718.4","W","331.4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","","","","","","","16.1",",W,09,+","0",",,W,31,+","0",",,W,31,+","0.0",",T,W,26,+","41.7",",W,28,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",T,,W","","","0",",,,W","29.02",",W","37.21",",,,W","20.84",",,,W","","","","","310",",W","310",",W","","","","","","","10.3",",W","13.4",",W","","","",""
"USW00093193","2019-08","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.4",",W","1059.1","W","340.7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","","","","","","","17.2",",W,09,","0",",,W,31,+","0",",,W,31,+","0.0",",,W,31,+","42.2",",W,16,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","29.32",",W","37.48",",,,W","21.17",",,,W","","","","","330",",W","320",",W","","","","","","","9.4",",W","13.0",",W","","","",""
"USW00093193","2019-09","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.1",",W","1266.1","W","207.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","15",",W","","","","","","","10.0",",W,30,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","40.0",",W,02,","3.6","W","","","","","3.6",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","25.11",",W","32.52",",,,W","17.70",",,,W","","","","","310",",W","320","1,W","","","","","","","11.6",",W","14.8","1,W","","","",""
"USW00093193","2019-10","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.0",",W","1303.7","W","37.6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","2",",W","1","","","","","","4.4",",W,31,","0",",,W,31,+","0",",,W,31,+","0.0",",,W,31,+","32.8",",W,07,","33.4","W","","","","","29.8",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","18.59",",W","26.26",",,,W","10.91",",,,W","","","","","300",",W","310",",W","","","","","","","11.6",",W","13.9",",W","","","",""
"USW00093193","2019-11","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.7",",W","1303.7","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","6","","","","","","1.7",",W,26,","0",",,W,30,+","0",",,W,30,+","10.4",",,W,27,","27.2",",W,12,+","152.3","W","","","","","118.9",",W","","","","","","","","","","","","","","","","","","","","","18.3",",,,W","","","0",",,,W","14.37",",W","21.32",",,,W","7.42",",,,W","","","","","320",",W","320",",W","","","","","","","13.0",",W","15.7",",W","","","",""
"USW00093193","2019-12","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.9",",W","1303.7","W","0.0",",W","10",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21","","6","","1","","2.2",",W,31,","0",",,W,31,+","0",",,W,31,+","19.8",",,W,01,","20.0",",W,02,","394.0","W","","","","","241.7",",W","","","","","","","","","","","","","","","","","","","","","54.9",",,,W","","","0",",,,W","10.54",",W","14.63",",,,W","6.45",",,,W","","","","","320",",W","130",",W","","","","","","","9.4",",W","12.1",",W","","","",""
"USW00093193","2020-01","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.6",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31","","9","","","","0.6",",W,15,+","0",",,W,31,+","0",",,W,31,+","10.9",",,W,16,","19.4",",W,03,","670.0","W","","","","","276.0",",W","","","","","","","","","","","","","","","","","","","","","16.8",",,,W","","","0",",,,W","9.43",",W","14.00",",,,W","4.86",",,,W","","","","","280",",W","290","1,W","","","","","","","11.6",",W","14.3","1,W","","","",""
"USW00093193","2020-02","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.6",",W","1.1","W","1.1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","11",",W","0",",W","3","","1","","","","-0.5",",W,04,","0",",,W,29,+","0",",,W,29,+","0.0",",T,W,22,","28.3",",W,28,","832.3","W","","","","","162.3",",W","","","","","","","","","","","","","","","","","","","","","0.0",",T,,W","","","0",",,,W","12.78",",W","20.12",",,,W","5.43",",,,W","","","","","320",",W","320",",W","","","","","","","11.2",",W","14.3",",W","","","",""
"USW00093193","2020-03","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.6",",W","1.7","W","0.6",",W","11",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","11","","","","","","3.3",",W,02,","0",",,W,31,+","0",",,W,31,+","24.6",",,W,16,","27.8",",W,05,","976.9","W","","","","","144.6",",W","","","","","","","","","","","","","","","","","","","","","59.1",",,,W","","","0",",,,W","13.69",",W","19.09",",,,W","8.28",",,,W","","","","","150",",W","180",",W","","","","","","","10.3",",W","13.4",",W","","","",""
"USW00093193","2020-04","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.2",",W","51.9","W","50.2",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","20",",W","4",",W","7","","","","","","6.1",",W,03,+","0",",,W,30,+","0",",,W,30,+","21.3",",,W,05,","32.8",",W,29,+","1041.9","W","","","","","65.0",",W","","","","","","","","","","","","","","","","","","","","","41.9",",,,W","","","0",",,,W","17.84",",W","23.97",",,,W","11.72",",,,W","","","","","310",",W","330",",W","","","","","","","11.2",",W","15.2",",W","","","",""
"USW00093193","2020-05","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.6",",W","199.6","W","147.7",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","10",",W","1","","","","1","","10.6",",W,19,","0",",,W,31,+","0",",,W,31,+","2.8",",,W,18,","41.1",",W,28,","1044.4","W","","","","","2.5",",W","","","","","","","","","","","","","","","","","","","","","3.1",",,,W","","","0",",,,W","23.02",",W","30.54",",,,W","15.50",",,,W","","","","","310",",W","320",",W","","","","","","","10.3",",W","14.3",",W","","","",""
"USW00093193","2020-06","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.8",",W","441.3","W","241.7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","19",",W","","","","","","","12.2",",W,08,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","41.7",",W,27,","1044.4","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","26.39",",W","34.24",",,,W","18.54",",,,W","","","","","300",",W","320",",W","","","","","","","12.5",",W","15.7",",W","","","",""
"USW00093193","2020-07","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.4",",W","779.2","W","337.9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","","","","","","","16.1",",W,07,","0",",,W,31,+","0",",,W,31,+","0.0",",,W,31,+","42.2",",W,12,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","29.23",",W","37.71",",,,W","20.76",",,,W","","","","","300",",W","290","1,W","","","","","","","9.4",",W","12.5","1,W","","","",""
"USW00093193","2020-08","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","3.0",",W","1144.5","W","365.3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","30",",W","1","","","","","","16.1",",W,06,","0",",,W,31,+","0",",,W,31,+","0.0",",T,W,13,","44.4",",W,16,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",T,,W","","","0",",,,W","30.12",",W","37.98",",,,W","22.25",",,,W","","","","","310",",W","300",",W","","","","","","","9.4",",W","11.6",",W","","","",""
"USW00093193","2020-09","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.1",",W","1391.2","W","246.7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","23",",W","","","","","","","16.1",",W,12,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,18,+","41.1",",W,07,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","0.0",",T,,W","","","0",",,,W","26.56",",W","33.88",",,,W","19.23",",,,W","","","","","320",",W","10","1,W","","","","","","","7.6",",W","12.1","1,W","","","",""
"USW00093193","2020-10","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.6",",W","1518.8","W","127.6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","10",",W","","","","","","","7.2",",W,31,+","0",",,W,31,+","0",",,W,31,+","0.0",",,W,31,+","35.6",",W,02,+","14.1","W","","","","","14.1",",W","","","","","","","","","","","","","","","","","","","","","0.0",",,,W","","","0",",,,W","21.99",",W","29.55",",,,W","14.44",",,,W","","","","","320",",W","320",",W","","","","","","","7.2",",W","9.4",",W","","","",""
"USW00093193","2020-11","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.7",",W","1521.1","W","2.3",",W","3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","7",",W","0",",W","10","","","","","","1.1",",W,29,","0",",,W,30,+","0",",,W,30,+","4.3",",,W,18,","27.8",",W,01,","184.4","W","","","","","170.3",",W","","","","","","","","","","","","","","","","","","","","","7.1",",,,W","","","0",",,,W","12.73",",W","19.22",",,,W","6.25",",,,W","","","","","310",",W","320","1,W","","","","","","","11.2",",W","13.9","1,W","","","",""
"USW00093193","2020-12","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","1.7",",W","1521.1","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","19","","6","","","","1.7",",W,21,+","0",",,W,31,+","0",",,W,31,+","11.4",",,W,13,","20.6",",W,09,+","462.3","W","","","","","277.9",",W","","","","","","","","","","","","","","","","","","","","","29.0",",,,W","","","0",",,,W","9.37",",W","14.65",",,,W","4.09",",,,W","","","","","120",",W","310","1,W","","","","","","","7.6",",W","9.8","1,W","","","",""
"USW00093193","2021-01","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.0",",W","0.0","D","0.0",",W","8",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","21","","5","","","","1.7",",W,26,","0",",,W,31,+","0",",,W,31,+","45.2",",,W,28,","21.1",",W,17,","713.3","D","","","","","251.0",",W","","","","","","","","","","","","","","","","","","","","","86.3",",,,W","","","0",",,,W","10.24",",W","15.33",",,,W","5.15",",,,W","","","","","120",",W","140",",W","","","","","","","11.6",",W","13.9",",W","","","",""
"USW00093193","2021-02","36.78","-119.7194","101.5","FRESNO YOSEMITE INTERNATIONAL, CA US","2.3",",W","0.0","D","0.0",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","6",",W","0",",W","7","","","","","","3.3",",W,21,+","0",",,W,28,+","0",",,W,28,+","6.6",",,W,12,","22.8",",W,01,","882.5","D","","","","","169.2",",W","","","","","","","","","","","","","","","","","","","","","7.4",",,,W","","","0",",,,W","12.29",",W","18.29",",,,W","6.29",",,,W","","","","","310",",W","310",",W","","","","","","","10.7",",W","13.0",",W","","","",""
