"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","2014-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","","","0.0",",W","13",",W","10",",W","2",",W","0",",W","0",",W","0",",W","14",",W","0",",W","0",",W","0",",W","","","","","","","-5.6",",W,12,","0",",,W,31,+","0",",,W,31,+","47.5",",,W,23,","17.2",",W,01,","837.7","W","375.3",",W","147.1",",,,W","0",",,,W","6.23",",W","10.68",",,,W","1.77",",,,W","","","","","","","","","",""
"USW00003841","2015-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","W","0.0",",W","10",",W","5",",W","1",",W","0",",W","0",",W","0",",W","24",",W","2",",W","0",",W","0",",W","","","","","","","-14.4",",W,08,","0",",,W,31,+","0",",T,W,28,+","38.6",",,W,12,","18.3",",W,20,","1321.1","W","483.4",",W","102.6",",,,W","0",",T,,W","2.74",",W","8.19",",,,W","-2.71",",,,W","","","","","","","","","",""
"USW00003841","2015-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","W","0.0",",W","11",",W","8",",W","3",",W","","","4","3,W","0",",W","25",",W","6",",W","0",",W","0",",W","","","","","","","-16.7",",W,19,","","","76","3,,W,26,","79.0",",,W,21,","17.8",",W,07,","1830.4","W","509.3",",W","217.5",",,,W","151","3,,,W","0.14",",W","5.76",",,,W","-5.47",",,,W","","","","","","","","","",""
"USW00003841","2015-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.6","W","0.6",",W","17",",W","11",",W","0",",W","1",",W","0",",W","0",",W","6",",W","0",",W","11",",W","0",",W","","","","","","","-7.8",",W,06,","30",",,W,01,","0",",T,W,05,","19.8",",,W,04,","27.2",",W,16,","2064.0","W","233.6",",W","141.0",",,,W","0",",T,,W","10.82",",W","17.19",",,,W","4.44",",,,W","","","","","","","","","",""
"USW00003841","2015-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","13.2","W","12.6","1,W","12",",W","10",",W","3",",W","0",",W","0",",W","0","1,W","1","1,W","0",",W","17",",W","0",",W","","","","","","","-0.6","1,W,05,","0",",,W,30,+","0",",,W,30,+","33.8",",,W,15,","29.4",",W,09,","2149.1","W","85.1",",W","175.0",",,,W","0",",,,W","15.85","1,W","22.43",",,,W","9.27","1,,,W","","","","","","","","","",""
"USW00003841","2015-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","114.9","W","101.7","1,W","9",",W","4",",W","0",",W","0",",W","0",",W","0","1,W","0","1,W","0",",W","29",",W","0",",W","","","","","","","3.9","1,W,01,","0",",,W,31,+","0",",,W,31,+","10.7",",,W,26,","31.7",",W,09,+","2165.5","W","16.4",",W","34.6",",,,W","0",",,,W","21.20","1,W","28.07",",,,W","14.33","1,,,W","","","","","","","","","",""
"USW00003841","2015-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","317.0","W","202.1",",W","12",",W","9",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","14",",W","","","","","","","13.3",",W,29,","0",",,W,30,+","0",",,W,30,+","25.4",",,W,19,","34.4",",W,24,+","2165.5","W","0.0",",W","103.7",",,,W","0",",,,W","25.07",",W","31.30",",,,W","18.84",",,,W","","","","","","","","","",""
"USW00003841","2015-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","548.4","W","231.4",",W","14",",W","9",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","","","","","","","17.2",",W,31,","0",",,W,31,+","0",",,W,31,+","57.2",",,W,14,","34.4",",W,19,","0.0","W","0.0",",W","201.6",",,,W","0",",,,W","25.80",",W","31.06",",,,W","20.53",",,,W","","","","","","","","","",""
"USW00003841","2015-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","729.3","W","180.9",",W","11",",W","8",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","7",",W","","","","","","","13.3",",W,26,","0",",,W,31,+","0",",,W,31,+","66.0",",,W,19,","34.4",",W,04,","0.0","W","0.0",",W","155.1",",,,W","0",",,,W","24.17",",W","29.87",",,,W","18.46",",,,W","","","","","","","","","",""
"USW00003841","2015-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","849.9","W","120.6",",W","7",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","3",",W","","","","","","","8.3",",W,14,","0",",,W,30,+","0",",,W,30,+","25.4",",,W,10,","33.3",",W,04,+","5.1","W","5.1",",W","86.1",",,,W","0",",,,W","22.18",",W","27.96",",,,W","16.40",",,,W","","","","","","","","","",""
"USW00003841","2015-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","869.7","W","19.8",",W","12",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","","","","","","","1.1",",W,19,","0",",,W,31,+","0",",,W,31,+","22.1",",,W,09,","28.9",",W,07,+","95.7","W","90.6",",W","93.2",",,,W","0",",,,W","16.05",",W","21.95",",,,W","10.15",",,,W","","","","","","","","","",""
"USW00003841","2015-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","875.9","W","6.2",",W","10",",W","7",",W","3",",W","0",",W","0",",W","0",",W","8",",W","0",",W","7",",W","0",",W","","","","","","","-5.6",",W,23,","0",",,W,30,+","0",",,W,30,+","51.6",",,W,29,","26.7",",W,03,","286.9","W","191.2",",W","159.5",",,,W","0",",,,W","12.17",",W","17.91",",,,W","6.42",",,,W","","","","","","","","","",""
"USW00003841","2015-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","879.2","W","3.3",",W","13",",W","11",",W","4",",W","0",",W","0",",W","0",",W","9",",W","0",",W","7",",W","0",",W","","","","","","","-5.0",",W,19,","0",",,W,31,+","0",",,W,31,+","64.0",",,W,25,","24.4",",W,27,+","510.9","W","224.0",",W","247.6",",,,W","0",",,,W","11.21",",W","16.34",",,,W","6.09",",,,W","","","","","","","","","",""
"USW00003841","2016-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","7","0.0",",W","11",",W","7",",W","2",",W","1",",W","1",",W","0",",W","26",",W","4",",W","0",",W","0",",W","","","","","","","-11.7",",W,19,","76",",,W,21,","71",",,W,20,","30.2",",,W,22,","18.9",",W,30,","1014.8","7","503.9",",W","105.4",",,,W","71",",,,W","2.08",",W","7.45",",,,W","-3.30",",,,W","","","","","","","","","",""
"USW00003841","2016-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","7","0.0","1,W","10","1,W","7","1,W","3","1,W","0","1,W","1","1,W","0","1,W","19","1,W","3","1,W","1","1,W","0","1,W","","","","","","","-7.8","1,W,10,","0","1,,W,29,+","38","1,,W,12,","40.1","1,,W,03,","23.3","1,W,02,","1381.8","7","367.0","1,W","152.4","1,,,W","38","1,,,W","5.23","1,W","10.06","1,,,W","0.40","1,,,W","","","","","","","","","",""
"USW00003841","2016-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","7.2","7","7.2",",7","12",",7","7",",7","2",",7","0",",7","0",",7","0",",7","5",",7","0",",7","13",",7","0",",7","","","","","","","-2.8",",7,03,","0",",,7,31,+","0",",,7,31,+","29.5",",,7,31,","27.2",",7,15,","1561.5","7","179.7",",7","110.3",",,,7","0",",,,7","12.77",",7","19.19",",,,7","6.35",",,,7","","","","","","","","","",""
"USW00003841","2016-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","26.8","7","19.6",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","20",",7","0",",7","","","","","","","-1.7",",7,10,","0",",,7,30,+","0",",,7,30,+","34.8",",,7,22,","29.4",",7,20,","1659.8","7","98.3",",7","96.1",",,,7","0",",,,7","15.71",",7","22.39",",,,7","9.03",",,,7","","","","","","","","","",""
"USW00003841","2016-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","78.2","7","51.4",",7","15",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","0",",7","","","","","","","2.8",",7,15,","0",",,7,31,+","0",",,7,31,+","24.1",",,7,12,","30.6",",7,31,","1700.4","7","40.6",",7","78.3",",,,7","0",",,,7","18.68",",7","24.78",",,,7","12.58",",,,7","","","","","","","","","",""
"USW00003841","2016-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","258.8","7","180.6",",7","12",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","","","","","","","11.7",",7,09,+","0",",,7,30,+","0",",,7,30,+","32.5",",,7,04,","33.9",",7,23,","1700.4","7","0.0",",7","93.6",",,,7","0",",,,7","24.35",",7","30.72",",,,7","17.99",",,,7","","","","","","","","","",""
"USW00003841","2016-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","516.0","7","257.2",",7","11",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","","","","","","","15.0",",7,01,","0",",,7,31,+","0",",,7,31,+","24.6",",,7,28,","36.1",",7,27,","0.0","7","0.0",",7","85.6",",,,7","0",",,,7","26.63",",7","32.58",",,,7","20.68",",,,7","","","","","","","","","",""
"USW00003841","2016-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","765.4","7","249.4",",7","11",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","21",",7","","","","","","","15.0",",7,22,","0",",,7,31,+","0",",,7,31,+","21.1",",,7,15,","35.0",",7,16,+","0.0","7","0.0",",7","78.4",",,,7","0",",,,7","26.38",",7","32.14",",,,7","20.62",",,,7","","","","","","","","","",""
"USW00003841","2016-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","935.3","7","169.9",",7","3",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","14",",7","","","","","","","7.8",",7,30,","0",",,7,30,+","0",",,7,30,+","38.4",",,7,18,","35.0",",7,09,","6.7","7","6.7",",7","43.5",",,,7","0",",,,7","23.77",",7","30.99",",,,7","16.55",",,,7","","","","","","","","","",""
"USW00003841","2016-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","978.5","7","43.2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","","","","","","","1.7",",7,23,","0",",,7,31,+","0",",,7,31,+","1.3",",,7,21,","31.7",",7,19,","41.7","7","35.0",",7","1.8",",,,7","0",",,,7","18.60",",7","26.52",",,,7","10.67",",,,7","","","","","","","","","",""
"USW00003841","2016-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","985.5","7","7.0",",7","6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","12",",7","0",",7","","","","","","","-4.4",",7,27,+","0",",,7,30,+","0",",,7,30,+","102.1",",,7,30,","29.4",",7,01,","245.3","7","203.6",",7","124.2",",,,7","0",",,,7","11.78",",7","19.35",",,,7","4.21",",,,7","","","","","","","","","",""
"USW00003841","2016-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","985.5","7","0.0",",7","14",",7","11",",7","3",",7","0",",7","0",",7","0",",7","15",",7","0",",7","1",",7","0",",7","","","","","","","-7.8",",7,10,","0",",,7,31,+","0",",,7,31,+","50.0",",,7,06,","21.1",",7,18,","648.1","7","402.8",",7","195.8",",,,7","0",",,,7","5.34",",7","10.32",",,,7","0.35",",,,7","","","","","","","","","",""
"USW00003841","2017-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","7","0.0",",7","18",",7","11",",7","1",",7","3",",7","2",",7","0",",7","11",",7","3",",7","0",",7","0",",7","","","","","","","-14.4",",7,08,","51",",,7,07,","33",",,7,07,","31.0",",,7,22,","20.6",",7,20,+","977.0","7","328.9",",7","126.3",",,,7","58",",,,7","7.72",",7","12.12",",,,7","3.33",",,,7","","","","","","","","","",""
"USW00003841","2017-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.3","7","0.3",",7","12",",7","8",",7","0",",7","0",",7","0",",7","0",",7","10",",7","0",",7","6",",7","0",",7","","","","","","","-6.1",",7,04,","0",",,7,28,+","0",",,7,28,+","22.9",",,7,28,","25.6",",7,24,","1236.5","7","259.5",",7","80.0",",,,7","0",",,,7","9.08",",7","15.26",",,,7","2.89",",,,7","","","","","","","","","",""
"USW00003841","2017-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","2.5","7","2.2",",7","13",",7","10",",7","0",",7","0",",7","0",",7","0",",7","11",",7","0",",7","9",",7","0",",7","","","","","","","-6.7",",7,16,+","0",",T,7,14,","0",",T,7,14,","20.8",",,7,01,","27.8",",7,21,","1471.0","7","234.5",",7","121.0",",,,7","0",",T,,7","10.84",",7","17.49",",,,7","4.19",",,,7","","","","","","","","","",""
"USW00003841","2017-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","44.6","7","42.1",",7","13",",7","10",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","","","","","","","1.7",",7,08,","0",",,7,30,+","0",",,7,30,+","69.3",",,7,22,","31.7",",7,29,","1519.6","7","48.6",",7","247.4",",,,7","0",",,,7","18.12",",7","24.33",",,,7","11.91",",,,7","","","","","","","","","",""
"USW00003841","2017-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","105.2","7","60.6",",7","14",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","","","","","","","4.4",",7,07,","0",",,7,31,+","0",",,7,31,+","32.5",",,7,04,","30.6",",7,20,+","1560.2","7","40.6",",7","117.3",",,,7","0",",,,7","18.98",",7","24.77",",,,7","13.19",",,,7","","","","","","","","","",""
"USW00003841","2017-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","227.2","7","122.0",",7","9",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","","","","","","","11.7",",7,28,+","0",",,7,30,+","0",",,7,30,+","46.0",",,7,23,","31.1",",7,18,+","1560.2","7","0.0",",7","125.2",",,,7","0",",,,7","22.40",",7","28.07",",,,7","16.73",",,,7","","","","","","","","","",""
"USW00003841","2017-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","435.4","7","208.2",",7","12",",7","11",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","6",",7","","","","","","","15.6",",7,31,","0",",,7,31,+","0",",,7,31,+","42.7",",,7,01,","33.9",",7,22,","0.0","7","0.0",",7","157.5",",,,7","0",",,,7","25.05",",7","30.45",",,,7","19.65",",,,7","","","","","","","","","",""
"USW00003841","2017-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","606.5","7","171.1",",7","12",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","","","","","","","13.3",",7,06,","0",",,7,31,+","0",",,7,31,+","47.2",",,7,12,","32.2",",7,22,+","0.0","7","0.0",",7","163.5",",,,7","0",",,,7","23.85",",7","28.94",",,,7","18.76",",,,7","","","","","","","","","",""
"USW00003841","2017-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","683.1","7","76.6",",7","11",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","","","","","","","7.8",",7,07,","0",",,7,30,+","0",",,7,30,+","59.9",",,7,05,","31.1",",7,23,","14.2","7","14.2",",7","95.8",",,,7","0",",,,7","20.42",",7","25.98",",,,7","14.85",",,,7","","","","","","","","","",""
"USW00003841","2017-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","715.0","7","31.9",",7","7",",7","5",",7","3",",7","0",",7","0",",7","0",",7","2",",7","0",",7","21",",7","0",",7","","","","","","","-2.2",",7,30,","0",",,7,31,+","0",",,7,31,+","52.6",",,7,08,","29.4",",7,09,+","121.9","7","107.7",",7","139.7",",,,7","0",",,,7","15.89",",7","22.53",",,,7","9.25",",,,7","","","","","","","","","",""
"USW00003841","2017-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","718.9","7","3.9",",7","7",",7","3",",7","1",",7","0",",7","0",",7","0",",7","9",",7","0",",7","6",",7","0",",7","","","","","","","-4.4",",7,20,","0",",,7,30,+","0",",,7,30,+","34.5",",,7,07,","25.0",",7,05,","365.3","7","243.4",",7","68.0",",,,7","0",",,,7","10.35",",7","16.07",",,,7","4.63",",,,7","","","","","","","","","",""
"USW00003841","2017-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","718.9","7","0.0",",7","9",",7","4",",7","2",",7","0",",7","0",",7","0",",7","17",",7","1",",7","0",",7","0",",7","","","","","","","-9.4",",7,31,","0",",,7,31,+","0",",,7,31,+","34.3",",,7,20,","19.4",",7,23,+","790.3","7","425.0",",7","104.7",",,,7","0",",,,7","4.62",",7","9.16",",,,7","0.09",",,,7","","","","","","","","","",""
"USW00003841","2018-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","7","0.0",",7","7",",7","5",",7","0",",7","1",",7","1",",7","0",",7","22",",7","8",",7","0",",7","0",",7","","","","","","","-15.6",",7,17,","25",",,7,17,","38",",,7,16,","21.1",",,7,28,","20.6",",7,10,","1328.9","7","538.6",",7","51.4",",,,7","38",",,,7","0.96",",7","6.60",",,,7","-4.68",",,,7","","","","","","","","","",""
"USW00003841","2018-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","8.7","7","8.7",",7","18",",7","15",",7","2",",7","0",",7","0",",7","0",",7","7",",7","0",",7","7",",7","0",",7","","","","","","","-7.8",",7,03,","0",",,7,28,+","0",",,7,28,+","66.8",",,7,10,","26.7",",7,23,+","1574.9","7","246.0",",7","286.1",",,,7","0",",,,7","9.86",",7","14.65",",,,7","5.06",",,,7","","","","","","","","","",""
"USW00003841","2018-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","9.8","7","1.1",",7","13",",7","7",",7","1",",7","0",",7","0",",7","0",",7","9",",7","0",",7","3",",7","0",",7","","","","","","","-4.4",",7,09,","0",",,7,31,+","20",",,7,21,","29.7",",,7,01,","24.4",",7,29,+","1861.9","7","287.0",",7","116.1",",,,7","20",",,,7","9.11",",7","14.40",",,,7","3.81",",,,7","","","","","","","","","",""
"USW00003841","2018-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","14.3","7","4.5",",7","14",",7","8",",7","0",",7","0",",7","0",",7","0",",7","5",",7","0",",7","13",",7","0",",7","","","","","","","-1.7",",7,17,","0",",,7,30,+","0",",T,7,16,","23.6",",,7,15,","26.7",",7,18,+","2041.6","7","179.7",",7","113.6",",,,7","0",",T,,7","12.49",",7","19.04",",,,7","5.95",",,,7","","","","","","","","","",""
"USW00003841","2018-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","144.1","7","129.8",",7","12",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","","","","","","","5.6",",7,01,","0",",,7,31,+","0",",,7,31,+","26.4",",,7,31,","31.7",",7,24,+","2043.8","7","2.2",",7","101.0",",,,7","0",",,,7","22.45",",7","28.42",",,,7","16.47",",,,7","","","","","","","","","",""
"USW00003841","2018-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","319.8","7","175.7",",7","11",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","8",",7","","","","","","","12.8",",7,06,+","0",",,7,30,+","0",",,7,30,+","43.2",",,7,28,","33.9",",7,17,","2043.8","7","0.0",",7","120.7",",,,7","0",",,,7","24.19",",7","29.94",",,,7","18.44",",,,7","","","","","","","","","",""
"USW00003841","2018-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","533.5","7","213.7",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","6",",7","","","","","","","15.6",",7,28,","0",",,7,31,+","0",",,7,31,+","33.8",",,7,06,","33.3",",7,05,+","0.0","7","0.0",",7","126.2",",,,7","0",",,,7","25.23",",7","30.45",",,,7","20.00",",,,7","","","","","","","","","",""
"USW00003841","2018-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","720.4","7","186.9",",7","14",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","","","","","","","13.3",",7,24,","0",",,7,31,+","0",",,7,31,+","41.7",",,7,18,","32.2",",7,30,+","0.0","7","0.0",",7","91.0",",,,7","0",",,,7","24.36",",7","29.25",",,,7","19.48",",,,7","","","","","","","","","",""
"USW00003841","2018-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","896.2","7","175.8",",7","13",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","6",",7","","","","","","","14.4",",7,28,","0",",,7,30,+","0",",,7,30,+","54.1",",,7,26,","32.8",",7,14,+","0.0","7","0.0",",7","160.5",",,,7","0",",,,7","24.19",",7","29.13",",,,7","19.26",",,,7","","","","","","","","","",""
"USW00003841","2018-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","953.1","7","56.9",",7","8",",7","8",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","14",",7","0",",7","","","","","","","-0.6",",7,22,","0",",,7,31,+","0",",,7,31,+","22.1",",,7,26,","31.1",",7,07,+","125.6","7","125.6",",7","80.0",",,,7","0",",,,7","16.12",",7","21.61",",,,7","10.62",",,,7","","","","","","","","","",""
"USW00003841","2018-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","953.1","7","0.0",",7","16",",7","13",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","1",",7","0",",7","","","","","","","-8.3",",7,28,","0",",,7,30,+","0",",,7,30,+","24.1",",,7,12,","21.1",",7,01,","469.5","7","343.9",",7","156.2",",,,7","0",",,,7","6.87",",7","11.90",",,,7","1.84",",,,7","","","","","","","","","",""
"USW00003841","2018-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","953.1","7","0.0",",7","14",",7","12",",7","3",",7","1",",7","1",",7","0",",7","13",",7","0",",7","2",",7","0",",7","","","","","","","-6.1",",7,06,","25",",,7,09,","25",",,7,09,","35.6",",,7,28,","21.1",",7,31,+","841.1","7","371.6",",7","195.9",",,,7","25",",,,7","6.35",",7","10.49",",,,7","2.20",",,,7","","","","","","","","","",""
"USW00003841","2019-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","7","0.0",",7","13",",7","9",",7","2",",7","0",",7","0",",7","0",",7","17",",7","2",",7","0",",7","0",",7","","","","","","","-10.6",",7,21,","0",",,7,31,+","0",",,7,31,+","50.5",",,7,19,","20.6",",7,07,","1272.5","7","431.4",",7","149.4",",,,7","0",",,,7","4.42",",7","9.07",",,,7","-0.24",",,,7","","","","","","","","","",""
"USW00003841","2019-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1.1","7","1.1",",7","17",",7","16",",7","4",",7","0",",7","0",",7","0",",7","11",",7","0",",7","3",",7","0",",7","","","","","","","-3.3",",7,09,","0",",,7,28,+","0",",,7,28,+","118.1",",,7,23,","24.4",",7,07,","1552.6","7","280.1",",7","369.1",",,,7","0",",,,7","8.37",",7","13.31",",,,7","3.43",",,,7","","","","","","","","","",""
"USW00003841","2019-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1.1","7","0.0",",7","12",",7","10",",7","2",",7","0",",7","0",",7","0",",7","7",",7","0",",7","7",",7","0",",7","","","","","","","-8.3",",7,06,","0",",,7,31,+","0",",,7,31,+","28.2",",,7,09,","24.4",",7,30,","1838.5","7","285.9",",7","117.4",",,,7","0",",,,7","9.11",",7","14.98",",,,7","3.25",",,,7","","","","","","","","","",""
