"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023034","1912-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","0.0",",0","","","","","","","","","","","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","","","-4.4",",0,27,+","","","","","","","19.4",",0,29,","","","","","445.9",",0","","","","","","","","","","","","","","","3.95",",0","8.15",",,,0","-0.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","8",",0","0",",0","16",",0","0",",0","","","","","","","-3.3",",0,23,+","","","","","","","27.2",",0,18,","","","","","231.3",",0","","","","","","","","","","","","","","","10.87",",0","19.57",",,,0","2.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0","1,0","","","","","","","","","","","0",",0","17",",0","2","1,0","8","1,0","0","1,0","","","","","","","-6.1",",0,27,","","","","","","","24.4","1,0,19,","","","","","313.7","1,0","","","","","","","","","","","","","","","6.75","1,0","13.94","1,,,0","-0.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","8.9",",0,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.96",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","199.7",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","","","15.6",",0,13,","","","","","","","36.7",",0,02,+","","","","","0.0",",0","","","","","","","","","","","","","","","24.99",",0","31.02",",,,0","18.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","72.5",",0","","","","","","","","","","","0",",0","0",",0","0",",0","21",",0","3",",0","","","","","","","1.7",",0,23,","","","","","","","37.2",",0,03,","","","","","86.9",",0","","","","","","","","","","","","","","","17.86",",0","24.87",",,,0","10.84",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","58.9",",0","","","","","","","","","","","0",",0","3",",0","0",",0","25",",0","0",",0","","","","","","","-2.8",",0,27,","","","","","","","31.7",",0,06,+","","","","","101.3",",0","","","","","","","","","","","","","","","16.96",",0","24.47",",,,0","9.46",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","3.3",",0","","","","","","","","","","","0",",0","1",",0","0",",0","28",",0","0",",0","","","","","","","0.0",",0,03,","","","","","","","28.3",",0,19,+","","","","","87.6",",0","","","","","","","","","","","","","","","15.53",",0","24.80",",,,0","6.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","12.8","0","12.8",",0","","","","","","","","","","","0",",0","10",",0","0",",0","17",",0","0",",0","","","","","","","-7.2",",0,30,","","","","","","","30.0",",0,18,+","","","","","168.7",",0","","","","","","","","","","","","","","","13.30",",0","22.43",",,,0","4.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","15.0","0","2.2",",0","","","","","","","","","","","0",",0","10",",0","0",",0","17",",0","0",",0","","","","","","","-11.1",",0,07,","","","","","","","27.2",",0,04,+","","","","","202.5",",0","","","","","","","","","","","","","","","11.18",",0","20.72",",,,0","1.64",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","19.2","0","4.2",",0","","","","","","","","","","","0",",0","8",",0","0",",0","21",",0","0",",0","","","","","","","-6.7",",0,22,","","","","","","","28.9",",0,31,","","","","","179.8",",0","","","","","","","","","","","","","","","12.67",",0","22.40",",,,0","2.94",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","99.3","0","80.1","3,0","","","","","","","","","","","0","3,0","0","3,0","0","3,0","24","3,0","6","3,0","","","","","","","0.6","3,0,08,","","","","","","","33.3","3,0,18,+","","","","","41.7","3,0","","","","","","","","","","","","","","","19.76","3,0","27.90","3,,,0","11.61","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","215.6","0","116.3",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","","","8.9",",0,14,","","","","","","","33.9",",0,05,","","","","","5.3",",0","","","","","","","","","","","","","","","21.91",",0","27.81",",,,0","16.02",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","429.8","0","214.2","2,0","","","","","","","","","","","0","2,0","0","2,0","0","2,0","28","2,0","20","2,0","","","","","","","15.6","2,0,13,","","","","","","","37.2","2,0,30,","","","","","0.0","2,0","","","","","","","","","","","","","","","25.98","2,0","32.46","2,,,0","19.51","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","729.0","0","299.2","2,0","","","","","","","","","","","0","2,0","0","2,0","0","2,0","29","2,0","28","2,0","","","","","","","17.8","2,0,20,+","","","","","","","38.9","2,0,09,","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","28.65","2,0","36.65","2,,,0","20.65","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","945.7","0","216.7","3,0","","","","","","","","","","","0","2,0","0","2,0","0","3,0","28","3,0","17","3,0","","","","","","","18.3","2,0,14,+","","","","","","","40.6","3,0,01,","0.0","0","","","0.0","3,0","","","","","","","","","","","","","","","26.12","3,0","32.09","3,,,0","20.15","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","","","","","0","3,0","0","3,0","","","","","","","","","","","","","6.7","3,0,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.19","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","62.8","1,Z","","","","","","","","","","","0","1,0","0","1,Z","0","1,0","22","1,0","6","1,0","","","","","","","0.6","1,Z,28,","","","","","","","35.0","1,0,21,","","","","","75.0","1,0","","","","","","","","","","","","","","","17.93","1,Z","26.38","1,,,0","9.47","1,,,Z","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","0.0",",0","","","","","","","","","","","0",",0","18",",0","0",",0","2",",0","0",",0","","","","","","","-8.3",",0,15,","","","","","","","22.8",",0,01,","","","","","391.8",",0","","","","","","","","","","","","","","","5.69",",0","12.28",",,,0","-0.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","27",",0","0",",0","1",",0","0",",0","","","","","","","-6.7",",0,25,+","","","","","","","21.7",",0,29,","","","","","412.7",",0","","","","","","","","","","","","","","","5.02",",0","12.54",",,,0","-2.49",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","4",",0","0",",0","20",",0","0",",0","","","","","","","-2.2",",0,01,","","","","","","","23.9",",0,08,","","","","","157.0",",0","","","","","","","","","","","","","","","12.73",",0","21.56",",,,0","3.89",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","31.7",",0","","","","","","","","","","","0",",0","2",",0","0",",0","26",",0","0",",0","","","","","","","0.0",",0,03,+","","","","","","","31.7",",0,22,","","","","","60.0",",0","","","","","","","","","","","","","","","17.39",",0","25.41",",,,0","9.37",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","107.7",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","","","5.0",",0,09,","","","","","","","34.4",",0,26,","","","","","7.7",",0","","","","","","","","","","","","","","","21.56",",0","29.95",",,,0","13.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","236.9","2,0","","","","","","","","","","","0","2,0","0","2,0","0","2,0","28","2,0","20","2,0","","","","","","","10.6","2,0,01,","","","","","","","39.4","2,0,21,","","","","","3.3","2,0","","","","","","","","","","","","","","","26.68","2,0","33.95","2,,,0","19.40","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","210.0",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","","","7.2",",0,31,","","","","","","","37.8",",0,13,","","","","","3.6",",0","","","","","","","","","","","","","","","24.99",",0","32.50",",,,0","17.48",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","147.7","1,0","","","","","","","","","","","0","1,0","0","1,0","0",",0","29",",0","13",",0","","","","","","","9.4","1,0,05,+","","","","","","","35.6",",0,14,","","","","","3.6",",0","","","","","","","","","","","","","","","23.40","1,0","29.79",",,,0","17.01","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","25.5","1,0","0",",0","0",",0","0",",0","","","","","0","1,0","0","1,0","0","1,0","29","1,0","1","1,0","","","","","","","5.0","1,0,25,+","","","","","0.0",",,0,31,+","32.2","1,0,04,","","","","","28.9","1,0","","","","","","","","","","","0.0",",,,0","","","18.22","1,0","27.01","1,,,0","9.43","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","3.4",",0","","","","","","","","","","","0",",0","11",",0","0",",0","19",",0","0",",0","","","","","","","-6.7",",0,30,","","","","","","","30.6",",0,02,","","","","","189.1",",0","","","","","","","","","","","","","","","12.14",",0","22.00",",,,0","2.29",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0","1,0","","","","","","","","","","","0",",0","15",",0","1","1,0","9","1,0","0","1,0","","","","","","","-11.7",",0,13,","","","","","","","25.6","1,0,24,","","","","","298.3","1,0","","","","","","","","","","","","","","","8.51","1,0","16.04","1,,,0","0.98",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","1,,0,29,+","","","","","","","","","","","","","","","","","","","0.0","1,,,0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","","","","","0",",0","2",",0","","","","","","","","","","","","","-0.6",",0,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.31",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","136.9","5,0","","","","","","","","","","","0","1,0","0","1,0","0","4,0","24","4,0","15","4,0","","","","","","","5.6","1,0,16,","","","","","","","38.9","4,0,08,","","","","","27.7","4,0","","","","","","","","","","","","","","","22.57","5,0","30.32","4,,,0","14.82","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","299.2",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","29",",0","","","","","","","13.3",",0,08,","","","","","","","41.7",",0,04,","","","","","0.0",",0","","","","","","","","","","","","","","","28.31",",0","36.81",",,,0","19.80",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","302.6",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","","","17.2",",0,07,","","","","","","","40.6",",0,20,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","28.10",",0","35.92",",,,0","20.27",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","286.4",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","","","13.9",",0,24,","","","","","","","38.9",",0,23,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","27.57",",0","35.25",",,,0","19.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","165.1",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","17",",0","","","","","","","4.4",",0,29,","","","","","","","36.1",",0,28,+","11.4","0","","","11.4",",0","","","","","","","","","","","","","","","23.46",",0","30.95",",,,0","15.96",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","13.6",",0","","","","","","","","","","","0",",0","12",",0","1",",0","16",",0","0",",0","","","","","","","-7.8",",0,16,+","","","","","","","31.1",",0,02,","","","","","224.0",",0","","","","","","","","","","","","","","","11.32",",0","20.20",",,,0","2.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1916-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","0.0","3,0","","","","","","","","","","","0","3,0","19","3,0","0","3,0","12","3,0","0","3,0","","","","","","","-10.0","3,0,21,","","","","","","","28.3","3,0,03,","","","","","287.5","3,0","","","","","","","","","","","","","","","8.06","3,0","17.72","3,,,0","-1.59","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1917-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","17",",0","4",",0","10",",0","0",",0","","","","","","","-8.9",",0,15,","","","","","","","29.4",",0,31,","","","","","318.4",",0","","","","","","","","","","","","","","","8.06",",0","16.06",",,,0","0.06",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1917-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","7.5","0","7.5","1,0","","","","","","","","","","","0","1,0","9","1,0","0","1,0","12","1,0","2","1,0","","","","","","","-11.7","1,0,02,","","","","","","","35.0","1,0,26,","","","","","223.2","1,0","","","","","","","","","","","","","","","10.34","1,0","19.91","1,,,0","0.78","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1917-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","23.7","0","16.2",",0","","","","","","","","","","","0",",0","12",",0","0",",0","20",",0","3",",0","","","","","","","-10.0",",0,04,","","","","","","","32.8",",0,23,","","","","","198.2",",0","","","","","","","","","","","","","","","12.46",",0","22.34",",,,0","2.58",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1917-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","97.3","0","73.6",",0","","","","","","","","","","","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","","","1.7",",0,05,","","","","","","","37.2",",0,25,","","","","","48.5",",0","","","","","","","","","","","","","","","19.17",",0","28.35",",,,0","9.99",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1917-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","188.9","0","91.6",",0","","","","","","","","","","","0",",0","0",",0","0",",0","25",",0","8",",0","","","","","","","2.2",",0,08,","","","","","","","37.8",",0,27,","","","","","46.7",",0","","","","","","","","","","","","","","","19.78",",0","27.18",",,,0","12.38",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1917-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","468.0","0","279.1",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","25",",0","","","","","","","10.6",",0,15,","","","","","","","42.8",",0,09,","","","","","0.6",",0","","","","","","","","","","","","","","","27.62",",0","35.85",",,,0","19.39",",,,0","","","","","","","","","","","","","","","","","",""
