"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00143686","2005-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2005-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","1","2,0","1","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","16.0","2,,0,28,","","","","","","","","","39.1",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2005-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","","","","","","","","","","","12.2",",a,,0","280",",a,,0","","","","","","","","","",""
"USC00143686","2006-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.2",",,0,28,","","","","","","","","","10.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2006-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","0.0",",,0,28,+","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2006-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2006-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","7.3","5,0","5","3,0","4","3,0","1","3,0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","17","5,0","1","5,0","","","","","2.2","5,0,16,+","0",",,0,30,+","0",",,0,30,+","26.7","3,,0,30,","32.2","5,0,19,","","","","","88.7","5,0","86.9",",a,,0","0",",,,0","15.08","5,0","23.10","5,,,0","7.05","5,,,0","","","",""
"USC00143686","2006-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","6","2,0","3","2,0","1","2,0","","","0","2,0","0","5,0","0","5,0","","","","","","","","","","","6.7","5,0,06,+","","","0","2,,0,31,+","31.2","2,,0,30,","","","","","","","","","88.4",",a,,0","0","2,,,0","","","","","13.42","5,,,0","","","",""
"USC00143686","2006-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","138.9","5,0","6","2,0","6","2,0","1","2,0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","25","5,0","6","5,0","","","","","13.9","5,0,13,","0",",,0,30,+","0",",,0,30,+","33.8","2,,0,23,","33.9","5,0,30,","","","","","0.0","5,0","63.5",",a,,0","0",",,,0","23.89","5,0","29.42","5,,,0","18.35","5,,,0","","","",""
"USC00143686","2006-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","229.3","3,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","17","3,0","","","","","16.1","3,0,09,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,12,","38.3","3,0,21,","","","0.0","0","0.0","3,0","83.1",",,,0","0",",,,0","26.52","3,0","32.21","3,,,0","20.84","3,,,0","","","",""
"USC00143686","2006-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","265.0","2,0","7",",0","6",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","19","2,0","","","","","16.1","2,0,31,","0",",,0,31,+","0",",,0,31,+","58.9",",,0,27,","39.4","2,0,11,+","","","0.0","0","0.0","2,0","146.2",",,,0","0",",,,0","27.47","2,0","33.63","2,,,0","21.31","2,,,0","","","",""
"USC00143686","2006-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","47.9",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2006-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","101.2",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2006-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","2",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,28,","","","","","","","","","52.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2006-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","1",",0","","","","","","","","","","","","","","","","","","","216",",,0,01,","","","","","","","","","","","","","216",",,,0","","","","","","","","","",""
"USC00143686","2007-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","0","5,0","0","5,0","0","5,0","","","0","1,0","","","","","","","","","","","","","","","","","","","0","1,,0,31,+","0.0","5,,0,31,+","","","","","","","","","19.3","1,a,,0","76","1,a,,0","","","","","","","","","",""
"USC00143686","2007-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","2","3,0","2","3,0","0","3,0","","","2","3,0","","","","","","","","","","","","","","","","","","","51","3,,0,13,","16.3","3,,0,13,","","","","","","","","","42.7",",a,,0","97","3,,,0","","","","","","","","","",""
"USC00143686","2007-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","70.6",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2007-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","9",",0","6",",0","3",",0","","","0","1,0","","","","","","","","","","","","","","","","","","","0","1,,0,30,+","39.4",",,0,16,","","","","","","","","","128.9",",,,0","0","1,,,0","","","","","","","","","",""
"USC00143686","2007-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","55.3","3,0","15","2,0","12","2,0","2","2,0","0","3,0","0","1,0","0","3,0","0","3,0","0","3,0","23","3,0","0","3,0","","","","","8.9","3,0,18,","0","3,,0,31,+","0","1,,0,31,+","94.2","2,,0,07,","30.6","3,0,15,","","","","","16.7","3,0","216.1",",a,,0","0","1,,,0","19.71","3,0","24.53","3,,,0","14.90","3,,,0","","","",""
"USC00143686","2007-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","11",",0","8",",0","4",",0","0",",0","0",",0","","","","","0","3,0","27","3,0","0","3,0","","","","","","","0",",T,0,10,+","0",",,0,30,+","61.0",",,0,20,","31.7","3,0,25,","","","","","","","216.3",",,,0","0",",,,0","","","28.34","3,,,0","","","","","",""
"USC00143686","2007-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","193.4","3,0","6","2,0","5","2,0","1","2,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","6","3,0","","","","","17.2","3,0,11,+","0",",,0,31,+","0",",,0,31,+","81.8","2,,0,01,","33.3","3,0,18,","","","0.0","0","0.0","3,0","102.6",",a,,0","0",",,,0","25.24","3,0","29.82","3,,,0","20.66","3,,,0","","","",""
"USC00143686","2007-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","6","2,0","4","2,0","0","2,0","","","0","2,0","","","","","","","","","","","","","","","","","","","0","2,,0,31,+","15.5","2,,0,09,","","","","","","","","","30.7",",a,,0","0","2,,,0","","","","","","","","","",""
"USC00143686","2007-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","8",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.5",",,0,07,","","","","","","","","","104.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2007-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","200.2",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2007-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","1.8",",,0,26,","","","","","","","","","1.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2008-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","4",",0","3",",0","0",",0","","","0","2,0","","","","","","","","","","","","","","","","","","","0","2,,0,31,+","14.7",",,0,17,","","","","","","","","","30.7",",,,0","0","2,,,0","","","","","","","","","",""
"USC00143686","2008-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","3","2,0","3","2,0","2","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,07,","0",",T,0,07,","45.5","2,,0,18,","","","","","","","","","78.2",",a,,0","0",",T,,0","","","","","","","","","",""
"USC00143686","2008-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","107.5","5,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2008-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2008-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","276.1",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2008-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","5","5,0","4","5,0","1","5,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","38.6","5,,0,30,","","","","","","","","","108.5",",a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2008-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2008-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","7","5,0","6","5,0","2","5,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","78.5","5,,0,12,","","","","","","","","","161.3","2,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2008-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2008-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2008-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","7","3,0","5","3,0","1","3,0","5","2,0","3","4,0","","","","","","","","","","","","","","","","","76","2,,0,17,+","64","4,,0,11,","37.3","3,,0,25,","","","","","","","","","67.1",",a,,0","127","4,,,0","","","","","","","","","",""
"USC00143686","2009-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","1","3,0","0","2,0","","","","","","","","","","","","","","","","","51","3,,0,28,","0","2,,0,28,+","","","","","","","","","","","","","51","2,a,,0","","","","","","","","","",""
"USC00143686","2009-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","0","4,0","","","","","","","","","","","","","","","","","","","0","4,,0,31,+","","","","","","","","","","","","","0","4,,,0","","","","","","","","","",""
"USC00143686","2009-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","","","","","","","","","","","169.5","1,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2009-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","54.8","4,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2009-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00143686","2009-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","216.8","1,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2009-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","125.6","4,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2009-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","87.6","3,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2009-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","170.5","4,a,,0","0",",,,0","","","","","","","","","",""
"USC00143686","2009-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","0","2,0","0","2,0","","","","","","","","","","","","","","","","","0","2,,0,30,+","0","2,,0,30,+","","","","","","","","","","","","","0","2,,,0","","","","","","","","","",""
"USC00143686","2009-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7","5,a,,0","","","","","","","","","","","",""
"USC00143686","2010-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","3,a,,0","","","","","","","","","","","",""
"USC00143686","2010-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.1","4,a,,0","","","","","","","","","","","",""
"USC00143686","2010-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","51.6","4,0","10","4,0","8","4,0","1","4,0","","","0","4,0","0","4,0","0","4,0","0","4,0","16","4,0","0","4,0","","","","","5.6","4,0,08,","","","0","4,,0,31,+","39.4","4,,0,13,","30.6","4,0,31,+","","","","","61.9","4,0","135.7",",a,,0","0","4,,,0","17.95","4,0","22.67","4,,,0","13.24","4,,,0","","","",""
"USC00143686","2010-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","195.8",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","16.1",",0,02,","0",",,0,30,+","0",",,0,30,+","73.7",",,0,13,","32.8",",0,27,+","","","","","0.0",",0","181.7",",,,0","0",",,,0","24.86",",0","29.70",",,,0","20.01",",,,0","","","",""
"USC00143686","2010-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","244.6",",0","11",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","17.2",",0,02,+","0",",,0,31,+","0",",,0,31,+","53.3",",,0,05,","35.0",",0,21,","","","0.0","0","0.0",",0","209.8",",,,0","0",",,,0","26.22",",0","30.82",",,,0","21.63",",,,0","","","",""
"USC00143686","2010-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","212.2","4,0","4","1,0","4","1,0","1","1,0","0","1,0","0","1,0","0","4,0","0","4,0","0","4,0","27","4,0","16","4,0","","","","","13.3","4,0,25,","0","1,,0,31,+","0","1,,0,31,+","25.4","1,,0,14,","37.8","4,0,14,","","","0.0","0","0.0","4,0","43.2","1,,,0","0","1,,,0","26.19","4,0","32.24","4,,,0","20.14","4,,,0","","","",""
"USC00143686","2010-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","82.4","3,0","8","3,0","6","3,0","3","3,0","","","0","3,0","0","3,0","0","3,0","0","3,0","23","3,0","1","3,0","","","","","7.8","3,0,28,+","","","0","3,,0,30,+","76.7","3,,0,16,","35.6","3,0,01,","","","20.0","0","20.0","3,0","187.8",",a,,0","0","3,,,0","20.64","3,0","26.40","3,,,0","14.89","3,,,0","","","",""
"USC00143686","2011-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5","2,a,,7","","","","","","","","","","","",""
"USC00143686","2011-03","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6","2,a,,7","","","","","","","","","","","",""
"USC00143686","2011-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2","1,a,,7","","","","","","","","","","","",""
"USC00143686","2011-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.3","2,a,,7","","","","","","","","","","","",""
"USC00143686","2011-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","171.2","3,7","10",",7","5",",7","1",",7","","","","","0","2,7","0","2,7","0","3,7","27","3,7","10","3,7","","","","","14.4","2,7,01,","","","","","39.1",",,7,18,","33.9","3,7,07,","161.4","5,,,7","","","0.0","3,7","97.4",",,,7","","","24.65","3,7","30.06","3,,,7","19.23","2,,,7","","","23.2","5,7"
"USC00143686","2011-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","288.5","4,7","8","4,7","4","4,7","0","4,7","","","","","0","4,7","0","4,7","0","4,7","27","4,7","21","4,7","","","","","19.4","4,7,09,+","","","","","14.0","4,,7,07,","39.4","4,7,28,+","","","0.0","7","0.0","4,7","38.0",",a,,7","","","29.02","4,7","35.06","4,,,7","22.97","4,,,7","","","",""
"USC00143686","2011-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.9","5,7","","","225.3","3,7","10","2,7","5","2,7","0","2,7","","","","","0","3,7","0","3,7","0","3,7","28","3,7","16","3,7","","","","","16.7","3,7,26,+","","","","","21.6","2,,7,05,","41.7","3,7,03,","","","0.0","7","0.0","3,7","77.0",",a,,7","","","26.38","3,7","32.68","3,,,7","20.08","3,,,7","","","",""
"USC00143686","2011-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1",",a,,7","","","","","","","","","","","",""
"USC00143686","2011-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6",",a,,7","","","","","","","","","","","",""
"USC00143686","2011-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.6",",a,,7","","","","","","","","","","","",""
"USC00143686","2011-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9","3,a,,7","","","","","","","","","","","",""
"USC00143686","2012-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","3,a,,7","","","","","","","","","","","",""
"USC00143686","2012-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4","2,a,,7","","","","","","","","","","","",""
"USC00143686","2012-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","16.7","5,7","7","5,7","5","5,7","1","5,7","","","","","0","5,7","0","5,7","0","4,7","14","4,7","1","4,7","","","","","2.8","5,7,21,","","","","","33.5","5,,7,30,","32.8","4,7,26,","","","","","85.1","4,7","56.0","2,a,,7","","","15.76","5,7","21.87","4,,,7","9.64","5,,,7","","","",""
"USC00143686","2012-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.5","5,7","","","102.5",",7","10",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","29",",7","0",",7","","","","","8.3",",7,09,","","","","","12.2",",,7,01,","31.7",",7,28,+","177.2","1,,,7","","","13.1",",7","36.7",",,,7","","","21.22",",7","27.12",",,,7","15.32",",,,7","","","",""
"USC00143686","2012-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.7",",7","","","204.7",",7","3",",7","2",",7","2",",7","","","","","0",",7","0",",7","0",",7","28",",7","16",",7","","","","","7.8",",7,01,","","","","","48.0",",,7,21,","38.9",",7,29,+","","","","","9.5",",7","74.7",",,,7","","","24.84",",7","31.27",",,,7","18.41",",,,7","","","17.4","2,7"
"USC00143686","2012-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","357.6",",7","6",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","30",",7","","","","","19.4",",7,28,+","","","","","9.4",",,7,26,","41.1",",7,30,","299.9","2,,,7","0.0","7","0.0",",7","27.4",",,,7","","","29.87",",7","37.02",",,,7","22.72",",,,7","","","",""
"USC00143686","2012-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","1.7","4,7","","","228.3",",7","8",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","18",",7","","","","","12.8",",7,18,+","","","","","10.2",",,7,26,","38.9",",7,09,+","251.7","2,,,7","1.4","7","1.4",",7","27.2",",,,7","","","25.65",",7","32.57",",,,7","18.73",",,,7","","","",""
"USC00143686","2012-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.0","1,7","","","79.5",",7","8",",7","6",",7","2",",7","","","","","0",",7","0",",7","0",",7","25",",7","6",",7","","","","","6.7",",7,23,","","","","","51.8",",,7,01,","36.1",",7,04,","","","23.3","7","21.9",",7","155.7",",,,7","","","20.25",",7","26.12",",,,7","14.39",",,,7","","","22.8","3,7"
"USC00143686","2012-10","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5",",a,,7","","","","","","","","","","","",""
"USC00143686","2012-11","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6",",a,,7","","","","","","","","","","","",""
"USC00143686","2012-12","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5",",a,,7","","","","","","","","","","","",""
"USC00143686","2013-01","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5","1,a,,7","","","","","","","","","","","",""
"USC00143686","2013-02","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3",",a,,7","","","","","","","","","","","",""
"USC00143686","2013-04","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2","1,a,,7","","","","","","","","","","","",""
"USC00143686","2013-05","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.6","4,7","","","46.5",",7","13",",7","11",",7","1",",7","","","","","0",",7","2",",7","0",",7","22",",7","1",",7","","","","","0.0",",7,04,+","","","","","45.7",",,7,31,","32.8",",7,15,","125.4","5,,,7","","","87.1",",7","142.9",",,,7","","","17.02",",7","22.31",",,,7","11.74",",,,7","330","3,7","16.5","3,7"
"USC00143686","2013-06","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","2.5","4,7","","","149.3",",7","9",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","28",",7","5",",7","","","","","7.8",",7,03,","","","","","20.6",",,7,16,","36.1",",7,27,","165.9","1,,,7","","","9.7",",7","65.3",",,,7","","","22.99",",7","28.17",",,,7","17.80",",,,7","","","21.5",",7"
"USC00143686","2013-07","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.9","4,,,7","","","","","35.6",",a,,7","","","","","","","","","60","4,7","12.1","4,7"
"USC00143686","2013-08","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6",",a,,7","","","","","","","","","","","",""
"USC00143686","2013-09","38.6645","-94.8901","307.8","HILLSDALE LAKE, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5",",a,,7","","","","","","","","","","","",""
