"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","1960-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1267.7","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","2",",0","0",",0","","","","","-3.9",",0,22,+","0",",,0,31,+","0",",,0,31,+","17.0",",,0,11,","22.8",",0,07,","427.1","0","319.0",",0","53.0",",,,0","0",",,,0","8.04",",0","12.92",",,,0","3.17",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","","","","","-5.6",",0,22,","0",",T,0,26,+","0",",T,0,25,","21.1",",,0,26,","19.4",",0,07,","745.3","0","318.2",",0","49.8",",,,0","0",",T,,0","8.07",",0","12.62",",,,0","3.51",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","5",",0","0",",0","","","","","-1.1",",0,04,","0",",T,0,03,","0",",,0,28,+","35.3",",,0,07,","23.9",",0,15,","931.2","0","185.9",",0","120.2",",,,0","0",",,,0","11.69",",0","16.09",",,,0","7.30",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","24.8","0","24.8",",0","6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","2.8",",0,10,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,21,","28.9",",0,30,","1013.6","0","82.4",",0","133.7",",,,0","0",",,,0","16.48",",0","21.02",",,,0","11.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","40.1","0","15.3",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","47.5",",,0,12,","28.3",",0,25,+","1096.4","0","82.8",",0","130.3",",,,0","0",",,,0","16.08",",0","20.40",",,,0","11.76",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","131.8","0","91.7",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","11.7",",0,27,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,13,","30.6",",0,16,","1099.7","0","3.3",",0","103.9",",,,0","0",",,,0","21.18",",0","24.58",",,,0","17.79",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","330.4","0","198.6",",0","12",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","15.0",",0,16,","0",",,0,30,+","0",",,0,30,+","42.9",",,0,28,","32.8",",0,14,","1100.8","0","1.1",",0","166.0",",,,0","0",",,,0","24.92",",0","28.56",",,,0","21.27",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","624.0","0","293.6",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","21.1",",0,11,+","0",",,0,31,+","0",",,0,31,+","15.7",",,0,08,","36.1",",0,31,+","0.0","0","0.0",",0","49.5",",,,0","0",",,,0","27.80",",0","31.55",",,,0","24.06",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","876.8","0","252.8",",0","19",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","18.9",",0,21,","0",",,0,31,+","0",",,0,31,+","87.4",",,0,05,","34.4",",0,01,","0.0","0","0.0",",0","298.7",",,,0","0",",,,0","26.49",",0","29.51",",,,0","23.46",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1092.2","0","215.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","15.6",",0,17,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,04,","33.3",",0,04,","0.6","0","0.6",",0","30.7",",,,0","0",",,,0","25.50",",0","28.98",",,,0","22.01",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1143.2","0","51.0",",0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","7.8",",0,21,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,01,","30.0",",0,31,","27.2","0","26.6",",0","94.3",",,,0","0",",,,0","19.12",",0","23.43",",,,0","14.82",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1191.9","0","48.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,23,","30.6",",0,01,","133.4","0","106.2",",0","32.0",",,,0","0",",,,0","16.42",",0","20.25",",,,0","12.58",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1961-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1198.6","0","6.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","","","","","-2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,15,","23.9",",0,11,","339.2","0","205.8",",0","33.6",",,,0","0",",,,0","11.91",",0","16.31",",,,0","7.51",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.8","0","0.8",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","5",",0","1",",0","6",",0","0",",0","","","","","-4.4",",0,12,","0",",T,0,12,","0",",T,0,12,+","21.6",",,0,01,","24.4",",0,27,+","624.4","0","285.2",",0","69.6",",,,0","0",",T,,0","9.16",",0","13.75",",,,0","4.57",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","8.9","0","8.1",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","","","-1.7",",0,11,","0",",,0,28,+","0",",,0,28,+","14.7",",,0,21,","28.3",",0,27,","764.0","0","139.6",",0","20.1",",,,0","0",",,,0","13.64",",0","18.67",",,,0","8.60",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","11.1","0","2.2",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","","","","","0.0",",0,06,","0",",,0,31,+","0",",,0,31,+","57.9",",,0,02,","23.3",",0,31,+","959.5","0","195.5",",0","163.6",",,,0","0",",,,0","12.10",",0","16.12",",,,0","8.08",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","45.6","0","34.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","5.0",",0,16,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,29,","29.4",",0,23,","1027.3","0","67.8",",0","69.7",",,,0","0",",,,0","17.22",",0","21.70",",,,0","12.75",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","242.0","0","196.4",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","15.6",",0,10,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,31,","35.0",",0,27,+","1027.3","0","0.0",",0","66.4",",,,0","0",",,,0","24.67",",0","29.05",",,,0","20.29",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","440.4","0","198.4",",0","18",",0","14",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","18.9",",0,30,","0",",,0,30,+","0",",,0,30,+","46.5",",,0,26,+","32.2",",0,24,","1027.3","0","0.0",",0","363.2",",,,0","0",",,,0","24.95",",0","28.13",",,,0","21.76",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","729.2","0","288.8",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","21.1",",0,05,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,25,","35.0",",0,16,","0.0","0","0.0",",0","86.4",",,,0","0",",,,0","27.65",",0","31.04",",,,0","24.26",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","984.3","0","255.1",",0","15",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","20.0",",0,12,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,27,","32.2",",0,29,+","0.0","0","0.0",",0","204.7",",,,0","0",",,,0","26.56",",0","29.93",",,,0","23.19",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1155.7","0","171.4",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","13.3",",0,28,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,27,","31.7",",0,12,+","0.9","0","0.9",",0","86.2",",,,0","0",",,,0","24.02",",0","27.57",",,,0","20.46",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1263.4","0","107.7",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,02,","31.7",",0,08,+","37.3","0","36.4",",0","53.2",",,,0","0",",,,0","20.64",",0","24.96",",,,0","16.31",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1263.7","0","0.3",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","3.9",",0,26,+","0",",,0,30,+","0",",,0,30,+","25.7",",,0,09,","23.9",",0,21,","193.8","0","156.5",",0","55.2",",,,0","0",",,,0","13.13",",0","17.23",",,,0","9.03",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1962-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1263.7","0","0.0",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","2",",0","0",",0","","","","","-10.0",",0,13,","0",",,0,31,+","0",",T,0,11,+","11.7",",,0,29,","22.2",",0,20,","496.1","0","302.3",",0","25.2",",,,0","0",",T,,0","8.58",",0","13.04",",,,0","4.13",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","","","","","-4.4",",0,24,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,20,","20.0",",0,11,","799.2","0","303.1",",0","68.5",",,,0","0",",,,0","8.56",",0","12.92",",,,0","4.19",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","1",",0","0",",0","","","","","-3.9",",0,27,","0",",,0,28,+","0",",T,0,16,","50.0",",,0,24,","21.1",",0,19,","1096.7","0","297.5",",0","128.2",",,,0","0",",T,,0","7.71",",0","12.33",",,,0","3.09",",,,0","","","","","360",",X","","","","","","","18.5",",X","",""
"USW00013782","1963-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","17.5","0","17.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","3.9",",0,22,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,16,","30.0",",0,18,","1188.8","0","92.1",",0","51.6",",,,0","0",",,,0","15.93",",0","20.60",",,,0","11.26",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","71.1","0","53.6",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","","","","","8.9",",0,14,","0",",,0,30,+","0",",,0,30,+","56.1",",,0,06,","32.2",",0,23,","1214.9","0","26.1",",0","65.1",",,,0","0",",,,0","19.25",",0","23.11",",,,0","15.38",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","198.4","0","127.3",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","","","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,21,","33.9",",0,17,","1222.9","0","8.0",",0","27.7",",,,0","0",",,,0","22.18",",0","25.99",",,,0","18.37",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","429.0","0","230.6",",0","17",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","17.8",",0,02,","0",",,0,30,+","0",",,0,30,+","47.2",",,0,18,","35.0",",0,12,","1222.9","0","0.0",",0","262.8",",,,0","0",",,,0","26.02",",0","29.50",",,,0","22.54",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","691.6","0","262.6",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","19.4",",0,11,+","0",",,0,31,+","0",",,0,31,+","32.8",",,0,08,","34.4",",0,20,","0.0","0","0.0",",0","157.4",",,,0","0",",,,0","26.80",",0","30.54",",,,0","23.07",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","972.1","0","280.5",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","20.6",",0,27,","0",",,0,31,+","0",",,0,31,+","60.7",",,0,26,","33.3",",0,08,+","0.0","0","0.0",",0","123.5",",,,0","0",",,,0","27.38",",0","30.80",",,,0","23.96",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1119.4","0","147.3",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","13.3",",0,24,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,13,","32.8",",0,04,","2.8","0","2.8",",0","91.3",",,,0","0",",,,0","23.15",",0","26.65",",,,0","19.64",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1185.0","0","65.6",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","8.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","68.1",",,0,25,","28.9",",0,28,","15.2","0","12.4",",0","84.1",",,,0","0",",,,0","20.05",",0","24.57",",,,0","15.52",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1186.7","0","1.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","2.2",",0,14,","0",",,0,30,+","0",",,0,30,+","41.1",",,0,05,","23.9",",0,19,","126.0","0","110.8",",0","99.5",",,,0","0",",,,0","14.70",",0","18.87",",,,0","10.53",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1963-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1186.7","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","","","-3.9",",0,19,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,31,","18.3",",0,27,+","468.4","0","342.4",",0","68.4",",,,0","0",",,,0","7.29",",0","11.51",",,,0","3.06",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","17",",0","10",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","-5.0",",0,14,","0",",,0,31,+","0",",T,0,13,","65.3",",,0,12,","19.4",",0,24,+","752.8","0","284.4",",0","177.9",",,,0","0",",T,,0","9.16",",0","13.77",",,,0","4.55",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","12",",0","11",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,12,","0",",,0,29,+","0",",,0,29,+","62.0",",,0,18,","18.9",",0,18,","1022.1","0","269.3",",0","168.2",",,,0","0",",,,0","9.05",",0","13.18",",,,0","4.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","3.1","0","3.1",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,26,","23.9",",0,12,","1154.3","0","132.2",",0","100.3",",,,0","0",",,,0","14.17",",0","18.18",",,,0","10.16",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","54.8","0","51.7",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","8.3",",0,09,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,06,","31.7",",0,24,","1192.1","0","37.8",",0","74.6",",,,0","0",",,,0","18.80",",0","22.68",",,,0","14.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","195.6","0","140.8",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","13.9",",0,03,","0",",,0,31,+","0",",,0,31,+","57.2",",,0,02,","33.3",",0,28,","1194.3","0","2.2",",0","104.4",",,,0","0",",,,0","22.80",",0","26.73",",,,0","18.87",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","457.5","0","261.9",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","19.4",",0,08,+","0",",,0,30,+","0",",,0,30,+","81.3",",,0,07,","36.1",",0,16,+","1194.3","0","0.0",",0","172.9",",,,0","0",",,,0","27.06",",0","30.45",",,,0","23.67",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","691.7","0","234.2",",0","23",",0","16",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","21.1",",0,14,+","0",",,0,31,+","0",",,0,31,+","86.9",",,0,22,","32.8",",0,30,+","0.0","0","0.0",",0","603.2",",,,0","0",",,,0","25.89",",0","29.01",",,,0","22.77",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","948.9","0","257.2",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","20.0",",0,05,+","0",",,0,31,+","0",",,0,31,+","57.9",",,0,29,","34.4",",0,03,","0.0","0","0.0",",0","179.5",",,,0","0",",,,0","26.63",",0","29.83",",,,0","23.43",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1139.7","0","190.8",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","15.0",",0,14,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,12,","32.2",",0,01,","0.0","0","0.0",",0","68.9",",,,0","0",",,,0","24.69",",0","28.08",",,,0","21.31",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1180.9","0","41.2",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","7.2",",0,21,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,15,","28.3",",0,04,+","48.1","0","48.1",",0","110.2",",,,0","0",",,,0","18.11",",0","22.11",",,,0","14.11",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1201.2","0","20.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,24,","28.3",",0,17,","111.6","0","63.5",",0","23.0",",,,0","0",",,,0","16.89",",0","21.35",",,,0","12.43",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1964-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1206.2","0","5.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","7",",0","0",",0","","","","","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","58.7",",,0,04,","23.3",",0,13,","295.1","0","183.5",",0","81.6",",,,0","0",",,,0","12.58",",0","16.41",",,,0","8.75",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1965-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.3","0","0.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","","","","","-2.2",",0,18,+","0",",T,0,31,","0",",T,0,31,+","12.4",",,0,15,","22.8",",0,09,+","545.3","0","250.2",",0","36.0",",,,0","0",",T,,0","10.27",",0","14.86",",,,0","5.68",",,,0","","","","","","","","","","","","","","","",""
