"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157510","1973-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","3.1","0","3.1",",0","16",",0","13",",0","1",",0","0","1,0","0","3,0","0",",0","6",",0","0",",0","12",",0","0",",0","","","","","-4.4",",0,19,+","0","1,,0,31,+","0","3,,0,31,+","41.7",",,0,15,","27.2",",0,14,","2037.0","0","","","186.1",",0","","","","","","","","","","","","","","","","","159.8",",,,0","0","3,,,0","12.43",",0","18.28",",,,0","6.57",",,,0"
"USC00157510","1973-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","12.3","0","9.2",",0","16",",0","13",",0","0",",0","0",",0","0","1,0","0",",0","7",",0","0",",0","9",",0","0",",0","","","","","-3.9",",0,11,","0",",,0,30,+","0","1,,0,30,+","22.6",",,0,27,","28.3",",0,21,","2237.8","0","","","200.8",",0","","","","","","","","","","","","","","","","","118.7",",,,0","0","1,,,0","11.95",",0","17.45",",,,0","6.45",",,,0"
"USC00157510","1973-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","21.2","0","8.9","2,0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","17","2,0","0","2,0","","","","","0.6",",0,18,+","0",",,0,31,+","0",",,0,31,+","49.5",",,0,27,","26.1","2,0,25,","2331.3","0","","","93.5","2,0","","","","","","","","","","","","","","","","","176.5",",,,0","0",",,,0","15.35","2,0","21.92","2,,,0","8.77",",,,0"
"USC00157510","1973-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","161.5","0","140.3",",0","14",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","10.6",",0,29,","0",",,0,30,+","0",",,0,30,+","40.4",",,0,13,","32.2",",0,10,","2331.3","0","","","0.0",",0","","","","","","","","","","","","","","","","","166.9",",,,0","0",",,,0","23.01",",0","29.39",",,,0","16.63",",,,0"
"USC00157510","1973-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","330.5","0","169.0",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","12.8",",0,13,+","0",",,0,31,+","0",",,0,31,+","91.4",",,0,04,","33.3",",0,03,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","161.2",",,,0","0",",,,0","23.78",",0","29.41",",,,0","18.15",",,,0"
"USC00157510","1973-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","481.3","0","150.8",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","10.0",",0,23,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,10,","32.8",",0,30,+","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","44.5",",,,0","0",",,,0","23.20",",0","29.55",",,,0","16.85",",,,0"
"USC00157510","1973-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","590.6","0","109.3","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","4","1,0","","","1","","2.2",",0,19,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,14,","33.9","1,0,04,","12.2","0","","","12.2","1,0","","","","","","","","","","","","","","","","","44.7",",,,0","0",",,,0","21.73","1,0","27.92","1,,,0","15.54",",,,0"
"USC00157510","1973-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","614.2","0","23.6",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","26",",0","0",",0","","","1","","-2.8",",0,17,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,28,","30.0",",0,04,","119.5","0","","","107.3",",0","","","","","","","","","","","","","","","","","61.1",",,,0","0",",,,0","15.64",",0","23.05",",,,0","8.22",",,,0"
"USC00157510","1973-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","614.2","0","0.0","1,0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","10",",0","0","1,0","4","1,0","0","1,0","","","1","","-7.8",",0,11,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,27,","21.7","1,0,24,+","381.2","0","","","261.7","1,0","","","","","","","","","","","","","","","","","168.7",",,,0","0",",,,0","9.43","1,0","15.14","1,,,0","3.71",",,,0"
"USC00157510","1973-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","614.2","0","0.0","1,0","9",",0","7",",0","2",",0","","","1",",0","0","1,0","21","1,0","5",",0","0",",0","0",",0","","","","","-14.4","1,0,22,","","","33",",,0,20,","36.1",",,0,26,","20.6",",0,02,","829.2","0","","","448.0",",0","","","","","","","","","","","","","","","","","111.7",",,,0","59",",,,0","3.43","1,0","8.57",",,,0","-1.70","1,,,0"
"USC00157510","1974-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","21",",0","12",",0","4",",0","","","","","0",",0","13",",0","3","2,0","0","2,0","0","2,0","","","","","-10.6",",0,13,","","","","","80.5",",,0,10,","20.6","2,0,22,","1165.0","0","","","335.8","2,0","","","","","","","","","","","","","","","","","256.2",",,,0","","","6.75","2,0","11.23","2,,,0","2.27",",,,0"
"USC00157510","1974-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","11",",0","4",",0","0",",0","2",",0","0",",0","0",",0","18",",0","3",",0","0",",0","0",",0","","","","","-12.2",",0,26,","25",",,0,25,+","20",",,0,08,","19.1",",,0,22,","20.0",",0,01,","1560.1","0","","","395.1",",0","","","","","","","","","","","","","","","","","66.6",",,,0","33",",,,0","4.22",",0","10.23",",,,0","-1.79",",,,0"
"USC00157510","1974-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","2.8","0","2.8",",0","15",",0","12",",0","0",",0","0",",0","0","1,0","0",",0","9",",0","0",",0","8",",0","0",",0","","","","","-6.1",",0,22,","0",",,0,31,+","0","1,,0,31,+","22.9",",,0,19,","26.1",",0,08,","1799.1","0","","","239.0",",0","","","","","","","","","","","","","","","","","110.5",",,,0","0","1,,,0","10.71",",0","17.27",",,,0","4.15",",,,0"
"USC00157510","1974-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","11.5","0","8.7","1,0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0","1,0","16","1,0","0","1,0","","","2","","-2.8",",0,10,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,04,","27.2","1,0,28,+","1933.8","0","","","134.7","1,0","","","","","","","","","","","","","","","","","92.1",",,,0","0",",,,0","13.97","1,0","21.07","1,,,0","6.88",",,,0"
"USC00157510","1974-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","65.4","0","53.9","2,0","14",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","25","2,0","0","2,0","","","3","","1.1",",0,07,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,30,","31.1","2,0,19,","1980.1","0","","","46.3","2,0","","","","","","","","","","","","","","","","","175.7",",,,0","0",",,,0","18.61","2,0","24.47","2,,,0","12.75",",,,0"
"USC00157510","1974-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","130.8","0","65.4","1,0","13",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","0",",0","","","1","","6.1","1,0,26,","0",",,0,30,+","0",",,0,30,+","49.8",",,0,01,","31.7",",0,22,","2000.1","0","","","20.0",",0","","","","","","","","","","","","","","","","","78.7",",,,0","0",",,,0","19.88","1,0","25.85",",,,0","13.90","1,,,0"
"USC00157510","1974-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","293.4","0","162.6",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","2","","11.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","24.1",",,0,26,","32.2",",0,18,+","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","38.6",",,,0","0",",,,0","23.58",",0","30.15",",,,0","17.00",",,,0"
"USC00157510","1974-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","423.8","0","130.4","1,0","16",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","0","1,0","","","","","11.1",",0,05,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,29,","31.7","1,0,26,+","0.6","0","","","0.6","1,0","","","","","","","","","","","","","","","","","191.1",",,,0","0",",,,0","22.71","1,0","28.23","1,,,0","17.19",",,,0"
"USC00157510","1974-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","459.6","0","35.8",",0","14",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","3.3",",0,23,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,29,","29.4",",0,11,","51.8","0","","","51.2",",0","","","","","","","","","","","","","","","","","176.6",",,,0","0",",,,0","17.82",",0","22.81",",,,0","12.83",",,,0"
"USC00157510","1974-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","462.4","0","2.8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","","","","","-3.9",",0,22,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,16,","26.1",",0,31,","254.1","0","","","202.3",",0","","","","","","","","","","","","","","","","","36.5",",,,0","0",",,,0","11.90",",0","19.57",",,,0","4.22",",,,0"
"USC00157510","1974-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","463.8","0","1.4","1,0","14",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","4",",0","0",",0","","","","","-5.0","1,0,29,+","0",",,0,30,+","0",",,0,30,+","23.9",",,0,11,","25.6",",0,03,+","551.8","0","","","297.7",",0","","","","","","","","","","","","","","","","","133.1",",,,0","0",",,,0","8.05","1,0","13.52",",,,0","2.57","1,,,0"
"USC00157510","1974-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","463.8","0","0.0","2,0","17",",0","11",",0","0",",0","4",",","","","0","1,0","15","1,0","1","1,0","0","1,0","0","1,0","","","","","-10.0","1,0,10,","25",",,0,17,+","","","21.8",",,0,01,","20.6","1,0,31,","979.9","0","","","428.1","1,0","","","","","","","","","","","","","","","","","102.8",",,,0","","","3.62","2,0","7.78","1,,,0","-0.54","1,,,0"
"USC00157510","1975-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","17",",0","13",",0","0",",0","4","1,0","3",",0","0",",0","19",",0","2",",0","1",",0","0",",0","","","","","-14.4",",0,14,","102","1,,0,13,+","97",",,0,12,","17.5",",,0,19,","21.1",",0,29,","1407.8","0","","","427.9",",0","","","","","","","","","","","","","","","","","103.1",",,,0","152",",,,0","4.53",",0","10.27",",,,0","-1.21",",,,0"
"USC00157510","1975-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","3,0","13",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0","2,0","0","2,0","0","2,0","","","2","","-10.6","1,0,10,","0",",T,0,09,","8",",,0,09,","19.1",",,0,04,","20.6","2,0,23,","1708.8","0","","","301.0","2,0","","","","","","","","","","","","","","","","","94.4",",,,0","8",",,,0","6.12","3,0","11.49","2,,,0","0.76","1,,,0"
"USC00157510","1975-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","17",",0","13",",0","3",",0","1",",0","2",",0","0",",0","14",",0","1",",0","4",",0","0",",0","","","2","","-10.6",",0,04,","76",",,0,10,","76",",,0,10,","87.9",",,0,12,","25.0",",0,21,","2078.1","0","","","369.3",",0","","","","","","","","","","","","","","","","","312.2",",,,0","101",",,,0","6.42",",0","12.14",",,,0","0.71",",,,0"
"USC00157510","1975-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","7.5","0","7.5","2,0","11",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","14","1,0","0","1,0","","","1","","-3.9","1,0,04,","0",",,0,30,+","0",",,0,30,+","63.8",",,0,25,","27.8","1,0,28,","2270.7","0","","","192.6","1,0","","","","","","","","","","","","","","","","","147.1",",,,0","0",",,,0","11.82","2,0","18.65","1,,,0","5.00","1,,,0"
"USC00157510","1975-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","60.6","0","53.1","1,0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","0","1,0","","","","","6.7",",0,11,+","0",",,0,31,+","0",",,0,31,+","39.6",",,0,15,","31.1","1,0,25,","2291.5","0","","","20.8","1,0","","","","","","","","","","","","","","","","","81.1",",,,0","0",",,,0","19.49","1,0","25.83","1,,,0","13.14",",,,0"
"USC00157510","1975-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","171.2","0","110.6","2,0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","3","2,0","","","4","","8.3",",0,09,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,10,","32.8","2,0,18,","2294.3","0","","","2.8","2,0","","","","","","","","","","","","","","","","","93.0",",,,0","0",",,,0","22.12","2,0","28.26","2,,,0","15.98",",,,0"
"USC00157510","1975-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","334.2","0","163.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","9.4",",0,12,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,24,","33.9",",0,30,+","0.3","0","","","0.3",",0","","","","","","","","","","","","","","","","","24.3",",,,0","0",",,,0","23.58",",0","30.11",",,,0","17.06",",,,0"
"USC00157510","1975-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","517.0","0","182.8","1,0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","10","1,0","","","4","","13.9",",0,09,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,04,","33.3","1,0,03,+","0.3","0","","","0.0","1,0","","","","","","","","","","","","","","","","","119.8",",,,0","0",",,,0","24.46","1,0","30.93","1,,,0","17.99",",,,0"
"USC00157510","1975-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","563.7","0","46.7",",0","10",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","","","","","3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","62.7",",,0,20,","34.4",",0,05,","59.8","0","","","59.5",",0","","","","","","","","","","","","","","","","","228.1",",,,0","0",",,,0","17.90",",0","24.05",",,,0","11.76",",,,0"
"USC00157510","1975-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","569.3","0","5.6",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","","","-1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,17,","28.9",",0,14,","187.7","0","","","127.9",",0","","","","","","","","","","","","","","","","","119.1",",,,0","0",",,,0","14.39",",0","20.86",",,,0","7.92",",,,0"
"USC00157510","1975-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","570.7","0","1.4","1,0","10",",0","5",",0","0",",0","1",",0","0",",0","0","1,0","13","1,0","0",",0","10",",0","0",",0","","","","","-7.8","1,0,28,","25",",,0,14,","20",",,0,14,","19.1",",,0,30,","26.1",",0,05,","454.8","0","","","267.1",",0","","","","","","","","","","","","","","","","","62.3",",,,0","20",",,,0","9.16","1,0","15.85",",,,0","2.47","1,,,0"
"USC00157510","1975-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","570.7","0","0.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","-12.8",",0,19,","0",",,0,31,+","8",",,0,27,","22.4",",,0,31,","20.0",",0,05,","906.2","0","","","451.4",",0","","","","","","","","","","","","","","","","","96.7",",,,0","8",",,,0","3.77",",0","8.94",",,,0","-1.40",",,,0"
"USC00157510","1976-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","2","1,0","1",",0","1",",0","24",",0","5",",0","0",",0","0",",0","","","","","-19.4",",0,09,","51","1,,0,20,","38",",,0,20,","22.1",",,0,25,","13.9",",0,26,+","1478.1","0","","","571.9",",0","","","","","","","","","","","","","","","","","117.7",",,,0","66",",,,0","-0.11",",0","5.72",",,,0","-5.95",",,,0"
"USC00157510","1976-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","10",",0","7",",0","1",",0","2",",0","1",",0","1",",0","15",",0","1",",0","3",",0","0",",0","","","","","-17.8",",0,02,","25",",,0,03,+","25",",,0,03,","46.0",",,0,13,","23.3",",0,29,","1786.4","0","","","308.3",",0","","","","","","","","","","","","","","","","","111.9",",,,0","38",",,,0","7.70",",0","14.77",",,,0","0.63",",,,0"
"USC00157510","1976-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","2.8","0","2.8","3,0","11",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","13","1,0","0","2,0","7","2,0","0","2,0","","","","","-5.6","1,0,17,","0",",,0,31,+","0",",T,0,28,+","67.1",",,0,21,","27.2","2,0,04,","2001.3","0","","","214.9","2,0","","","","","","","","","","","","","","","","","175.3",",,,0","0",",T,,0","10.77","3,0","17.44","2,,,0","4.10","1,,,0"
"USC00157510","1976-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","10.8","0","8.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","17",",0","0",",0","","","","","-3.9",",0,10,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,21,","28.9",",0,20,+","2175.6","0","","","174.3",",0","","","","","","","","","","","","","","","","","29.9",",,,0","0",",,,0","12.79",",0","21.24",",,,0","4.34",",,,0"
"USC00157510","1976-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","22.0","0","11.2",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","0",",0","","","","","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","44.2",",,0,16,","27.8",",0,14,","2276.2","0","","","100.6",",0","","","","","","","","","","","","","","","","","115.2",",,,0","0",",,,0","15.45",",0","22.55",",,,0","8.35",",,,0"
"USC00157510","1976-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","102.6","0","80.6","1,0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","0","1,0","","","","","7.8",",0,06,","0",",,0,30,+","0",",,0,30,+","57.2",",,0,02,","31.1","1,0,14,+","2280.1","0","","","3.9","1,0","","","","","","","","","","","","","","","","","249.5",",,,0","0",",,,0","21.05","1,0","27.16","1,,,0","14.94",",,,0"
"USC00157510","1976-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","226.1","0","123.5",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","10.6",",0,17,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,03,","32.8",",0,24,+","0.8","0","","","0.8",",0","","","","","","","","","","","","","","","","","123.4",",,,0","0",",,,0","22.29",",0","28.46",",,,0","16.12",",,,0"
"USC00157510","1976-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","325.0","0","98.9",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,26,","31.7",",0,25,+","7.2","0","","","6.4",",0","","","","","","","","","","","","","","","","","62.5",",,,0","0",",,,0","21.32",",0","27.93",",,,0","14.71",",,,0"
"USC00157510","1976-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0",",0","5",",0","4",",0","0",",0","","","","","0",",0","22",",0","1",",0","0",",0","0",",0","","","","","-16.1",",0,30,","","","","","10.9",",,0,28,","20.0",",0,27,","","","","","445.6",",0","","","","","","","","","","","","","","","","","19.7",",,,0","","","3.48",",0","9.82",",,,0","-2.86",",,,0"
"USC00157510","1976-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","3,0","6","4,0","3","4,0","0","4,0","","","2","4,0","0","2,0","26","2,0","1","1,0","0","1,0","0","1,0","","","","","-15.6","2,0,30,","","","51","4,,0,31,","5.1","4,,0,31,","15.6","1,0,18,","","","","","486.9","1,0","","","","","","","","","","","","","","","","","18.4","4,,,0","89","4,,,0","0.98","3,0","7.60","1,,,0","-5.63","2,,,0"
"USC00157510","1977-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","8","1,0","6","1,0","0","1,0","","","2","4,0","14",",0","29",",0","17",",0","0",",0","0",",0","","","","","-25.0",",0,17,","","","127","4,,0,24,","22.6","1,,0,14,","5.0",",0,28,","","","","","781.7",",0","","","","","","","","","","","","","","","","","64.8","1,,,0","249","4,,,0","-6.88",",0","-1.34",",,,0","-12.43",",,,0"
"USC00157510","1977-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","8",",0","4",",0","0",",0","","","","","2","2,0","22","2,0","4","1,0","1","1,0","0","1,0","","","","","-17.8","2,0,02,+","","","","","20.3",",,0,12,","26.1","1,0,26,","","","","","443.8","1,0","","","","","","","","","","","","","","","","","53.1",",,,0","","","1.41","2,0","8.60","1,,,0","-5.78","2,,,0"
"USC00157510","1977-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","6.2","0","6.2","2,0","7","2,0","6","2,0","1","2,0","0",",0","0",",0","0","1,0","7","1,0","0","2,0","11","2,0","0","2,0","","","","","-8.9","1,0,02,","0",",,0,31,+","0",",,0,31,+","29.2","2,,0,04,","27.2","2,0,30,","","","","","225.4","2,0","","","","","","","","","","","","","","","","","55.9","2,,,0","0",",,,0","10.65","2,0","17.74","2,,,0","3.56","1,,,0"
"USC00157510","1977-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","12.8","0","6.6","2,0","13",",0","9",",0","3",",0","0",",0","0",",0","0","2,0","5","2,0","0",",0","20",",0","0",",0","","","","","-2.8","2,0,07,","0",",,0,30,+","0",",,0,30,+","67.3",",,0,04,","29.4",",0,18,","","","","","107.9",",0","","","","","","","","","","","","","","","","","185.2",",,,0","0",",,,0","14.60","2,0","22.68",",,,0","6.52","2,,,0"
"USC00157510","1977-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","75.7","0","62.9",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,22,","31.1",",0,31,","","","","","34.2",",0","","","","","","","","","","","","","","","","","70.9",",,,0","0",",,,0","19.26",",0","26.32",",,,0","12.20",",,,0"
