"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129222","1963-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","353.5","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","1","","-5.6",",0,24,","0",",T,0,30,","15",",,0,30,","13.7",",,0,01,","20.0",",0,18,","","","553.0","0","","","","","","","","","","","","","","","","","362.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3",",,,0","15",",,,0","6.26",",0","11.36",",,,0","1.17",",,,0","",""
"USC00129222","1963-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","353.5","0","0.0",",0","5",",0","3",",0","0",",0","23",",0","2",",0","9",",0","31",",0","23",",0","0",",0","0",",0","","","","","-23.3",",0,31,+","127",",,0,23,+","79",",,0,18,","8.1",",,0,18,","13.9",",0,08,","","","1376.7","0","","","","","","","","","","","","","","","","","823.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5",",,,0","151",",,,0","-8.24",",0","-3.44",",,,0","-13.04",",,,0","",""
"USC00129222","1964-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","4",",0","1",",0","2",",0","29",",0","14",",0","0",",0","0",",0","","","","","-21.1",",0,01,","25",",,0,15,+","25",",,0,14,","9.7",",,0,09,","13.3",",0,23,","","","2020.9","0","","","","","","","","","","","","","","","","","644.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7",",,,0","30",",,,0","-2.45",",0","2.61",",,,0","-7.51",",,,0","",""
"USC00129222","1964-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","17",",0","4",",0","1",",0","29",",0","11",",0","0",",0","0",",0","","","","","-18.9",",0,27,","127",",,0,22,","58",",,0,26,","7.4",",,0,13,","12.2",",0,06,","","","2655.0","0","","","","","","","","","","","","","","","","","634.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6",",,,0","267",",,,0","-3.53",",0","1.56",",,,0","-8.62",",,,0","",""
"USC00129222","1964-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","13",",0","9",",0","0",",0","8",",0","4",",0","0",",0","26",",0","4",",0","0",",0","0",",0","","","1","","-10.0",",0,30,","127",",,0,30,","119",",,0,30,","15.5",",,0,21,","18.3",",0,17,","","","3179.7","0","","","","","","","","","","","","","","","","","524.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6",",,,0","353",",,,0","1.41",",0","6.40",",,,0","-3.58",",,,0","",""
"USC00129222","1964-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","2.5","0","2.5",",0","11",",0","10",",0","0",",0","1",",0","0",",0","0",",0","7",",0","0",",0","5",",0","0",",0","","","10","","-7.8",",0,01,","25",",,0,01,","0",",T,0,09,+","20.6",",,0,06,","28.9",",0,18,","","","3453.8","0","","","","","","","","","","","","","","","","","274.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.2",",,,0","0",",T,,0","9.28",",0","14.91",",,,0","3.65",",,,0","",""
"USC00129222","1964-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","53.5","0","51.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","4",",0","","","3","","2.8",",0,30,+","0",",,0,31,+","0",",,0,31,+","15.5",",,0,08,","34.4",",0,23,","","","3526.4","0","","","","","","","","","","","","","","","","","72.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3",",,,0","0",",,,0","17.64",",0","25.00",",,,0","10.27",",,,0","",""
"USC00129222","1964-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","166.9","0","113.4",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","","","10","","5.6",",0,03,+","0",",,0,30,+","0",",,0,30,+","30.2",",,0,20,","34.4",",0,20,","","","3551.9","0","","","","","","","","","","","","","","","","","25.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.9",",,,0","0",",,,0","21.26",",0","28.10",",,,0","14.43",",,,0","",""
"USC00129222","1964-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","311.7","0","144.8",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","6","","8.3",",0,05,","0",",,0,31,+","0",",,0,31,+","54.1",",,0,25,","33.9",",0,24,+","","","5.0","0","","","","","","","","","","","","","","","","","5.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.8",",,,0","0",",,,0","22.84",",0","29.02",",,,0","16.66",",,,0","",""
"USC00129222","1964-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","397.0","0","85.3",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","3","","3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,21,","35.6",",0,03,","","","38.0","0","","","","","","","","","","","","","","","","","33.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.4",",,,0","0",",,,0","20.02",",0","27.24",",,,0","12.80",",,,0","",""
"USC00129222","1964-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","453.3","0","56.3",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","5",",0","","","5","","1.1",",0,13,","0",",,0,30,+","0",",,0,30,+","65.3",",,0,21,","34.4",",0,11,","","","125.5","0","","","","","","","","","","","","","","","","","87.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.3",",,,0","0",",,,0","17.29",",0","24.42",",,,0","10.16",",,,0","",""
"USC00129222","1964-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","453.3","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7",",0","0",",0","","","1","","-3.3",",0,20,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,08,","26.1",",0,18,","","","406.7","0","","","","","","","","","","","","","","","","","281.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0",",,,0","0",",,,0","9.26",",0","16.32",",,,0","2.20",",,,0","",""
"USC00129222","1964-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","453.3","0","0.0",",0","7",",0","5",",0","1",",0","6",",0","3",",0","0",",0","16",",0","5",",0","5",",0","0",",0","","","4","","-15.0",",0,22,","102",",,0,22,+","69",",,0,30,","30.0",",,0,28,","23.9",",0,04,","","","775.9","0","","","","","","","","","","","","","","","","","369.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0",",,,0","168",",,,0","6.03",",0","12.24",",,,0","-0.18",",,,0","",""
"USC00129222","1964-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","453.3","0","0.0",",0","13",",0","6",",0","0",",0","14",",0","4",",0","0",",0","28",",0","17",",0","0",",0","0",",0","","","","","-16.7",",0,18,","203",",,0,05,+","71",",,0,03,","13.7",",,0,11,","12.8",",0,25,","","","1438.6","0","","","","","","","","","","","","","","","","","662.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4",",,,0","251",",,,0","-3.04",",0","0.80",",,,0","-6.89",",,,0","",""
"USC00129222","1965-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","10",",0","7",",0","1",",0","7",",0","1",",0","4",",0","28",",0","14",",0","0",",0","0",",0","","","","","-20.6",",0,29,","51",",,0,21,+","41",",,0,15,","48.5",",,0,23,","15.6",",0,09,+","","","2135.0","0","","","","","","","","","","","","","","","","","696.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.3",",,,0","54",",,,0","-4.13",",0","0.68",",,,0","-8.95",",,,0","",""
"USC00129222","1965-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","10",",0","3",",0","4",",0","27",",0","13",",0","0",",0","0",",0","","","","","-23.9",",0,03,+","178",",,0,27,+","107",",,0,25,","19.8",",,0,10,","12.2",",0,10,+","","","2759.0","0","","","","","","","","","","","","","","","","","624.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2",",,,0","244",",,,0","-3.95",",0","0.86",",,,0","-8.76",",,,0","",""
"USC00129222","1965-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","18",",0","9",",0","0",",0","17",",0","6",",0","1",",0","29",",0","8",",0","0",",0","0",",0","","","1","","-17.8",",0,27,","127",",,0,26,","97",",,0,10,","9.7",",,0,04,","13.3",",0,02,","","","3383.1","0","","","","","","","","","","","","","","","","","624.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4",",,,0","398",",,,0","-1.80",",0","2.07",",,,0","-5.66",",,,0","",""
"USC00129222","1965-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3",",0","0",",0","","","7","","-3.3",",0,03,","0",",T,0,01,","5",",,0,02,","25.1",",,0,24,","23.3",",0,12,","","","3687.2","0","","","","","","","","","","","","","","","","","304.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.5",",,,0","5",",,,0","8.20",",0","13.30",",,,0","3.10",",,,0","",""
"USC00129222","1965-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","42.8","0","42.8",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","9","","2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,05,","30.0",",0,25,","","","3740.6","0","","","","","","","","","","","","","","","","","53.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.2",",,,0","0",",,,0","17.99",",0","24.71",",,,0","11.27",",,,0","",""
"USC00129222","1965-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","127.8","0","85.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","","","6","","7.2",",0,19,+","0",",,0,30,+","0",",,0,30,+","20.8",",,0,29,+","33.3",",0,28,","","","3761.5","0","","","","","","","","","","","","","","","","","20.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3",",,,0","0",",,,0","20.47",",0","27.40",",,,0","13.54",",,,0","",""
"USC00129222","1965-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","218.9","0","91.1",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","9","","8.9",",0,29,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,07,","33.9",",0,24,","","","5.5","0","","","","","","","","","","","","","","","","","5.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5",",,,0","0",",,,0","21.09",",0","27.32",",,,0","14.87",",,,0","",""
"USC00129222","1965-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","300.6","0","81.7","1,0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","26","1,0","3","1,0","","","8","","3.3",",0,29,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,27,","32.8","1,0,17,","","","30.1","0","","","","","","","","","","","","","","","","","24.6","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.9",",,,0","0",",,,0","20.05","1,0","25.81","1,,,0","14.29",",,,0","",""
"USC00129222","1965-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","356.9","0","56.3",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","5","","2.8",",0,27,+","0",",,0,30,+","0",",,0,30,+","86.9",",,0,15,","31.1",",0,19,","","","96.6","0","","","","","","","","","","","","","","","","","66.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.8",",,,0","0",",,,0","17.99",",0","23.24",",,,0","12.74",",,,0","",""
"USC00129222","1965-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","360.0","0","3.1",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","8",",0","0",",0","","","","","-3.9",",0,29,","0",",,0,31,+","0",",T,0,23,","22.1",",,0,22,","27.8",",0,18,","","","321.2","0","","","","","","","","","","","","","","","","","224.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6",",,,0","0",",T,,0","11.19",",0","17.21",",,,0","5.17",",,,0","",""
"USC00129222","1965-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","360.0","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","1",",0","0",",0","","","1","","-7.8",",0,29,+","0",",T,0,30,+","5",",,0,30,+","13.7",",,0,27,","23.3",",0,04,","","","726.7","0","","","","","","","","","","","","","","","","","405.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2",",,,0","10",",,,0","4.82",",0","10.23",",,,0","-0.60",",,,0","",""
"USC00129222","1965-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","360.0","0","0.0",",0","9",",0","7",",0","1",",0","6",",0","2",",0","0",",0","23",",0","5",",0","0",",0","0",",0","","","","","-12.8",",0,28,","51",",,0,21,","33",",,0,25,","87.6",",,0,25,","15.0",",0,31,","","","1249.3","0","","","","","","","","","","","","","","","","","522.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.8",",,,0","78",",,,0","1.47",",0","5.10",",,,0","-2.15",",,,0","",""
"USC00129222","1966-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","21",",0","1",",0","8",",0","31",",0","22",",0","0",",0","0",",0","","","","","-26.1",",0,30,","51",",,0,08,","41",",,0,08,","10.9",",,0,13,","15.0",",0,01,","","","2053.8","0","","","","","","","","","","","","","","","","","804.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0",",,,0","67",",,,0","-7.62",",0","-2.99",",,,0","-12.25",",,,0","",""
"USC00129222","1966-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","5",",0","0",",0","0",",0","25",",0","11",",0","0",",0","0",",0","","","","","-17.2",",0,21,","25",",,0,05,+","0",",T,0,26,+","10.4",",,0,10,","12.8",",0,10,","","","2648.3","0","","","","","","","","","","","","","","","","","594.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3",",,,0","0",",T,,0","-2.90",",0","1.93",",,,0","-7.73",",,,0","",""
"USC00129222","1966-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","14",",0","9",",0","1",",0","3",",0","1",",0","0",",0","20",",0","4",",0","1",",0","0",",0","","","2","","-10.0",",0,08,","102",",,0,01,","102",",,0,01,","25.9",",,0,01,","22.8",",0,18,","","","3113.6","0","","","","","","","","","","","","","","","","","465.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4",",,,0","128",",,,0","3.32",",0","8.13",",,,0","-1.48",",,,0","",""
