"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00414976","2013-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1264.9","7","262.4",",7","5",",7","4",",7","3",",7","","","","","0",",7","0",",7","0",",7","30",",7","23",",7","","","1","","14.4",",7,24,+","","","","","102.1",",,7,20,","36.7",",7,02,","228.3",",,,7","0.0","7","0.0",",7","","","231.7",",,,7","","","27.08",",7","33.46",",,,7","20.70",",,,7","",""
"USC00414976","2013-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1329.7","7","64.8",",7","8",",7","3",",7","3",",7","","","","","0",",7","0",",7","0",",7","28",",7","0",",7","1","","4","","6.1",",7,21,+","","","","","52.1",",,7,16,","30.6",",7,05,+","124.3",",,,7","35.6","7","35.6",",7","","","123.3",",,,7","","","19.28",",7","24.49",",,,7","14.06",",,,7","",""
"USC00414976","2013-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1333.7","7","4.0",",7","9",",7","6",",7","1",",7","","","","","0",",7","2",",7","0",",7","6",",7","0",",7","","","","","-1.1",",7,29,+","","","","","33.0",",,7,06,","27.8",",7,18,","79.1",",,,7","244.3","7","208.7",",7","","","88.7",",,,7","","","11.51",",7","16.38",",,,7","6.64",",,,7","",""
"USC00414976","2013-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1333.7","7","0.0",",7","5",",7","5",",7","3",",7","","","","","0",",7","11",",7","0",",7","2",",7","0",",7","","","","","-2.8",",7,11,+","","","","","39.1",",,7,21,","24.4",",7,05,","47.5",",,,7","589.4","7","345.1",",7","","","119.6",",,,7","","","7.20",",7","12.15",",,,7","2.25",",,,7","",""
"USC00414976","2014-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","7","0.0",",7","3",",7","2",",7","1",",7","","","","","0",",7","15",",7","0",",7","0",",7","0",",7","","","","","-6.7",",7,07,+","","","","","29.5",",,7,11,","20.0",",7,21,+","","","962.2","7","372.8",",7","","","37.1",",,,7","","","6.31",",7","12.31",",,,7","0.30",",,,7","",""
"USC00414976","2014-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.9","7","0.9",",7","8",",7","6",",7","0",",7","","","","","0",",7","10",",7","1",",7","8",",7","0",",7","","","","","-4.4",",7,07,+","","","","","16.5",",,7,03,","22.8",",7,24,","66.1","5,,,7","1255.2","7","293.0",",7","","","49.6",",,,7","","","7.90",",7","12.94",",,,7","2.86",",,,7","",""
"USC00414976","2014-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.9","7","0.0",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","4",",7","1",",7","11",",7","0",",7","","","2","","-6.1",",7,04,+","0",",,7,31,+","0",",T,7,02,","22.9",",,7,03,","25.6",",7,29,","108.0","4,,,7","1494.3","7","239.1",",7","","","47.1",",,,7","0",",T,,7","10.62",",7","17.04",",,,7","4.20",",,,7","",""
"USC00414976","2014-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","38.4","7","37.5",",7","8",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","","","6","","3.9",",7,15,","0",",,7,30,+","0",",,7,30,+","43.7",",,7,07,","27.8",",7,27,+","184.1","1,,,7","1564.6","7","70.3",",7","","","154.2",",,,7","0",",,,7","17.24",",7","22.44",",,,7","12.04",",,,7","",""
"USC00414976","2014-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","224.8","7","186.4",",7","4",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","","","2","","6.1",",7,01,","0",",,7,31,+","0",",,7,31,+","45.7",",,7,09,","31.7",",7,23,+","205.7",",,,7","1574.6","7","10.0",",7","","","101.8",",,,7","0",",,,7","24.02",",7","28.55",",,,7","19.49",",,,7","",""
"USC00414976","2014-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","","","8",",7","3",",7","1",",7","0",",7","0",",7","","","","","0",",7","30",",7","21",",7","","","4","","","","0",",,7,30,+","0",",,7,30,+","36.3",",,7,10,","35.0",",7,04,","209.3",",,,7","","","","","","","63.0",",,,7","0",",,,7","","","32.38",",,,7","","","",""
"USC00414976","2014-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","","","8",",7","6",",7","2",",7","0","1,7","0",",7","","","","","0",",7","31",",7","25",",7","","","6","","","","0","1,,7,31,+","0",",,7,31,+","46.0",",,7,31,","37.2",",7,14,","244.6",",,,7","","","","","","","126.7",",,,7","0",",,,7","","","33.30",",,,7","","","",""
"USC00414976","2014-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","330.6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","26",",7","","","1","","18.9",",7,14,+","0",",,7,31,+","0",",,7,31,+","7.9",",,7,01,","36.7",",7,26,+","250.2",",,,7","","","0.0",",7","","","11.0",",,,7","0",",,,7","29.00",",7","34.03",",,,7","23.96",",,,7","",""
"USC00414976","2014-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","241.1",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","15",",7","","","","","13.3",",7,24,","0",",,7,30,+","0",",,7,30,+","11.9",",,7,13,","36.7",",7,06,","197.3",",,,7","","","0.0",",7","","","24.8",",,,7","0",",,,7","26.37",",7","31.70",",,,7","21.03",",,,7","",""
"USC00414976","2014-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","140.5",",7","8",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","5",",7","","","","","9.4",",7,31,","0",",,7,31,+","0",",,7,31,+","42.4",",,7,11,","35.0",",7,03,","164.2","1,,,7","","","1.7",",7","","","109.6",",,,7","0",",,,7","22.81",",7","28.62",",,,7","17.00",",,,7","",""
"USC00414976","2014-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","2.2",",7","8",",7","4",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","9",",7","0",",7","","","","","-5.6",",7,18,","0",",T,7,17,","0",",T,7,17,","27.9",",,7,05,","24.4",",7,30,+","84.2","2,,,7","","","187.5",",7","","","66.5",",,,7","0",",T,,7","12.16",",7","17.90",",,,7","6.41",",,,7","",""
"USC00414976","2014-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","","","1.4",",7","13",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","","","","","1.7",",7,29,","0",",,7,31,+","0",",,7,31,+","10.9",",,7,24,","26.1",",7,01,","54.9",",,,7","","","182.6",",7","","","45.1",",,,7","0",",,,7","12.49",",7","16.47",",,,7","8.50",",,,7","",""
"USC00414976","2015-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","7","0.0","2,7","7",",7","6",",7","1",",7","0",",7","0",",7","0",",7","16",",7","0","2,7","5","2,7","0","2,7","","","","","-3.3",",7,17,","0",",,7,31,+","0",",,7,31,+","65.0",",,7,03,","26.7","2,7,29,","62.7","3,,,7","","","308.6","2,7","","","140.4",",,,7","0",",,,7","7.56","2,7","13.94","2,,,7","1.17",",,,7","",""
"USC00414976","2015-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","7","0.0","1,7","10","1,7","7","1,7","1","1,7","0","1,7","0","1,7","0","1,7","14","1,7","2","1,7","5","1,7","0","1,7","","","","","-5.0","1,7,03,+","0","1,T,7,26,","0","1,T,7,26,","38.1","1,,7,23,","25.6","1,7,21,+","","","","","316.9","1,7","","","105.4","1,,,7","0","1,T,,7","6.60","1,7","12.73","1,,,7","0.46","1,,,7","3894","2,,,7"
"USC00414976","2015-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","6.7","7","6.7",",7","16",",7","11",",7","2",",7","0",",7","0",",7","0",",7","5",",7","0",",7","10",",7","0",",7","","","","","-5.0",",7,06,","0",",T,7,05,","3",",,7,05,","41.9",",,7,10,","30.0",",7,29,","74.3","2,,,7","","","195.3",",7","","","153.7",",,,7","3",",,,7","12.25",",7","17.67",",,,7","6.83",",,,7","2947","3,,,7"
"USC00414976","2015-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","54.4","7","47.7",",7","16",",7","14",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","","","7.8",",7,21,+","0",",,7,30,+","0",",,7,30,+","32.3",",,7,18,","29.4",",7,28,+","144.0",",,,7","","","32.1",",7","","","185.6",",,,7","0",",,,7","18.85",",7","24.21",",,,7","13.49",",,,7","4317",",,,7"
"USC00414976","2015-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","178.4","7","124.0",",7","17",",7","14",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","2",",7","","","","","13.3",",7,01,","0",",,7,31,+","0",",,7,31,+","65.5",",,7,11,","33.3",",7,27,","166.6","1,,,7","","","2.8",",7","","","303.0",",,,7","0",",,,7","22.24",",7","27.20",",,,7","17.28",",,,7","4510",",,,7"
"USC00414976","2015-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","448.1","7","269.7",",7","8",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","22",",7","","","","","16.1",",7,01,","0",",,7,30,+","0",",,7,30,+","44.5",",,7,18,","36.7",",7,10,","222.5",",,,7","","","0.0",",7","","","99.5",",,,7","0",",,,7","27.32",",7","33.01",",,,7","21.64",",,,7","3683",",,,7"
"USC00414976","2015-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","772.1","7","324.0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","","","22.2",",7,03,+","0",",,7,31,+","0",",,7,31,+","2.3",",,7,08,","37.2",",7,31,","285.3",",,,7","0.0","7","0.0",",7","","","2.3",",,,7","0",",,,7","28.79",",7","33.70",",,,7","23.87",",,,7","4125",",,,7"
"USC00414976","2015-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1076.1","7","304.0",",7","5",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","","","17.8",",7,20,","0",",,7,31,+","0",",,7,31,+","29.2",",,7,20,","39.4",",7,11,","284.3",",,,7","0.0","7","0.0",",7","","","55.6",",,,7","0",",,,7","28.14",",7","34.23",",,,7","22.05",",,,7","3537",",,,7"
"USC00414976","2015-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1305.4","7","229.3",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","18",",7","","","","","13.3",",7,13,","0",",,7,30,+","0",",,7,30,+","17.0",",,7,09,","36.1",",7,08,","218.1",",,,7","0.0","7","0.0",",7","","","22.3",",,,7","0",",,,7","25.98",",7","32.03",",,,7","19.92",",,,7","2969",",,,7"
"USC00414976","2015-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1377.6","7","72.2",",7","5",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","5",",7","","","","","8.9",",7,18,","0",",,7,31,+","0",",,7,31,+","170.7",",,7,24,","34.4",",7,15,","163.4","3,,,7","11.4","7","11.4",",7","","","298.0",",,,7","0",",,,7","20.30",",7","26.81",",,,7","13.78",",,,7","3238",",,,7"
"USC00414976","2015-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1384.3","7","6.7",",7","13",",7","9",",7","3",",7","0",",7","0",",7","0",",7","1",",7","0",",7","11",",7","0",",7","","","","","-0.6",",7,22,","0",",,7,30,+","0",",,7,30,+","54.6",",,7,28,","25.6",",7,12,","74.6",",,,7","138.2","7","126.8",",7","","","228.8",",,,7","0",",,,7","14.33",",7","18.83",",,,7","9.83",",,,7","3936",",,,7"
"USC00414976","2015-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1387.4","7","3.1",",7","9",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","","","","","0.6",",7,17,","0",",,7,31,+","0",",,7,31,+","174.0",",,7,28,","25.6",",7,27,+","71.8","2,,,7","338.4","7","200.2",",7","","","310.6",",,,7","0",",,,7","11.98",",7","17.84",",,,7","6.11",",,,7","4363",",,,7"
"USC00414976","2016-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","7","0.0",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","2",",7","0",",7","","","","","-3.9",",7,11,","0",",,7,31,+","0",",,7,31,+","8.4",",,7,22,","22.8",",7,31,","63.5","2,,,7","680.9","7","342.5",",7","","","17.3",",,,7","0",",,,7","7.28",",7","13.13",",,,7","1.44",",,,7","4092",",,,7"
"USC00414976","2016-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","2.0","7","2.0",",7","5",",7","5",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","7",",7","0",",7","","","","","-1.1",",7,26,+","0",",,7,29,+","0",",,7,29,+","32.3",",,7,22,","23.9",",7,20,+","115.4",",,,7","871.1","7","190.2",",7","","","72.9",",,,7","0",",,,7","11.84",",7","17.86",",,,7","5.83",",,,7","3963",",,,7"
"USC00414976","2016-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","12.0","7","10.0","1,7","9","1,7","5","1,7","3","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","20","1,7","0","1,7","","","","","2.2","1,7,21,","0",",,7,31,+","0",",,7,31,+","102.6","1,,7,09,","30.0","1,7,15,","139.5","3,,,7","940.8","7","69.7","1,7","","","191.4","1,,,7","0",",,,7","16.34","1,7","22.24","1,,,7","10.44","1,,,7","4839","2,,,7"
"USC00414976","2016-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","92.8","7","80.8",",7","12",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","","","","","7.2",",7,03,","0",",,7,30,+","0",",,7,30,+","103.6",",,7,30,","31.1",",7,29,","159.8","1,,,7","953.4","7","12.6",",7","","","252.1",",,,7","0",",,,7","20.61",",7","26.35",",,,7","14.87",",,,7","3783",",,,7"
"USC00414976","2016-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","211.8","7","119.0",",7","10",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","","","","","12.2",",7,03,","0",",,7,31,+","0",",,7,31,+","15.0",",,7,20,","32.2",",7,11,","167.7",",,,7","958.2","7","4.8",",7","","","47.1",",,,7","0",",,,7","22.02",",7","26.86",",,,7","17.17",",,,7","4194",",,,7"
"USC00414976","2016-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","470.8","7","259.0",",7","6",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","20",",7","","","","","17.2",",7,08,","0",",,7,30,+","0",",,7,30,+","43.2",",,7,03,","35.0",",7,19,","216.4",",,,7","958.2","7","0.0",",7","","","97.3",",,,7","0",",,,7","26.97",",7","31.80",",,,7","22.13",",,,7","3077",",,,7"
"USC00414976","2016-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","813.0","7","342.2",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","30",",7","","","","","21.7",",7,01,","0",",,7,31,+","0",",,7,31,+","19.1",",,7,26,","37.8",",7,25,+","284.2","1,,,7","0.0","7","0.0",",7","","","40.4",",,,7","0",",,,7","29.37",",7","34.79",",,,7","23.95",",,,7","4471","1,,,7"
"USC00414976","2016-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1130.3","7","317.3",",7","11",",7","10",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","","","","","21.7",",7,16,","0",",,7,31,+","0",",,7,31,+","56.1",",,7,15,","39.4",",7,13,","215.3",",,,7","0.0","7","0.0",",7","","","196.1",",,,7","0",",,,7","28.57",",7","33.31",",,,7","23.83",",,,7","3235",",,,7"
"USC00414976","2016-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1359.4","7","229.1",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","20",",7","","","","","12.2",",7,30,+","0",",,7,30,+","0",",,7,30,+","20.6",",,7,19,","35.6",",7,20,","188.8",",,,7","0.0","7","0.0",",7","","","32.3",",,,7","0",",,,7","25.97",",7","31.52",",,,7","20.42",",,,7","2770",",,,7"
"USC00414976","2016-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1468.1","7","108.7",",7","5",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","","","","","7.8",",7,22,+","0",",,7,31,+","0",",,7,31,+","15.2",",,7,14,","31.1",",7,07,+","160.8",",,,7","7.7","7","7.7",",7","","","38.6",",,,7","0",",,,7","21.59",",7","27.54",",,,7","15.64",",,,7","3193",",,,7"
"USC00414976","2016-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1495.3","7","27.2",",7","10",",7","5",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","17",",7","0",",7","","","","","-1.7",",7,20,","0",",,7,30,+","0",",,7,30,+","34.5",",,7,23,","28.9",",7,17,+","97.7",",,,7","97.9","7","90.2",",7","","","88.9",",,,7","0",",,,7","16.23",",7","22.15",",,,7","10.31",",,,7","3168",",,,7"
"USC00414976","2016-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1499.4","7","4.1",",7","6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","6",",7","1",",7","6",",7","0",",7","","","","","-9.4",",7,19,","0",",,7,31,+","0",",,7,31,+","41.1",",,7,24,","26.1",",7,27,","55.4","4,,,7","373.9","7","276.0",",7","","","69.6",",,,7","0",",,,7","9.56",",7","14.68",",,,7","4.45",",,,7","4122",",,,7"
"USC00414976","2017-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","3.0","7","3.0",",7","8",",7","5",",7","2",",7","0",",7","0",",7","0",",7","8",",7","1",",7","6",",7","0",",7","","","","","-9.4",",7,08,+","0",",,7,31,+","0",",,7,31,+","64.0",",,7,18,","25.0",",7,25,","67.2","2,,,7","635.0","7","261.1",",7","","","141.4",",,,7","0",",,,7","10.01",",7","15.23",",,,7","4.78",",,,7","3820",",,,7"
"USC00414976","2017-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","11.6","7","8.6",",7","5",",7","5",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","14",",7","0",",7","","","","","-1.1",",7,16,","0",",,7,28,+","0",",,7,28,+","23.4",",,7,20,","28.3",",7,24,","102.0",",,,7","778.1","7","143.1",",7","","","66.0",",,,7","0",",,,7","13.53",",7","19.29",",,,7","7.78",",,,7","3289",",,,7"
"USC00414976","2017-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","35.0","7","23.4","1,7","7","1,7","4","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","18","1,7","0","1,7","","","","","1.1","1,7,03,","0","1,,7,31,+","0","1,,7,31,+","20.8","1,,7,25,","28.3","1,7,24,","147.3","1,,,7","871.2","7","93.1","1,7","","","35.9","1,,,7","0","1,,,7","16.01","1,7","22.18","1,,,7","9.83","1,,,7","26587","1,,,7"
"USC00414976","2017-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","90.9","7","55.9",",7","9",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","","","","","6.7",",7,27,+","0",",,7,30,+","0",",,7,30,+","118.6",",,7,11,","30.6",",7,29,","179.8","1,,,7","894.8","7","23.6",",7","","","236.9",",,,7","0",",,,7","19.41",",7","25.39",",,,7","13.43",",,,7","",""
"USC00414976","2017-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","192.1","7","101.2",",7","9",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","","","","","9.4",",7,06,","0",",,7,31,+","0",",,7,31,+","55.9",",,7,29,","30.6",",7,27,","201.9","1,,,7","902.8","7","8.0",",7","","","138.2",",,,7","0",",,,7","21.34",",7","26.52",",,,7","16.16",",,,7","",""
"USC00414976","2017-06","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","417.2","7","225.1",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","5",",7","","","","","17.2",",7,08,","0",",,7,30,+","0",",,7,30,+","25.4",",,7,03,","35.0",",7,24,","218.4",",,,7","902.8","7","0.0",",7","","","82.3",",,,7","0",",,,7","25.84",",7","30.36",",,,7","21.31",",,,7","",""
"USC00414976","2017-07","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","718.6","7","301.4",",7","8",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","","","19.4",",7,31,","0",",,7,31,+","0",",,7,31,+","33.0",",,7,06,","36.1",",7,29,","258.1",",,,7","0.0","7","0.0",",7","","","70.6",",,,7","0",",,,7","28.06",",7","33.16",",,,7","22.95",",,,7","",""
"USC00414976","2017-08","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","988.6","7","270.0",",7","13",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","","","","","20.6",",7,30,+","0",",,7,31,+","0",",,7,31,+","99.6",",,7,13,","35.6",",7,12,","183.0","1,,,7","0.0","7","0.0",",7","","","266.1",",,,7","0",",,,7","27.04",",7","31.35",",,,7","22.73",",,,7","",""
"USC00414976","2017-09","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1186.6","7","198.0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","16",",7","","","","","12.2",",7,07,","0",",,7,30,+","0",",,7,30,+","0.0",",,7,30,+","33.9",",7,10,","209.9",",,,7","0.0","7","0.0",",7","","","0.0",",,,7","0",",,,7","24.93",",7","30.89",",,,7","18.98",",,,7","",""
"USC00414976","2017-10","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1274.3","7","87.7",",7","5",",7","2",",7","1",",7","0",",7","0",",7","0",",7","2",",7","0",",7","29",",7","1",",7","","","","","0.0",",7,30,+","0",",,7,31,+","0",",,7,31,+","34.5",",,7,22,","32.8",",7,10,","173.0",",,,7","47.9","7","47.9",",7","","","60.2",",,,7","0",",,,7","19.62",",7","26.39",",,,7","12.85",",,,7","",""
"USC00414976","2017-11","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1302.7","7","28.4",",7","5",",7","3",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","16",",7","0",",7","","","","","-0.6",",7,23,","0",",,7,30,+","0",",,7,30,+","29.7",",,7,09,","28.3",",7,03,","96.8",",,,7","169.1","7","121.2",",7","","","43.7",",,,7","0",",,,7","15.24",",7","20.29",",,,7","10.18",",,,7","",""
"USC00414976","2017-12","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1303.5","7","0.8",",7","8",",7","5",",7","3",",7","0",",7","0",",7","0",",7","10",",7","0",",7","6",",7","0",",7","","","","","-2.2",",7,26,+","0",",,7,31,+","0",",,7,31,+","34.3",",,7,23,","25.0",",7,05,+","75.7","1,,,7","471.2","7","302.1",",7","","","120.5",",,,7","0",",,,7","8.61",",7","13.97",",,,7","3.25",",,,7","",""
"USC00414976","2018-01","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","0.0","7","0.0",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","18",",7","3",",7","1",",7","0",",7","","","","","-12.8",",7,17,","0",",,7,31,+","0",",,7,31,+","11.9",",,7,22,","21.1",",7,22,","54.7","4,,,7","891.3","7","420.1",",7","","","25.6",",,,7","0",",,,7","4.78",",7","10.88",",,,7","-1.32",",,,7","",""
"USC00414976","2018-02","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","4.1","7","4.1",",7","15",",7","9",",7","3",",7","0",",7","0",",7","0",",7","7",",7","0",",7","4",",7","0",",7","","","","","-3.9",",7,05,","0",",,7,28,+","0",",,7,28,+","85.6",",,7,21,","25.0",",7,20,","57.6","1,,,7","1143.1","7","251.8",",7","","","224.2",",,,7","0",",,,7","9.49",",7","14.81",",,,7","4.16",",,,7","",""
"USC00414976","2018-03","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","22.4","7","18.3",",7","8",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","","","","","1.1",",7,14,","0",",,7,31,+","0",",,7,31,+","47.2",",,7,01,","27.8",",7,27,","146.6",",,,7","1255.0","7","111.9",",7","","","134.8",",,,7","0",",,,7","15.31",",7","20.99",",,,7","9.64",",,,7","",""
"USC00414976","2018-04","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","32.5","7","10.1",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","","","","","1.1",",7,08,","0",",,7,30,+","0",",,7,30,+","24.1",",,7,22,","27.8",",7,30,+","162.5",",,,7","1362.7","7","107.7",",7","","","46.0",",,,7","0",",,,7","15.08",",7","21.73",",,,7","8.43",",,,7","",""
"USC00414976","2018-05","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","234.0","7","201.5",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","10",",7","","","","","12.8",",7,06,","0",",,7,31,+","0",",,7,31,+","19.3",",,7,04,","35.0",",7,30,","216.8",",,,7","1362.7","7","0.0",",7","","","37.5",",,,7","0",",,,7","24.83",",7","30.24",",,,7","19.43",",,,7","",""
