"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","2003-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","216.8","0","132.3",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","10.6",",0,23,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,03,","31.7",",0,26,+","174.9",",,,0","1.1","0","","","","","","","","","","","","","","","","","","","1.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3",",,,0","0",",,,0","22.57",",0","27.95",",,,0","17.18",",,,0"
"USC00218450","2003-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","387.2","0","170.4",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","10.0",",0,31,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,20,","36.1",",0,24,","173.9",",,,0","2.8","0","","","","","","","","","","","","","","","","","","","1.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6",",,,0","0",",,,0","23.78",",0","30.15",",,,0","17.41",",,,0"
"USC00218450","2003-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","447.5","0","60.3",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","3",",0","","","","","1.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","34.8",",,0,12,","33.9",",0,07,","133.6",",,,0","92.1","0","","","","","","","","","","","","","","","","","","","89.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7",",,,0","0",",,,0","17.36",",0","23.22",",,,0","11.50",",,,0"
"USC00218450","2003-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","459.1","0","11.6",",Z","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",Z","0",",0","10",",0","0",",0","","","","","-4.4",",Z,02,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,11,","30.0",",0,07,","81.6",",,,0","326.6","0","","","","","","","","","","","","","","","","","","","234.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5",",,,0","0",",,,0","11.14",",Z","16.89",",,,0","5.40",",,,Z"
"USC00218450","2003-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","459.1","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",Z","21",",0","5",",Z","0",",Z","0",",Z","","","","","-12.2",",0,24,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,04,","15.0",",Z,11,","","","860.4","0","","","","","","","","","","","","","","","","","","","533.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9",",,,0","0",",,,0","0.54",",0","4.23",",,,Z","-3.15",",,,0"
"USC00218450","2003-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","459.1","0","0.0",",0","6",",0","2",",0","0",",0","","","0","3,0","2",",0","29",",0","15",",0","0",",0","0",",0","","","","","-20.6",",0,12,","","","0","3,,0,31,+","4.8",",,0,10,+","6.1",",0,28,+","","","1533.1","0","","","","","","","","","","","","","","","","","","","672.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,,0","0","3,,,0","-3.37",",0","0.02",",,,0","-6.75",",,,0"
"USC00218450","2004-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","0","4,0","11",",0","31",",0","26",",0","0",",0","0",",0","","","","","-31.7",",0,30,","","","0","4,,0,31,+","6.4",",,0,31,","2.2",",0,02,","","","2442.5","0","","","","","","","","","","","","","","","","","","","909.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3",",,,0","0","4,,,0","-11.00",",0","-6.73",",,,0","-15.27",",,,0"
"USC00218450","2004-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","11",",0","3",",0","0",",0","","","","","3",",0","27",",0","16",",0","0",",0","0",",0","","","","","-25.6",",0,04,","","","","","8.1",",,0,02,","10.0",",0,29,","","","3120.1","0","","","","","","","","","","","","","","","","","","","677.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3",",,,0","","","-5.03",",0","-0.83",",,,0","-9.23",",,,0"
"USC00218450","2004-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","16",",0","6",",0","0",",0","0","2,0","0",",0","0",",0","22",",0","2",",0","0",",0","0",",0","","","","","-15.6",",0,11,","0","2,,0,31,+","0",",,0,31,+","12.2",",,0,25,","18.3",",0,26,+","","","3616.2","0","","","","","","","","","","","","","","","","","","","496.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9",",,,0","0",",,,0","2.33",",0","6.85",",,,0","-2.19",",,,0"
"USC00218450","2004-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","9.5","0","9.5",",Z","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","8",",Z","0",",0","9",",0","1",",0","","","","","-5.0",",Z,11,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,19,","32.8",",0,29,","","","3859.3","0","","","","","","","","","","","","","","","","","","","243.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1",",,,0","0",",,,0","10.54",",Z","17.71",",,,0","3.37",",,,Z"
"USC00218450","2004-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","20.3","0","10.8",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",Z","0",",0","0",",Z","13",",Z","0",",Z","","","","","0.6",",0,15,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,23,","31.1",",Z,09,","137.4",",,,0","3999.5","0","","","","","","","","","","","","","","","","","","","140.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.5",",,,0","0",",,,0","14.16",",0","19.85",",,,Z","8.47",",,,0"
"USC00218450","2004-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","68.1","0","47.8",",Z","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",Z","0",",0","24",",0","2",",0","","","","","6.1",",Z,19,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,09,","34.4",",0,07,","159.9",",,,0","4039.2","0","","","","","","","","","","","","","","","","","","","39.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6",",,,0","0",",,,0","18.60",",Z","24.08",",,,0","13.13",",,,Z"
"USC00218450","2004-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","180.1","0","112.0",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",Z","0",",0","0",",Z","30",",Z","3",",Z","","","","","10.6",",0,08,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,11,","34.4",",Z,21,","168.4",",,,0","5.5","0","","","","","","","","","","","","","","","","","","","5.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.2",",,,0","0",",,,0","21.77",",0","27.30",",,,Z","16.24",",,,0"
"USC00218450","2004-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","235.0","0","54.9",",Z","16",",0","5",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",Z","29",",Z","0",",Z","","","","","3.9",",Z,21,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,16,","30.0",",Z,01,","130.3",",,,0","37.9","0","","","","","","","","","","","","","","","","","","","32.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5",",,,0","0",",,,0","19.06",",Z","24.74",",,,Z","13.39",",,,Z"
"USC00218450","2004-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","318.1","0","83.1",",Z","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",Z","0",",0","24",",0","0",",0","","","","","3.9",",Z,29,","0",",,0,30,+","0",",,0,30,+","63.2",",,0,15,","31.1",",0,02,","125.0",",,,0","72.6","0","","","","","","","","","","","","","","","","","","","34.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.0",",,,0","0",",,,0","19.95",",Z","25.69",",,,0","14.20",",,,Z"
"USC00218450","2004-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","319.5","0","1.4",",0","15",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","7",",0","0",",0","","","","","-2.2",",0,17,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,28,","25.6",",0,06,","54.5","3,,,0","314.5","0","","","","","","","","","","","","","","","","","","","241.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1",",,,0","0",",,,0","10.58",",0","15.59",",,,0","5.56",",,,0"
"USC00218450","2004-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","319.5","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",Z","15",",0","1",",Z","0",",Z","0",",Z","","","","","-7.2",",0,28,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,19,","18.3",",Z,06,","","","755.0","0","","","","","","","","","","","","","","","","","","","440.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1",",,,0","0",",,,0","3.65",",0","7.54",",,,Z","-0.24",",,,0"
"USC00218450","2004-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","319.5","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","5",",0","28",",0","15",",0","0",",0","0",",0","","","","","-23.3",",0,24,+","0",",,0,31,+","0",",,0,31,+","3.6",",,0,10,","10.0",",0,31,","","","1483.3","0","","","","","","","","","","","","","","","","","","","728.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6",",,,0","0",",,,0","-5.16",",0","-1.26",",,,0","-9.06",",,,0"
"USC00218450","2005-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","0","5,0","","","7",",0","31",",0","25",",0","0",",0","0",",0","","","","","-26.1",",0,14,","0","5,,0,31,+","","","6.4",",,0,02,","6.1",",0,25,","","","2326.3","0","","","","","","","","","","","","","","","","","","","843.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6",",,,0","","","-8.86",",0","-4.82",",,,0","-12.91",",,,0"
"USC00218450","2005-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0","5,0","0","3,0","0",",0","24",",0","14",",0","0",",0","0",",0","","","","","-17.2",",0,18,","0","5,,0,28,+","0","3,,0,28,+","10.9",",,0,14,","11.1",",0,12,+","","","2914.4","0","","","","","","","","","","","","","","","","","","","588.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0",",,,0","0","3,,,0","-2.67",",0","1.68",",,,0","-7.02",",,,0"
"USC00218450","2005-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","1",",0","0",",0","","","","","-15.6",",0,02,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,30,","21.1",",0,29,","","","3472.9","0","","","","","","","","","","","","","","","","","","","558.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3",",,,0","0",",,,0","0.32",",0","5.75",",,,0","-5.11",",,,0"
"USC00218450","2005-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","5.0","0","5.0",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","","","","","-2.2",",0,02,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,16,","26.7",",0,18,","","","3684.1","0","","","","","","","","","","","","","","","","","","","211.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8",",,,0","0",",,,0","11.46",",0","17.26",",,,0","5.65",",,,0"
"USC00218450","2005-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","9.4","0","4.4",",0","20",",0","12",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11",",0","0",",0","","","","","-2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,12,","26.1",",0,31,","","","3834.3","0","","","","","","","","","","","","","","","","","","","150.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6",",,,0","0",",,,0","13.63",",0","18.51",",,,0","8.76",",,,0"
"USC00218450","2005-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","144.8","0","135.4",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",Z","0",",0","0",",Z","30",",Z","4",",Z","","","","","12.2",",0,17,+","0",",,0,30,+","0",",,0,30,+","28.2",",,0,28,","35.0",",Z,24,+","176.8",",,,0","3834.3","0","","","","","","","","","","","","","","","","","","","0.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.8",",,,0","0",",,,0","22.85",",0","28.32",",,,Z","17.37",",,,0"
"USC00218450","2005-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","327.6","0","182.8",",Z","6",",0","4",",0","1",",0","0",",0","0",",0","0",",Z","0",",Z","0",",Z","31",",Z","8",",Z","","","","","11.1",",Z,27,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,26,","35.0",",Z,17,","224.1",",,,0","1.4","0","","","","","","","","","","","","","","","","","","","1.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1",",,,0","0",",,,0","24.18",",Z","29.74",",,,Z","18.63",",,,Z"
"USC00218450","2005-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","437.5","0","109.9",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","8.9",",0,23,","0",",,0,31,+","0",",,0,31,+","66.0",",,0,26,","33.9",",0,02,","164.9",",,,0","6.4","0","","","","","","","","","","","","","","","","","","","5.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.7",",,,0","0",",,,0","21.72",",0","27.46",",,,0","15.97",",,,0"
"USC00218450","2005-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","503.6","0","66.1",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","3.3",",0,29,","0",",,0,30,+","0",",,0,30,+","47.5",",,0,22,","31.1",",0,22,+","122.1",",,,0","33.2","0","","","","","","","","","","","","","","","","","","","26.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.0",",,,0","0",",,,0","19.64",",0","25.46",",,,0","13.82",",,,0"
