"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00426140","1933-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","68.7",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","18",",6","2.2",",6,06,+","","","4.3",",,6,27,","35.6",",6,21,","2005.1","5,,,6","","","22.2",",6","4.3",",,,6","","","19.88",",6","31.29",",,,6","8.48",",,,6","",""
"USC00426140","1933-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","186.9","3,6","7",",6","3",",6","0",",6","0",",6","0","3,6","0","3,6","0",",6","31",",6","27",",6","9.4","3,6,04,","0",",,6,31,+","5.8",",,6,04,","38.9",",6,27,","","","0.0","","0.0",",6","20.3",",,,6","0",",,,6","24.86","3,6","35.20",",,,6","14.51","3,,,6","",""
"USC00426140","1933-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","102.2",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","17",",6","2.8",",6,22,","","","7.1",",,6,17,","39.4",",6,13,","2283.2","5,,,6","15.1","","15.1",",6","14.0",",,,6","","","21.14",",6","31.93",",,,6","10.36",",,,6","3687","4,,,6"
"USC00426140","1933-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","40.6","2,6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0","2,6","27","2,6","8","2,6","1.1",",6,30,+","","","3.0",",,6,28,","34.4","2,6,04,","2109.3","4,,,6","49.7","","34.6","2,6","4.8",",,,6","","","18.55","2,6","29.65","2,,,6","7.44",",,,6","4507","3,,,6"
"USC00426140","1933-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","1,6","1",",6","1",",6","0",",6","0",",6","0","1,6","10","1,6","0",",6","27",",6","0",",6","-2.2","1,6,18,","0",",,6,31,+","7.1",",,6,31,","27.2",",6,04,","","","227.3","","177.6",",6","7.1",",,,6","0",",,,6","12.40","1,6","23.35",",,,6","1.46","1,,,6","",""
"USC00426140","1933-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","5.1",",,6,30,","","","","","","","","","7.6",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1933-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,13,","","","","","","","","","18.4",",,,6","","","","","","","","","",""
"USC00426140","1934-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","17.8",",,6,03,","","","","","","","","","20.3",",,,6","","","","","","","","","",""
"USC00426140","1934-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","16.5",",,6,09,","","","","","","","","","40.6",",,,6","","","","","","","","","",""
"USC00426140","1934-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","2.5",",,6,04,","","","","","","","","","5.6",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1934-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.3",",6","4",",6","1",",6","0",",6","0",",6","0",",6","8",",6","0",",6","19",",6","0",",6","-5.6",",6,03,","0",",,6,30,+","3.8",",,6,02,","27.8",",6,23,+","1457.6",",,,6","","","202.4",",6","6.6",",,,6","0",",,,6","11.60",",6","21.36",",,,6","1.83",",,,6","3878",",,,6"
"USC00426140","1934-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","24.6",",6","3",",6","0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","28",",6","0",",6","-0.6",",6,14,","0",",,6,31,+","1.5",",,6,01,","31.7",",6,11,+","2305.7","4,,,6","","","60.6",",6","3.6",",,,6","0",",,,6","17.17",",6","27.49",",,,6","6.86",",,,6","4997","4,,,6"
"USC00426140","1934-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","15.6",",6","4",",6","3",",6","0",",6","","","0",",6","1",",6","0",",6","28",",6","6",",6","0.0",",6,02,","","","6.9",",,6,06,","33.9",",6,30,","","","","","49.3",",6","15.8",",,,6","","","17.21",",6","27.83",",,,6","6.59",",,,6","",""
"USC00426140","1934-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","191.6",",6","2",",6","2",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","29",",6","6.7",",6,06,","0",",,6,31,+","4.6",",,6,03,","39.4",",6,29,","2792.4","5,,,6","0.0","","0.0",",6","8.2",",,,6","0",",,,6","24.51",",6","35.26",",,,6","13.76",",,,6","5110","5,,,6"
"USC00426140","1934-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","151.2",",6","","","","","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","7.8",",6,31,+","","","","","37.8",",6,02,","2483.9","4,,,6","0.3","","0.3",",6","","","","","23.20",",6","33.19",",,,6","13.21",",,,6","4251","2,,,6"
"USC00426140","1934-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","14.8","2,6","2",",6","1",",6","0",",6","0",",6","0","1,6","5","1,6","0","1,6","25","1,6","2","1,6","-7.2","1,6,27,","0",",,6,30,+","2.8",",,6,24,","34.4","1,6,05,","2108.5",",,,6","88.0","","87.7","1,6","3.6",",,,6","0",",,,6","15.66","2,6","26.82","1,,,6","4.49","1,,,6","4142","3,,,6"
"USC00426140","1934-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","9.7",",,6,19,","","","","","","","","","13.5",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1934-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,17,","","","","","","","","","28.9",",,,6","","","","","","","","","",""
"USC00426140","1935-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","6.4",",,6,19,","","","","","","","","","14.3",",,,6","","","","","","","","","",""
"USC00426140","1935-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","6.4",",,6,13,","","","","","","","","","13.5",",,,6","","","","","","","","","",""
"USC00426140","1935-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","16",",6","8",",6","0",",6","","","0",",6","23",",6","0",",6","5",",6","0",",6","-5.6",",6,28,","","","6.9",",,6,23,","24.4",",6,22,","938.2","1,,,6","","","332.0",",6","50.3",",,,6","","","7.27",",6","15.22",",,,6","-0.69",",,,6","3703","4,,,6"
"USC00426140","1935-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","1,6","13",",6","7",",6","0",",6","","","0",",6","11",",6","0","1,6","8","1,6","0","1,6","-3.3",",6,04,","","","18.3",",,6,27,","26.7","1,6,26,","","","","","253.4","1,6","67.7",",,,6","","","9.92","1,6","17.59","1,,,6","2.25",",,,6","",""
"USC00426140","1935-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","49.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","16",",6","0.6",",6,03,","","","0.0",",,6,30,+","35.6",",6,22,+","2426.0",",,,6","","","35.2",",6","0.0",",,,6","","","18.79",",6","30.50",",,,6","7.08",",,,6","3225",",,,6"
"USC00426140","1935-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","143.3",",6","4",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","28",",6","5.6",",6,04,","0",",,6,31,+","19.8",",,6,20,","38.3",",6,14,","2883.9",",,,6","0.5","","0.5",",6","22.1",",,,6","0",",,,6","22.94",",6","34.33",",,,6","11.55",",,,6","3580","1,,,6"
"USC00426140","1935-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","3",",6","0",",6","0",",6","0","1,6","0","1,6","","","","","","","6.7","1,6,03,","0",",,6,31,+","16.0",",,6,16,","","","2477.8","1,,,6","","","","","37.6",",,,6","0",",,,6","","","","","12.51","1,,,6","3371","1,,,6"
"USC00426140","1935-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","1",",6","1",",6","0",",6","","","0","3,6","1","3,6","","","","","","","0.0","3,6,27,","","","6.6",",,6,01,","","","1986.8","3,,,6","","","","","6.6",",,,6","","","","","","","7.53","3,,,6","3009","3,,,6"
"USC00426140","1935-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","7.6",",,6,18,","","","","","","","","","10.9",",,,6","","","","","","","","","",""
"USC00426140","1935-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","14.0",",,6,31,","","","","","","","","","29.2",",,,6","","","","","","","","","",""
"USC00426140","1936-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","6.4",",,6,09,+","","","","","","","","","37.9",",,,6","","","","","","","","","",""
"USC00426140","1936-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","43.2",",,6,16,","","","","","","","","","81.5",",,,6","","","","","","","","","",""
"USC00426140","1936-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","254",",,6,24,","17.8",",,6,24,","","","","","","","","","30.7",",,,6","254",",,,6","","","","","","","",""
"USC00426140","1936-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","15.7",",,6,04,","","","","","","","","","21.9",",,,6","","","","","","","","","",""
"USC00426140","1936-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","9.1",",,6,31,","","","2296.6","2,,,6","","","","","14.9",",,,6","","","","","","","","","3780","1,,,6"
"USC00426140","1936-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","8",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","21.3",",,6,03,","","","","","","","","","47.9",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1936-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","","","","","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","","","","","","","","","","","","","0",",,,6","","","","","","","2821","5,,,6"
"USC00426140","1936-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","6.4",",,6,12,","","","2265.3","4,,,6","","","","","19.1",",,,6","","","","","","","","","2795","4,,,6"
"USC00426140","1936-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","5.3",",,6,10,","","","1792.6","1,,,6","","","","","7.6",",,,6","","","","","","","","","3348","1,,,6"
"USC00426140","1936-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","12.7",",,6,31,+","","","","","","","","","30.4",",,,6","","","","","","","","","",""
"USC00426140","1936-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","14.0",",,6,01,","","","","","","","","","14.0",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1936-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","15.2",",,6,31,","","","","","","","","","28.9",",,,6","","","","","","","","","",""
"USC00426140","1937-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","16.5",",,6,26,","","","","","","","","","36.8",",,,6","","","","","","","","","",""
"USC00426140","1937-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","13.2",",,6,28,","","","","","","","","","19.6",",,,6","","","","","","","","","",""
"USC00426140","1937-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","2",",6","1",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","29.0",",,6,31,","","","1911.3","5,,,6","","","","","34.9",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1937-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","0.8",",,6,29,","","","2090.4",",,,6","","","","","1.4",",,,6","0",",,,6","","","","","","","3237",",,,6"
"USC00426140","1937-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","11",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,11,","","","2284.6","3,,,6","","","","","45.9",",,,6","","","","","","","","","2851","1,,,6"
"USC00426140","1937-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","8.1",",,6,06,","","","2561.7",",,,6","","","","","15.1",",,,6","","","","","","","","","3367",",,,6"
"USC00426140","1937-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","15.2",",,6,23,","","","","","","","","","21.8",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1937-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","13.2",",,6,15,","","","","","","","","","25.7",",,,6","","","","","","","","","",""
"USC00426140","1937-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","2.8",",,6,07,","","","","","","","","","8.1",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1937-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","1",",6","1",",6","","","","","","","","","","","","","76",",,6,23,","25.4",",,6,13,","","","","","","","","","38.4",",,,6","76",",,,6","","","","","","","",""
"USC00426140","1938-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","16.0",",,6,15,","","","","","","","","","44.2",",,,6","","","","","","","","","",""
"USC00426140","1938-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","22.4",",,6,04,","","","","","","","","","52.4",",,,6","","","","","","","","","",""
"USC00426140","1938-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","22.6",",,6,06,","","","1003.6","3,,,6","","","","","30.2",",,,6","","","","","","","","","3182","4,,,6"
"USC00426140","1938-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","14",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","18.5",",,6,17,","","","","","","","","","74.9",",,,6","","","","","","","","","",""
"USC00426140","1938-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2282.8",",,,6","","","","","","","","","","","","","","","3241",",,,6"
"USC00426140","1938-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","7.6",",,6,12,","","","2552.8","2,,,6","","","","","15.8",",,,6","","","","","","","","","3426","2,,,6"
"USC00426140","1938-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","145.5",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","18",",6","4.4",",6,14,","","","2.5",",,6,07,","38.9",",6,02,+","2340.7","4,,,6","","","4.4",",6","7.1",",,,6","","","22.88",",6","32.62",",,,6","13.15",",,,6","3758","3,,,6"
"USC00426140","1938-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","","","","","","","0",",6","","","","","","","","","","","","","0",",,6,31,+","","","","","","","","","","","","","0",",,,6","","","","","","","",""
"USC00426140","1938-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","19.3",",,6,05,","","","","","","","","","28.4",",,,6","","","","","","","","","",""
"USC00426140","1938-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","7.4",",,6,19,","","","","","","","","","15.5",",,,6","","","","","","","","","",""
"USC00426140","1939-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","8.9",",,6,06,","","","","","","","","","28.9",",,,6","","","","","","","","","",""
"USC00426140","1939-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","11.4",",,6,03,","","","","","","","","","13.4",",,,6","","","","","","","","","",""
"USC00426140","1939-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","7.6",",,6,13,","","","1349.9","1,,,6","","","","","13.2",",,,6","0",",,,6","","","","","","","4983","1,,,6"
"USC00426140","1939-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","7.6",",,6,14,","","","2021.4","1,,,6","","","","","20.6",",,,6","0",",,,6","","","","","","","3383","2,,,6"
"USC00426140","1939-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","11.2",",,6,01,","","","2288.4","1,,,6","","","","","19.9",",,,6","","","","","","","","","3572","1,,,6"
"USC00426140","1939-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","9.7",",,6,30,","","","2636.7","4,,,6","","","","","10.8",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1939-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2417.8","2,,,6","","","","","","","","","","","","","","","3120","2,,,6"
"USC00426140","1939-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","7",",6","6",",6","1",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","32.8",",,6,29,","","","","","","","","","66.4",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1939-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","2.5",",,6,26,","","","","","","","","","5.3",",,,6","","","","","","","","","",""
"USC00426140","1940-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","28.7",",,6,12,","","","","","","","","","53.3",",,,6","","","","","","","","","",""
"USC00426140","1940-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,24,","","","","","","","","","68.8",",,,6","","","","","","","","","",""
"USC00426140","1940-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","14.0",",,6,11,","","","","","","","","","34.3",",,,6","","","","","","","","","",""
"USC00426140","1940-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","10",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","11.2",",,6,02,","","","1098.4","1,,,6","","","","","33.3",",,,6","","","","","","","","","3575","1,,,6"
"USC00426140","1940-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0.0",",T,6,27,+","","","2030.4","1,,,6","","","","","0.0",",T,,6","","","","","","","","","3074","1,,,6"
"USC00426140","1940-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","2.5",",,6,30,","","","2521.2","4,,,6","","","","","3.8",",,,6","","","","","","","","","3181","3,,,6"
"USC00426140","1940-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","4.1",",,6,17,","","","3075.2","5,,,6","","","","","4.1",",,,6","0",",,,6","","","","","","","4335","3,,,6"
"USC00426140","1940-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","4.3",",,6,23,","","","","","","","","","4.8",",,,6","0",",,,6","","","","","","","3272","5,,,6"
"USC00426140","1940-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","11.2",",,6,23,","","","1418.1","3,,,6","","","","","22.1",",,,6","0",",,,6","","","","","","","2284","4,,,6"
"USC00426140","1940-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","22.1",",,6,27,","","","","","","","","","34.8",",,,6","0",",,,6","","","","","","","",""
"USC00426140","1940-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","12.7",",,6,18,","","","","","","","","","21.3",",,,6","","","","","","","","","",""
"USC00426140","1940-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","14.7",",,6,31,","","","","","","","","","27.1",",,,6","","","","","","","","","",""
"USC00426140","1941-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","9.9",",,6,12,","","","","","","","","","41.1",",,,6","","","","","","","","","",""
"USC00426140","1941-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","0",",T,6,25,+","17.3",",,6,13,","","","","","","","","","56.5",",,,6","0",",T,,6","","","","","","","",""
"USC00426140","1941-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","9",",6","7",",6","0",",6","1",",6","","","","","","","","","","","","","102",",,6,17,","11.4",",,6,03,","","","794.9","5,,,6","","","","","61.1",",,,6","102",",,,6","","","","","","","3669","4,,,6"
"USC00426140","1941-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","8",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","102",",,6,18,","13.7",",,6,18,","","","1526.3","2,,,6","","","","","29.7",",,,6","102",",,,6","","","","","","","4024",",,,6"
"USC00426140","1941-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","7",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","26.7",",,6,08,","","","1939.8","4,,,6","","","","","55.2",",,,6","0",",,,6","","","","","","","2394","2,,,6"
"USC00426140","1941-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19.8",",,6,25,","","","2123.2","5,,,6","","","","","34.3",",,,6","","","","","","","","","1871","3,,,6"
"USC00426140","1941-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","7",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","17.0",",,6,09,","","","1943.9",",,,6","","","","","35.4",",,,6","0",",,,6","","","","","","","",""
