"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00145210","1977-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","764.4","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","13",",0","1",",0","1",",0","0",",0","","","","","-11.7",",0,26,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,09,","21.7",",0,01,","","","508.4","0","352.6",",0","","","","","62.6",",,,0","0",",,,0","6.58",",0","11.71",",,,0","1.45",",,,0","","","4952",",,,0","",""
"USC00145210","1977-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","764.4","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","0",",0","0",",0","","","","","-17.2",",0,10,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,05,","18.9",",0,16,","","","1077.1","0","568.7",",0","","","","","4.9",",,,0","0",",,,0","-0.01",",0","5.77",",,,0","-5.79",",,,0","","","","","",""
"USC00145210","1978-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","14","2,0","1",",0","4",",0","31",",0","23",",0","0",",0","0",",0","","","","","-23.9",",0,18,+","76","2,,0,20,+","64",",,0,16,","5.6",",,0,16,","10.0",",0,05,","","","1903.3","0","826.2",",0","","","","","6.4",",,,0","64",",,,0","-8.32",",0","-2.98",",,,0","-13.65",",,,0","","","","","",""
"USC00145210","1978-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","7",",0","28",",0","20",",0","0",",0","0",",0","","","","","-21.1",",0,18,","","","","","16.3",",,0,13,","10.0",",0,25,","","","2609.6","0","706.3",",0","","","","","24.7",",,,0","","","-6.89",",0","-2.01",",,,0","-11.77",",,,0","","","","","",""
"USC00145210","1978-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1.4","0","1.4",",0","6",",0","5",",0","1",",0","","","1","2,0","2",",0","21",",0","4",",0","6",",0","0",",0","","","","","-20.6",",0,04,","","","51","2,,0,25,","55.9",",,0,23,","26.7",",0,31,","","","3071.5","0","461.9",",0","","","","","94.0",",,,0","64","2,,,0","3.48",",0","9.70",",,,0","-2.75",",,,0","","","","","",""
"USC00145210","1978-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","10.6","0","9.2",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","","","-1.7",",0,21,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,06,","28.3",",0,01,","171.4",",,,0","3210.5","0","139.0",",0","","","","","99.3",",,,0","0",",,,0","14.01",",0","19.77",",,,0","8.24",",,,0","","","7016",",,,0","",""
"USC00145210","1978-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","48.3","0","37.7","2,0","10",",0","9",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","18",",0","0",",0","","","","","1.7","2,0,02,","0",",,0,31,+","0",",,0,31,+","54.4",",,0,19,","30.0",",0,24,","203.9",",,,0","3304.6","0","94.1",",0","","","","","123.6",",,,0","0",",,,0","16.58","2,0","21.92",",,,0","11.24","2,,,0","","","5616",",,,0","",""
"USC00145210","1978-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","206.1","0","157.8",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","","","","","10.0",",0,08,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,20,","34.4",",0,18,+","258.7",",,,0","3311.3","0","6.7",",0","","","","","70.9",",,,0","0",",,,0","23.37",",0","29.11",",,,0","17.63",",,,0","","","5621",",,,0","",""
"USC00145210","1978-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","479.4","0","273.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","14.4",",0,24,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,12,","39.4",",0,30,","306.1",",,,0","0.0","0","0.0",",0","","","","","37.6",",,,0","0",",,,0","27.15",",0","33.75",",,,0","20.55",",,,0","","","5153",",,,0","",""
"USC00145210","1978-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","710.0","0","230.6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","12.8",",0,20,+","0",",,0,31,+","0",",,0,31,+","25.1",",,0,02,","39.4",",0,19,+","305.8",",,,0","0.0","0","0.0",",0","","","","","50.2",",,,0","0",",,,0","25.77",",0","33.28",",,,0","18.26",",,,0","","","5106",",,,0","",""
"USC00145210","1978-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","873.2","0","163.2",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","15",",0","","","","","7.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","22.9",",,0,20,+","37.8",",0,17,+","222.7",",,,0","16.9","0","16.9",",0","","","","","74.2",",,,0","0",",,,0","23.21",",0","30.63",",,,0","15.79",",,,0","","","4874",",,,0","",""
"USC00145210","1978-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","880.7","0","7.5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","1.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","5.3",",,0,10,","31.7",",0,22,","","","164.3","0","147.4",",0","","","","","13.2",",,,0","0",",,,0","13.82",",0","21.75",",,,0","5.89",",,,0","","","","","",""
"USC00145210","1978-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","885.7","0","5.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","5",",0","0",",0","","","","","-6.7",",0,28,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,26,","27.8",",0,05,","","","510.1","0","345.8",",0","","","","","87.4",",,,0","0",",,,0","6.97",",0","12.54",",,,0","1.41",",,,0","","","","","",""
"USC00145210","1978-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","885.7","0","0.0","1,0","3",",0","2",",0","0",",0","4",",0","0","2,0","1","1,0","28","1,0","6",",0","0",",0","0",",0","","","","","-20.0","1,0,09,","152",",,0,31,","0","2,T,0,07,","15.5",",,0,31,","18.9",",0,20,","","","1065.5","0","555.4",",0","","","","","19.3",",,,0","0","2,T,,0","-0.33","1,0","5.71",",,,0","-6.38","1,,,0","","","","","",""
"USC00145210","1979-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","11",",0","6",",0","1",",0","","","","","11",",0","31",",0","25",",0","0",",0","0",",0","","","","","-26.1",",0,31,","","","","","36.1",",,0,19,","4.4",",0,23,","","","1961.8","0","896.3",",0","","","","","62.3",",,,0","","","-10.58",",0","-5.69",",,,0","-15.47",",,,0","","","","","",""
"USC00145210","1979-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","21","1,0","0","2,0","11",",0","26",",0","15",",0","0",",0","0",",0","","","","","-28.3",",0,01,","356","1,,0,05,+","0","2,,0,28,+","6.9",",,0,28,","11.1",",0,23,","","","2688.7","0","726.9",",0","","","","","14.2",",,,0","0","2,,,0","-7.63",",0","-1.50",",,,0","-13.75",",,,0","","","","","",""
"USC00145210","1979-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1.1","0","1.1",",0","8",",0","5",",0","0",",0","1",",0","0","2,0","0",",0","18",",0","0",",0","3",",0","0",",0","","","","","-7.2",",0,15,","102",",,0,09,","0","2,,0,31,+","22.9",",,0,23,","24.4",",0,29,","","","3067.0","0","378.3",",0","","","","","68.7",",,,0","0","2,,,0","6.16",",0","12.04",",,,0","0.29",",,,0","","","","","",""
"USC00145210","1979-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","7.8","0","6.7",",0","10",",0","8",",0","0",",0","1",",0","0","1,0","0",",0","5",",0","0",",0","10",",0","0",",0","","","","","-4.4",",0,06,","25",",,0,04,","0","1,,0,30,+","17.0",",,0,11,","27.2",",0,18,","","","3279.4","0","212.4",",0","","","","","56.2",",,,0","0","1,,,0","11.48",",0","17.29",",,,0","5.66",",,,0","","","","","",""
"USC00145210","1979-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","41.7","0","33.9",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","3.3",",0,11,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,29,","30.0",",0,17,","","","3350.2","0","70.8",",0","","","","","69.1",",,,0","0",",,,0","17.14",",0","23.12",",,,0","11.17",",,,0","","","","","",""
"USC00145210","1979-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","169.2","0","127.5",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","10.6",",0,01,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,08,","33.9",",0,22,","","","3356.2","0","6.0",",0","","","","","143.6",",,,0","0",",,,0","22.38",",0","27.63",",,,0","17.14",",,,0","","","","","",""
"USC00145210","1979-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","361.5","0","192.3",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","15.0",",0,07,+","0",",,0,31,+","0",",,0,31,+","49.0",",,0,25,","33.9",",0,05,","","","2.8","0","2.8",",0","","","","","168.2",",,,0","0",",,,0","24.45",",0","29.20",",,,0","19.70",",,,0","","","","","",""
"USC00145210","1979-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","528.4","0","166.9",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","","","11.7",",0,15,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,29,","33.3",",0,20,+","","","8.6","0","5.8",",0","","","","","39.7",",,,0","0",",,,0","23.53",",0","29.30",",,,0","17.76",",,,0","","","","","",""
"USC00145210","1979-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","607.4","0","79.0","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","2",",0","","","","","6.1","1,0,22,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,02,","32.2",",0,30,+","","","25.5","0","16.9",",0","","","","","10.2",",,,0","0",",,,0","20.47","1,0","28.13",",,,0","12.81","1,,,0","","","","","",""
"USC00145210","1979-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","632.9","0","25.5",",0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","2",",0","","","","","-1.1",",0,13,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,19,","33.3",",0,01,","","","148.4","0","122.9",",0","","","","","98.9",",,,0","0",",,,0","15.19",",0","22.74",",,,0","7.64",",,,0","","","","","",""
"USC00145210","1979-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","632.9","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","17",",0","2",",0","1",",0","0",",0","","","","","-7.2",",0,30,","0",",,0,30,+","0",",T,0,29,+","45.7",",,0,21,","21.7",",0,18,","","","540.9","0","392.5",",0","","","","","61.9",",,,0","0",",T,,0","5.25",",0","10.89",",,,0","-0.39",",,,0","","","","","",""
"USC00145210","1979-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","632.9","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","29",",0","2",",0","0",",0","0",",0","","","","","-18.9",",0,17,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,28,+","18.3",",0,23,","","","1046.3","0","505.4",",0","","","","","0.0",",T,,0","0",",,,0","2.03",",0","8.76",",,,0","-4.70",",,,0","","","","","",""
"USC00145210","1980-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","2,0","6",",0","2",",0","1",",0","6",",0","1","2,0","0","2,0","28","2,0","9","1,0","0","1,0","0","1,0","","","","","-15.0","2,0,28,","51",",,0,31,+","25","2,,0,30,","25.4",",,0,19,","17.2","1,0,25,","","","1606.6","0","560.3","1,0","","","","","34.3",",,,0","25","2,,,0","-0.96","2,0","4.58","1,,,0","-6.50","2,,,0","","","","","",""
"USC00145210","1980-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","3",",0","2",",0","0",",0","14",",","","","6",",0","27",",0","","","","","","","","","","","-21.1",",0,01,","203",",,0,13,+","","","16.5",",,0,08,","","","","","","","","","","","","","22.6",",,,0","","","","","","","-8.75",",,,0","","","","","",""
"USC00145210","1980-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","2,0","8",",0","4",",0","1",",0","3","2,","","","1","1,0","19","1,0","4","1,0","1","1,0","0","1,0","","","","","-18.3","1,0,02,","51","2,,0,02,+","","","71.1",",,0,30,","21.7","1,0,20,","","","","","418.2","1,0","","","","","129.6",",,,0","","","3.96","2,0","9.89","1,,,0","-1.97","1,,,0","","","","","",""
"USC00145210","1980-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","9.7",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10",",0","0",",0","","","","","-2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,03,","31.1",",0,22,","","","","","188.9",",0","","","","","20.4",",,,0","0",",,,0","12.36",",0","19.11",",,,0","5.61",",,,0","","","","","",""
"USC00145210","1980-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","41.2","1,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","2",",0","","","","","1.7","1,0,09,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,27,","34.4",",0,26,","","","","","48.8",",0","","","","","30.3",",,,0","0",",,,0","18.05","1,0","24.93",",,,0","11.18","1,,,0","","","","","",""
"USC00145210","1980-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","207.8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","","","","","11.7",",0,21,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,21,","43.3",",0,28,","","","","","0.0",",0","","","","","26.6",",,,0","0",",,,0","25.26",",0","32.20",",,,0","18.32",",,,0","","","","","",""
"USC00145210","1980-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","395.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","15.6",",0,24,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,18,","43.3",",0,11,","","","0.0","0","0.0",",0","","","","","32.5",",,,0","0",",,,0","31.10",",0","39.26",",,,0","22.94",",,,0","","","","","",""
"USC00145210","1980-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","288.8",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","15.6",",0,06,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,06,","41.7",",0,02,","","","0.0","0","0.0",",0","","","","","94.4",",,,0","0",",,,0","27.65",",0","35.04",",,,0","20.26",",,,0","","","","","",""
"USC00145210","1980-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","140.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","16",",0","","","","","3.9",",0,27,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,01,","38.9",",0,13,","","","36.6","0","36.6",",0","","","","","54.6",",,,0","0",",,,0","21.78",",0","29.54",",,,0","14.02",",,,0","","","","","",""
"USC00145210","1980-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","7",",0","0",",0","","","","","-7.2",",0,26,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,14,","28.9",",0,09,","","","","","335.3",",0","","","","","9.7",",,,0","0",",,,0","7.16",",0","14.46",",,,0","-0.14",",,,0","","","","","",""
"USC00145210","1980-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0",",0","4",",0","3",",0","1",",0","2",",","","","1",",0","25",",0","7",",0","1",",0","0",",0","","","","","-19.4",",0,25,","25",",,0,24,+","","","34.8",",,0,08,","21.1",",0,06,","","","","","533.3",",0","","","","","59.4",",,,0","","","1.13",",0","7.11",",,,0","-4.85",",,,0","","","","","",""
"USC00145210","1981-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",","","","0",",0","31",",0","6",",0","1",",0","0",",0","","","","","-13.3",",0,17,+","0",",,0,31,+","","","0.5",",,0,20,","22.2",",0,25,","","","","","578.1",",0","","","","","0.5",",,,0","","","-0.31",",0","6.68",",,,0","-7.31",",,,0","","","","","",""
"USC00145210","1981-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","2",",0","2",",0","0",",0","","","","","","","","","7",",0","4",",0","0",",0","","","","","","","","","","","7.6",",,0,01,","26.1",",0,21,","","","","","","","","","","","13.2",",,,0","","","","","8.45",",,,0","","","","","","","",""
"USC00145210","1981-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","3,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","3,0","16","3,0","0",",0","4",",0","0",",0","","","","","-5.0","3,0,08,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,25,","24.4",",0,31,","","","","","289.5",",0","","","","","65.1",",,,0","0",",,,0","7.99","3,0","14.76",",,,0","1.21","3,,,0","","","","","",""
"USC00145210","1981-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","31.4","4,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","19","3,0","1","3,0","","","","","1.7","1,0,15,+","0",",,0,30,+","0",",,0,30,+","11.9",",,0,21,","32.2","3,0,18,","","","","","80.9","3,0","","","","","37.9",",,,0","0",",,,0","16.53","4,0","22.98","3,,,0","10.08","1,,,0","","","","","",""
"USC00145210","1981-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","15",",0","10",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","","","","","","","","","","","1.7","2,0,11,","0",",,0,31,+","0",",,0,31,+","81.5",",,0,18,","","","","","","","","","","","","","211.4",",,,0","0",",,,0","","","","","10.01","2,,,0","","","","","",""
"USC00145210","1981-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","126.9","3,0","13",",0","12",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","27","2,0","5","2,0","","","6","","9.4","1,0,01,","0",",,0,30,+","0",",,0,30,+","60.5",",,0,12,","35.0","2,0,09,","","","","","4.4","2,0","","","","","274.8",",,,0","0",",,,0","23.02","3,0","28.71","2,,,0","17.33","1,,,0","","","","","",""
"USC00145210","1981-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","212.5","1,0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","11","1,0","","","4","","13.3",",0,29,","0",",,0,31,+","0",",,0,31,+","81.3",",,0,18,","35.0","1,0,15,","","","1.7","0","1.7","1,0","","","","","137.9",",,,0","0",",,,0","25.39","1,0","30.69","1,,,0","20.10",",,,0","","","","","",""
"USC00145210","1981-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","139.6","1,0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","6","1,0","","","4","","11.1",",0,21,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,26,","33.3","1,0,06,+","","","2.0","0","0.3","1,0","","","","","113.2",",,,0","0",",,,0","22.95","1,0","29.00","1,,,0","16.89",",,,0","","","","","",""
"USC00145210","1981-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","64.8","3,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","26","3,0","1","3,0","","","2","","3.9","1,0,18,+","0",",,0,30,+","0",",,0,30,+","38.4",",,0,01,","32.2","3,0,30,","","","16.8","0","14.8","3,0","","","","","59.8",",,,0","0",",,,0","20.07","3,0","27.48","3,,,0","12.65","1,,,0","","","","","",""
"USC00145210","1981-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","3.9","3,0","12",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","6","2,0","0","1,0","8","1,0","1","1,0","","","3","","-4.4","2,0,24,+","0",",,0,31,+","0",",,0,31,+","27.7",",,0,14,","32.8","1,0,01,","","","206.7","0","189.9","1,0","","","","","85.2",",,,0","0",",,,0","11.97","3,0","18.21","1,,,0","5.73","2,,,0","","","","","",""
"USC00145210","1981-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","4,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","2,0","11","2,0","0","3,0","2","3,0","0","3,0","","","1","","-7.8","2,0,21,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,01,","21.7","3,0,26,","","","495.1","0","288.4","3,0","","","","","76.4",",,,0","0",",,,0","7.09","4,0","13.43","3,,,0","0.75","2,,,0","","","","","",""
"USC00145210","1981-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0",",0","2",",0","2",",0","0",",0","7",",0","0","1,0","1",",0","30",",0","4",",0","0",",0","0",",0","","","","","-18.9",",0,18,","102",",,0,24,+","0","1,T,0,22,+","6.4",",,0,23,","18.3",",0,08,","","","1097.7","0","602.6",",0","","","","","10.7",",,,0","0","1,T,,0","-1.10",",0","3.99",",,,0","-6.20",",,,0","","","","","",""
"USC00145210","1982-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","3,0","4","2,0","4","2,0","1","2,0","1","2,0","0","1,0","7","2,0","29","2,0","13","1,0","0","1,0","0","1,0","4","","3","","-33.9","2,0,11,","51","2,,0,05,","0","1,T,0,13,","59.2","2,,0,30,","16.1","1,0,28,","","","1782.7","0","685.0","1,0","","","","","72.9","2,,,0","0","1,T,,0","-6.18","3,0","1.08","1,,,0","-13.43","2,,,0","","","","","",""
"USC00145210","1982-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","11",",0","3",",0","8",",0","25",",0","10",",0","2",",0","0",",0","1","","","","-26.7",",0,06,","152",",,0,12,","102",",,0,05,","4.1",",,0,05,","23.9",",0,23,","","","2379.5","0","596.8",",0","","","","","11.5",",,,0","165",",,,0","-2.98",",0","3.71",",,,0","-9.67",",,,0","","","","","",""
"USC00145210","1982-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","20",",0","2",",0","5",",0","0",",0","5","","1","","-11.7",",0,07,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,14,","27.2",",0,20,","","","2756.1","0","376.6",",0","","","","","49.1",",,,0","0",",,,0","6.18",",0","13.89",",,,0","-1.52",",,,0","","","","","",""
"USC00145210","1982-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","7.2","0","7.2",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","","","","","-7.8",",0,06,","0",",,0,30,+","0",",T,0,08,","17.8",",,0,29,","29.4",",0,13,","","","2995.4","0","239.3",",0","","","","","38.4",",,,0","0",",T,,0","10.60",",0","17.57",",,,0","3.62",",,,0","","","","","",""
"USC00145210","1982-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","28.9","0","21.7","1,0","18",",0","11",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","","","9","","4.4","1,0,07,","0",",,0,31,+","0",",,0,31,+","53.6",",,0,06,","29.4",",0,05,","","","3033.4","0","38.0",",0","","","","","241.4",",,,0","0",",,,0","17.80","1,0","23.42",",,,0","12.19","1,,,0","","","","","",""
